lineId: 847121484775118478440, season: 2023, name: Ovechkin-Strome-Mantha, team: WSH, position: line, situation: 5on5, games_played: 23, icetime: 1397.0, iceTimeRank: 248.0, xGoalsPercentage: 0.78, corsiPercentage: 0.64, fenwickPercentage: 0.62, xOnGoalFor: 15.25, xGoalsFor: 1.64, xReboundsFor: 0.99, xFreezeFor: 3.68, xPlayStoppedFor: 0.52, xPlayContinuedInZoneFor: 8.2, xPlayContinuedOutsideZoneFor: 5.98, flurryAdjustedxGoalsFor: 1.59, scoreVenueAdjustedxGoalsFor: 1.65, flurryScoreVenueAdjustedxGoalsFor: 1.6, shotsOnGoalFor: 14.0, missedShotsFor: 7.0, blockedShotAttemptsFor: 9.0, shotAttemptsFor: 30.0, goalsFor: 2.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 1.0, playContinuedInZoneFor: 6.0, playContinuedOutsideZoneFor: 9.0, savedShotsOnGoalFor: 12.0, savedUnblockedShotAttemptsFor: 19.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 2.0, hitsFor: 4.0, takeawaysFor: 2.0, giveawaysFor: 7.0, lowDangerShotsFor: 14.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 4.0, lowDangerxGoalsFor: 0.33, mediumDangerxGoalsFor: 0.36, highDangerxGoalsFor: 0.95, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 28.71, unblockedShotAttemptsFor: 21.0, scoreAdjustedUnblockedShotAttemptsFor: 20.59, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.2, xGoalsFromActualReboundsOfShotsFor: 0.28, reboundxGoalsFor: 0.28, totalShotCreditFor: 1.56, scoreAdjustedTotalShotCreditFor: 1.57, scoreFlurryAdjustedTotalShotCreditFor: 1.55, xOnGoalAgainst: 9.39, xGoalsAgainst: 0.45, xReboundsAgainst: 0.5, xFreezeAgainst: 2.18, xPlayStoppedAgainst: 0.28, xPlayContinuedInZoneAgainst: 5.36, xPlayContinuedOutsideZoneAgainst: 4.22, flurryAdjustedxGoalsAgainst: 0.45, scoreVenueAdjustedxGoalsAgainst: 0.46, flurryScoreVenueAdjustedxGoalsAgainst: 0.46, shotsOnGoalAgainst: 12.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 4.0, shotAttemptsAgainst: 17.0, goalsAgainst: 2.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 7.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 10.0, savedUnblockedShotAttemptsAgainst: 11.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 7.0, hitsAgainst: 3.0, takeawaysAgainst: 4.0, giveawaysAgainst: 5.0, lowDangerShotsAgainst: 12.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.36, mediumDangerxGoalsAgainst: 0.09, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 16.86, unblockedShotAttemptsAgainst: 13.0, scoreAdjustedUnblockedShotAttemptsAgainst: 12.98, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.1, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.55, scoreAdjustedTotalShotCreditAgainst: 0.55, scoreFlurryAdjustedTotalShotCreditAgainst: 0.55

lineId: 84751798479372, season: 2023, name: Kulikov-Mahura, team: FLA, position: pairing, situation: 5on5, games_played: 18, icetime: 5196.0, iceTimeRank: 88.0, xGoalsPercentage: 0.38, corsiPercentage: 0.44, fenwickPercentage: 0.43, xOnGoalFor: 30.38, xGoalsFor: 1.96, xReboundsFor: 2.06, xFreezeFor: 8.19, xPlayStoppedFor: 1.18, xPlayContinuedInZoneFor: 18.13, xPlayContinuedOutsideZoneFor: 13.48, flurryAdjustedxGoalsFor: 1.95, scoreVenueAdjustedxGoalsFor: 2.09, flurryScoreVenueAdjustedxGoalsFor: 2.08, shotsOnGoalFor: 36.0, missedShotsFor: 9.0, blockedShotAttemptsFor: 25.0, shotAttemptsFor: 70.0, goalsFor: 4.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 5.0, playStoppedFor: 0.0, playContinuedInZoneFor: 21.0, playContinuedOutsideZoneFor: 15.0, savedShotsOnGoalFor: 32.0, savedUnblockedShotAttemptsFor: 41.0, penaltiesFor: 13.0, penalityMinutesFor: 35.0, faceOffsWonFor: 33.0, hitsFor: 69.0, takeawaysFor: 10.0, giveawaysFor: 7.0, lowDangerShotsFor: 37.0, mediumDangerShotsFor: 7.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.85, mediumDangerxGoalsFor: 0.87, highDangerxGoalsFor: 0.24, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 73.27, unblockedShotAttemptsFor: 45.0, scoreAdjustedUnblockedShotAttemptsFor: 46.62, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 0.42, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 2.38, scoreAdjustedTotalShotCreditFor: 2.53, scoreFlurryAdjustedTotalShotCreditFor: 2.52, xOnGoalAgainst: 40.44, xGoalsAgainst: 3.15, xReboundsAgainst: 2.62, xFreezeAgainst: 10.43, xPlayStoppedAgainst: 1.43, xPlayContinuedInZoneAgainst: 23.86, xPlayContinuedOutsideZoneAgainst: 17.51, flurryAdjustedxGoalsAgainst: 3.09, scoreVenueAdjustedxGoalsAgainst: 3.01, flurryScoreVenueAdjustedxGoalsAgainst: 2.95, shotsOnGoalAgainst: 37.0, missedShotsAgainst: 22.0, blockedShotAttemptsAgainst: 29.0, shotAttemptsAgainst: 88.0, goalsAgainst: 4.0, reboundsAgainst: 5.0, reboundGoalsAgainst: 1.0, freezeAgainst: 7.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 27.0, playContinuedOutsideZoneAgainst: 16.0, savedShotsOnGoalAgainst: 33.0, savedUnblockedShotAttemptsAgainst: 55.0, penaltiesAgainst: 12.0, penalityMinutesAgainst: 32.0, faceOffsWonAgainst: 43.0, hitsAgainst: 63.0, takeawaysAgainst: 6.0, giveawaysAgainst: 17.0, lowDangerShotsAgainst: 49.0, mediumDangerShotsAgainst: 6.0, highDangerShotsAgainst: 4.0, lowDangerxGoalsAgainst: 1.43, mediumDangerxGoalsAgainst: 0.77, highDangerxGoalsAgainst: 0.95, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 84.91, unblockedShotAttemptsAgainst: 59.0, scoreAdjustedUnblockedShotAttemptsAgainst: 57.25, dZoneGiveawaysAgainst: 11.0, xGoalsFromxReboundsOfShotsAgainst: 0.53, xGoalsFromActualReboundsOfShotsAgainst: 0.74, reboundxGoalsAgainst: 0.74, totalShotCreditAgainst: 2.94, scoreAdjustedTotalShotCreditAgainst: 2.8, scoreFlurryAdjustedTotalShotCreditAgainst: 2.77

lineId: 847523584764618477903, season: 2023, name: Deslauriers-Couturier-Hathaway, team: PHI, position: line, situation: 5on5, games_played: 10, icetime: 660.0, iceTimeRank: 128.0, xGoalsPercentage: 0.94, corsiPercentage: 0.61, fenwickPercentage: 0.69, xOnGoalFor: 7.16, xGoalsFor: 1.19, xReboundsFor: 0.5, xFreezeFor: 1.65, xPlayStoppedFor: 0.19, xPlayContinuedInZoneFor: 3.32, xPlayContinuedOutsideZoneFor: 2.14, flurryAdjustedxGoalsFor: 1.13, scoreVenueAdjustedxGoalsFor: 1.26, flurryScoreVenueAdjustedxGoalsFor: 1.2, shotsOnGoalFor: 7.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 2.0, shotAttemptsFor: 11.0, goalsFor: 2.0, reboundsFor: 2.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 5.0, savedUnblockedShotAttemptsFor: 7.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 4.0, hitsFor: 10.0, takeawaysFor: 4.0, giveawaysFor: 2.0, lowDangerShotsFor: 6.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 0.24, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.95, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 11.71, unblockedShotAttemptsFor: 9.0, scoreAdjustedUnblockedShotAttemptsFor: 9.54, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.1, xGoalsFromActualReboundsOfShotsFor: 0.71, reboundxGoalsFor: 0.71, totalShotCreditFor: 0.58, scoreAdjustedTotalShotCreditFor: 0.6, scoreFlurryAdjustedTotalShotCreditFor: 0.6, xOnGoalAgainst: 2.91, xGoalsAgainst: 0.08, xReboundsAgainst: 0.14, xFreezeAgainst: 0.77, xPlayStoppedAgainst: 0.1, xPlayContinuedInZoneAgainst: 1.68, xPlayContinuedOutsideZoneAgainst: 1.23, flurryAdjustedxGoalsAgainst: 0.08, scoreVenueAdjustedxGoalsAgainst: 0.08, flurryScoreVenueAdjustedxGoalsAgainst: 0.08, shotsOnGoalAgainst: 3.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 7.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 3.0, savedUnblockedShotAttemptsAgainst: 4.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 1.0, hitsAgainst: 7.0, takeawaysAgainst: 4.0, giveawaysAgainst: 5.0, lowDangerShotsAgainst: 4.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.08, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 6.51, unblockedShotAttemptsAgainst: 4.0, scoreAdjustedUnblockedShotAttemptsAgainst: 3.8, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.03, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.11, scoreAdjustedTotalShotCreditAgainst: 0.1, scoreFlurryAdjustedTotalShotCreditAgainst: 0.1

lineId: 847516484758428477527, season: 2023, name: Johnston-Carrick-Silfverberg, team: ANA, position: line, situation: 5on5, games_played: 18, icetime: 3385.0, iceTimeRank: 156.0, xGoalsPercentage: 0.6, corsiPercentage: 0.57, fenwickPercentage: 0.58, xOnGoalFor: 30.96, xGoalsFor: 2.35, xReboundsFor: 1.93, xFreezeFor: 8.85, xPlayStoppedFor: 1.14, xPlayContinuedInZoneFor: 17.19, xPlayContinuedOutsideZoneFor: 12.54, flurryAdjustedxGoalsFor: 2.3, scoreVenueAdjustedxGoalsFor: 2.36, flurryScoreVenueAdjustedxGoalsFor: 2.31, shotsOnGoalFor: 29.0, missedShotsFor: 15.0, blockedShotAttemptsFor: 14.0, shotAttemptsFor: 58.0, goalsFor: 1.0, reboundsFor: 3.0, reboundGoalsFor: 0.0, freezeFor: 6.0, playStoppedFor: 0.0, playContinuedInZoneFor: 20.0, playContinuedOutsideZoneFor: 14.0, savedShotsOnGoalFor: 28.0, savedUnblockedShotAttemptsFor: 43.0, penaltiesFor: 7.0, penalityMinutesFor: 17.0, faceOffsWonFor: 28.0, hitsFor: 36.0, takeawaysFor: 6.0, giveawaysFor: 11.0, lowDangerShotsFor: 35.0, mediumDangerShotsFor: 6.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 0.86, mediumDangerxGoalsFor: 0.73, highDangerxGoalsFor: 0.76, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 58.02, unblockedShotAttemptsFor: 44.0, scoreAdjustedUnblockedShotAttemptsFor: 43.91, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 0.41, xGoalsFromActualReboundsOfShotsFor: 0.65, reboundxGoalsFor: 0.65, totalShotCreditFor: 2.11, scoreAdjustedTotalShotCreditFor: 2.12, scoreFlurryAdjustedTotalShotCreditFor: 2.1, xOnGoalAgainst: 23.85, xGoalsAgainst: 1.57, xReboundsAgainst: 1.43, xFreezeAgainst: 5.77, xPlayStoppedAgainst: 0.78, xPlayContinuedInZoneAgainst: 12.45, xPlayContinuedOutsideZoneAgainst: 10.0, flurryAdjustedxGoalsAgainst: 1.56, scoreVenueAdjustedxGoalsAgainst: 1.56, flurryScoreVenueAdjustedxGoalsAgainst: 1.54, shotsOnGoalAgainst: 23.0, missedShotsAgainst: 9.0, blockedShotAttemptsAgainst: 12.0, shotAttemptsAgainst: 44.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 10.0, playContinuedOutsideZoneAgainst: 18.0, savedShotsOnGoalAgainst: 22.0, savedUnblockedShotAttemptsAgainst: 31.0, penaltiesAgainst: 9.0, penalityMinutesAgainst: 23.0, faceOffsWonAgainst: 25.0, hitsAgainst: 31.0, takeawaysAgainst: 5.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 26.0, mediumDangerShotsAgainst: 6.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.88, mediumDangerxGoalsAgainst: 0.69, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 44.57, unblockedShotAttemptsAgainst: 32.0, scoreAdjustedUnblockedShotAttemptsAgainst: 32.21, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.3, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 1.87, scoreAdjustedTotalShotCreditAgainst: 1.86, scoreFlurryAdjustedTotalShotCreditAgainst: 1.84

lineId: 847851984795428479591, season: 2023, name: Hagel-Cirelli-Eyssimont, team: TBL, position: line, situation: 5on5, games_played: 30, icetime: 4377.0, iceTimeRank: 314.0, xGoalsPercentage: 0.55, corsiPercentage: 0.57, fenwickPercentage: 0.55, xOnGoalFor: 43.72, xGoalsFor: 3.66, xReboundsFor: 2.76, xFreezeFor: 10.86, xPlayStoppedFor: 1.48, xPlayContinuedInZoneFor: 24.97, xPlayContinuedOutsideZoneFor: 18.27, flurryAdjustedxGoalsFor: 3.55, scoreVenueAdjustedxGoalsFor: 3.51, flurryScoreVenueAdjustedxGoalsFor: 3.41, shotsOnGoalFor: 38.0, missedShotsFor: 24.0, blockedShotAttemptsFor: 25.0, shotAttemptsFor: 87.0, goalsFor: 0.0, reboundsFor: 4.0, reboundGoalsFor: 0.0, freezeFor: 12.0, playStoppedFor: 0.0, playContinuedInZoneFor: 28.0, playContinuedOutsideZoneFor: 18.0, savedShotsOnGoalFor: 38.0, savedUnblockedShotAttemptsFor: 62.0, penaltiesFor: 5.0, penalityMinutesFor: 10.0, faceOffsWonFor: 37.0, hitsFor: 33.0, takeawaysFor: 12.0, giveawaysFor: 10.0, lowDangerShotsFor: 50.0, mediumDangerShotsFor: 8.0, highDangerShotsFor: 4.0, lowDangerxGoalsFor: 1.54, mediumDangerxGoalsFor: 1.0, highDangerxGoalsFor: 1.12, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 84.15, unblockedShotAttemptsFor: 62.0, scoreAdjustedUnblockedShotAttemptsFor: 60.6, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 0.57, xGoalsFromActualReboundsOfShotsFor: 0.73, reboundxGoalsFor: 0.73, totalShotCreditFor: 3.5, scoreAdjustedTotalShotCreditFor: 3.4, scoreFlurryAdjustedTotalShotCreditFor: 3.36, xOnGoalAgainst: 37.01, xGoalsAgainst: 3.01, xReboundsAgainst: 2.31, xFreezeAgainst: 9.25, xPlayStoppedAgainst: 1.25, xPlayContinuedInZoneAgainst: 20.08, xPlayContinuedOutsideZoneAgainst: 15.09, flurryAdjustedxGoalsAgainst: 2.85, scoreVenueAdjustedxGoalsAgainst: 3.02, flurryScoreVenueAdjustedxGoalsAgainst: 2.85, shotsOnGoalAgainst: 30.0, missedShotsAgainst: 21.0, blockedShotAttemptsAgainst: 15.0, shotAttemptsAgainst: 66.0, goalsAgainst: 1.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 0.0, freezeAgainst: 7.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 22.0, playContinuedOutsideZoneAgainst: 18.0, savedShotsOnGoalAgainst: 29.0, savedUnblockedShotAttemptsAgainst: 50.0, penaltiesAgainst: 5.0, penalityMinutesAgainst: 12.0, faceOffsWonAgainst: 31.0, hitsAgainst: 32.0, takeawaysAgainst: 13.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 35.0, mediumDangerShotsAgainst: 14.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.95, mediumDangerxGoalsAgainst: 1.57, highDangerxGoalsAgainst: 0.49, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 66.55, unblockedShotAttemptsAgainst: 51.0, scoreAdjustedUnblockedShotAttemptsAgainst: 51.15, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.48, xGoalsFromActualReboundsOfShotsAgainst: 0.31, reboundxGoalsAgainst: 0.43, totalShotCreditAgainst: 3.06, scoreAdjustedTotalShotCreditAgainst: 3.1, scoreFlurryAdjustedTotalShotCreditAgainst: 3.01

lineId: 847744684799948480748, season: 2023, name: Sherwood-Mccarron-Anderson-Dolan, team: NSH, position: line, situation: 5on5, games_played: 1, icetime: 735.0, iceTimeRank: 2.0, xGoalsPercentage: 0.35, corsiPercentage: 0.39, fenwickPercentage: 0.48, xOnGoalFor: 7.67, xGoalsFor: 0.4, xReboundsFor: 0.42, xFreezeFor: 2.14, xPlayStoppedFor: 0.27, xPlayContinuedInZoneFor: 4.35, xPlayContinuedOutsideZoneFor: 3.42, flurryAdjustedxGoalsFor: 0.39, scoreVenueAdjustedxGoalsFor: 0.4, flurryScoreVenueAdjustedxGoalsFor: 0.39, shotsOnGoalFor: 7.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 11.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 4.0, playStoppedFor: 0.0, playContinuedInZoneFor: 5.0, playContinuedOutsideZoneFor: 2.0, savedShotsOnGoalFor: 7.0, savedUnblockedShotAttemptsFor: 11.0, penaltiesFor: 1.0, penalityMinutesFor: 5.0, faceOffsWonFor: 8.0, hitsFor: 8.0, takeawaysFor: 1.0, giveawaysFor: 5.0, lowDangerShotsFor: 10.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.26, mediumDangerxGoalsFor: 0.14, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 11.9, unblockedShotAttemptsFor: 11.0, scoreAdjustedUnblockedShotAttemptsFor: 11.39, dZoneGiveawaysFor: 4.0, xGoalsFromxReboundsOfShotsFor: 0.09, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.48, scoreAdjustedTotalShotCreditFor: 0.48, scoreFlurryAdjustedTotalShotCreditFor: 0.47, xOnGoalAgainst: 8.4, xGoalsAgainst: 0.73, xReboundsAgainst: 0.48, xFreezeAgainst: 1.93, xPlayStoppedAgainst: 0.28, xPlayContinuedInZoneAgainst: 4.97, xPlayContinuedOutsideZoneAgainst: 3.6, flurryAdjustedxGoalsAgainst: 0.7, scoreVenueAdjustedxGoalsAgainst: 0.71, flurryScoreVenueAdjustedxGoalsAgainst: 0.68, shotsOnGoalAgainst: 10.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 17.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 6.0, playContinuedOutsideZoneAgainst: 2.0, savedShotsOnGoalAgainst: 9.0, savedUnblockedShotAttemptsAgainst: 11.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 5.0, faceOffsWonAgainst: 10.0, hitsAgainst: 10.0, takeawaysAgainst: 0.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 10.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.23, mediumDangerxGoalsAgainst: 0.11, highDangerxGoalsAgainst: 0.4, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 15.58, unblockedShotAttemptsAgainst: 12.0, scoreAdjustedUnblockedShotAttemptsAgainst: 11.46, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.1, xGoalsFromActualReboundsOfShotsAgainst: 0.4, reboundxGoalsAgainst: 0.4, totalShotCreditAgainst: 0.43, scoreAdjustedTotalShotCreditAgainst: 0.42, scoreFlurryAdjustedTotalShotCreditAgainst: 0.39
