team: MIN, season: 2017, name: MIN, team.1: MIN, position: Team Level, situation: other, games_played: 82, xGoalsPercentage: 0.5, corsiPercentage: 0.45, fenwickPercentage: 0.45, iceTime: 9832, xOnGoalFor: 122.81, xGoalsFor: 32.55, xReboundsFor: 8.81, xFreezeFor: 19.32, xPlayStoppedFor: 4.01, xPlayContinuedInZoneFor: 64.11, xPlayContinuedOutsideZoneFor: 42.22, flurryAdjustedxGoalsFor: 30.44, scoreVenueAdjustedxGoalsFor: 32.55, flurryScoreVenueAdjustedxGoalsFor: 30.44, shotsOnGoalFor: 125, missedShotsFor: 46, blockedShotAttemptsFor: 45, shotAttemptsFor: 216, goalsFor: 37, reboundsFor: 8, reboundGoalsFor: 3, freezeFor: 18, playStoppedFor: 5, playContinuedInZoneFor: 54, playContinuedOutsideZoneFor: 49, savedShotsOnGoalFor: 88, savedUnblockedShotAttemptsFor: 134, penaltiesFor: 4, penalityMinutesFor: 8, faceOffsWonFor: 118, hitsFor: 30, takeawaysFor: 21, giveawaysFor: 27, lowDangerShotsFor: 75, mediumDangerShotsFor: 52, highDangerShotsFor: 44, lowDangerxGoalsFor: 2.88, mediumDangerxGoalsFor: 6.27, highDangerxGoalsFor: 23.4, lowDangerGoalsFor: 4, mediumDangerGoalsFor: 6, highDangerGoalsFor: 27, scoreAdjustedShotsAttemptsFor: 216.0, unblockedShotAttemptsFor: 171, scoreAdjustedUnblockedShotAttemptsFor: 171.0, dZoneGiveawaysFor: 10, xGoalsFromxReboundsOfShotsFor: 2.67, xGoalsFromActualReboundsOfShotsFor: 3.31, reboundxGoalsFor: 3.31, totalShotCreditFor: 31.91, scoreAdjustedTotalShotCreditFor: 31.91, scoreFlurryAdjustedTotalShotCreditFor: 30.9, xOnGoalAgainst: 149.61, xGoalsAgainst: 32.76, xReboundsAgainst: 10.37, xFreezeAgainst: 26.28, xPlayStoppedAgainst: 4.69, xPlayContinuedInZoneAgainst: 81.31, xPlayContinuedOutsideZoneAgainst: 50.58, flurryAdjustedxGoalsAgainst: 30.28, scoreVenueAdjustedxGoalsAgainst: 32.76, flurryScoreVenueAdjustedxGoalsAgainst: 30.28, shotsOnGoalAgainst: 149, missedShotsAgainst: 57, blockedShotAttemptsAgainst: 61, shotAttemptsAgainst: 267, goalsAgainst: 37, reboundsAgainst: 11, reboundGoalsAgainst: 4, freezeAgainst: 29, playStoppedAgainst: 3, playContinuedInZoneAgainst: 65, playContinuedOutsideZoneAgainst: 61, savedShotsOnGoalAgainst: 112, savedUnblockedShotAttemptsAgainst: 169, penaltiesAgainst: 2, penalityMinutesAgainst: 4, faceOffsWonAgainst: 118, hitsAgainst: 38, takeawaysAgainst: 23, giveawaysAgainst: 26, lowDangerShotsAgainst: 114, mediumDangerShotsAgainst: 46, highDangerShotsAgainst: 46, lowDangerxGoalsAgainst: 4.49, mediumDangerxGoalsAgainst: 5.66, highDangerxGoalsAgainst: 22.61, lowDangerGoalsAgainst: 6, mediumDangerGoalsAgainst: 9, highDangerGoalsAgainst: 22, scoreAdjustedShotsAttemptsAgainst: 267.0, unblockedShotAttemptsAgainst: 206, scoreAdjustedUnblockedShotAttemptsAgainst: 206.0, dZoneGiveawaysAgainst: 13, xGoalsFromxReboundsOfShotsAgainst: 3.14, xGoalsFromActualReboundsOfShotsAgainst: 4.94, reboundxGoalsAgainst: 4.94, totalShotCreditAgainst: 30.97, scoreAdjustedTotalShotCreditAgainst: 30.97, scoreFlurryAdjustedTotalShotCreditAgainst: 29.18

team: MIN, season: 2017, name: MIN, team.1: MIN, position: Team Level, situation: all, games_played: 82, xGoalsPercentage: 0.53, corsiPercentage: 0.47, fenwickPercentage: 0.48, iceTime: 298736, xOnGoalFor: 2400.99, xGoalsFor: 238.25, xReboundsFor: 172.37, xFreezeFor: 530.73, xPlayStoppedFor: 77.07, xPlayContinuedInZoneFor: 1322.26, xPlayContinuedOutsideZoneFor: 1001.3, flurryAdjustedxGoalsFor: 228.64, scoreVenueAdjustedxGoalsFor: 240.14, flurryScoreVenueAdjustedxGoalsFor: 230.48, shotsOnGoalFor: 2477, missedShotsFor: 865, blockedShotAttemptsFor: 1016, shotAttemptsFor: 4358, goalsFor: 250, reboundsFor: 205, reboundGoalsFor: 44, freezeFor: 520, playStoppedFor: 80, playContinuedInZoneFor: 1045, playContinuedOutsideZoneFor: 1242, savedShotsOnGoalFor: 2227, savedUnblockedShotAttemptsFor: 3092, penaltiesFor: 303, penalityMinutesFor: 644, faceOffsWonFor: 2415, hitsFor: 1367, takeawaysFor: 480, giveawaysFor: 511, lowDangerShotsFor: 2421, mediumDangerShotsFor: 703, highDangerShotsFor: 218, lowDangerxGoalsFor: 69.56, mediumDangerxGoalsFor: 86.34, highDangerxGoalsFor: 82.35, lowDangerGoalsFor: 74, mediumDangerGoalsFor: 95, highDangerGoalsFor: 81, scoreAdjustedShotsAttemptsFor: 4401.8, unblockedShotAttemptsFor: 3342, scoreAdjustedUnblockedShotAttemptsFor: 3367.11, dZoneGiveawaysFor: 293, xGoalsFromxReboundsOfShotsFor: 38.2, xGoalsFromActualReboundsOfShotsFor: 48.04, reboundxGoalsFor: 48.4, totalShotCreditFor: 228.06, scoreAdjustedTotalShotCreditFor: 229.82, scoreFlurryAdjustedTotalShotCreditFor: 224.58, xOnGoalAgainst: 2561.1, xGoalsAgainst: 213.03, xReboundsAgainst: 174.91, xFreezeAgainst: 585.98, xPlayStoppedAgainst: 83.51, xPlayContinuedInZoneAgainst: 1470.63, xPlayContinuedOutsideZoneAgainst: 1105.94, flurryAdjustedxGoalsAgainst: 205.45, scoreVenueAdjustedxGoalsAgainst: 212.38, flurryScoreVenueAdjustedxGoalsAgainst: 204.81, shotsOnGoalAgainst: 2569, missedShotsAgainst: 1065, blockedShotAttemptsAgainst: 1295, shotAttemptsAgainst: 4929, goalsAgainst: 229, reboundsAgainst: 151, reboundGoalsAgainst: 29, freezeAgainst: 609, playStoppedAgainst: 83, playContinuedInZoneAgainst: 1177, playContinuedOutsideZoneAgainst: 1385, savedShotsOnGoalAgainst: 2340, savedUnblockedShotAttemptsAgainst: 3405, penaltiesAgainst: 275, penalityMinutesAgainst: 589, faceOffsWonAgainst: 2434, hitsAgainst: 1514, takeawaysAgainst: 383, giveawaysAgainst: 579, lowDangerShotsAgainst: 2862, mediumDangerShotsAgainst: 596, highDangerShotsAgainst: 176, lowDangerxGoalsAgainst: 78.67, mediumDangerxGoalsAgainst: 70.43, highDangerxGoalsAgainst: 63.93, lowDangerGoalsAgainst: 83, mediumDangerGoalsAgainst: 74, highDangerGoalsAgainst: 72, scoreAdjustedShotsAttemptsAgainst: 4890.72, unblockedShotAttemptsAgainst: 3634, scoreAdjustedUnblockedShotAttemptsAgainst: 3612.44, dZoneGiveawaysAgainst: 332, xGoalsFromxReboundsOfShotsAgainst: 38.57, xGoalsFromActualReboundsOfShotsAgainst: 32.43, reboundxGoalsAgainst: 32.56, totalShotCreditAgainst: 219.05, scoreAdjustedTotalShotCreditAgainst: 218.34, scoreFlurryAdjustedTotalShotCreditAgainst: 213.04

team: MIN, season: 2017, name: MIN, team.1: MIN, position: Team Level, situation: 5on5, games_played: 82, xGoalsPercentage: 0.53, corsiPercentage: 0.47, fenwickPercentage: 0.48, iceTime: 241241, xOnGoalFor: 1880.45, xGoalsFor: 158.78, xReboundsFor: 128.25, xFreezeFor: 435.01, xPlayStoppedFor: 60.31, xPlayContinuedInZoneFor: 1025.04, xPlayContinuedOutsideZoneFor: 795.61, flurryAdjustedxGoalsFor: 153.5, scoreVenueAdjustedxGoalsFor: 160.67, flurryScoreVenueAdjustedxGoalsFor: 155.35, shotsOnGoalFor: 1955, missedShotsFor: 648, blockedShotAttemptsFor: 831, shotAttemptsFor: 3434, goalsFor: 160, reboundsFor: 158, reboundGoalsFor: 31, freezeFor: 445, playStoppedFor: 59, playContinuedInZoneFor: 793, playContinuedOutsideZoneFor: 988, savedShotsOnGoalFor: 1795, savedUnblockedShotAttemptsFor: 2443, penaltiesFor: 258, penalityMinutesFor: 549, faceOffsWonFor: 1870, hitsFor: 1276, takeawaysFor: 397, giveawaysFor: 411, lowDangerShotsFor: 1933, mediumDangerShotsFor: 541, highDangerShotsFor: 129, lowDangerxGoalsFor: 56.22, mediumDangerxGoalsFor: 66.42, highDangerxGoalsFor: 36.14, lowDangerGoalsFor: 62, mediumDangerGoalsFor: 70, highDangerGoalsFor: 28, scoreAdjustedShotsAttemptsFor: 3477.8, unblockedShotAttemptsFor: 2603, scoreAdjustedUnblockedShotAttemptsFor: 2628.11, dZoneGiveawaysFor: 256, xGoalsFromxReboundsOfShotsFor: 26.59, xGoalsFromActualReboundsOfShotsFor: 32.46, reboundxGoalsFor: 32.72, totalShotCreditFor: 152.64, scoreAdjustedTotalShotCreditFor: 154.41, scoreFlurryAdjustedTotalShotCreditFor: 151.88, xOnGoalAgainst: 1982.83, xGoalsAgainst: 139.97, xReboundsAgainst: 127.76, xFreezeAgainst: 474.13, xPlayStoppedAgainst: 64.94, xPlayContinuedInZoneAgainst: 1128.31, xPlayContinuedOutsideZoneAgainst: 869.88, flurryAdjustedxGoalsAgainst: 136.55, scoreVenueAdjustedxGoalsAgainst: 139.32, flurryScoreVenueAdjustedxGoalsAgainst: 135.9, shotsOnGoalAgainst: 1980, missedShotsAgainst: 825, blockedShotAttemptsAgainst: 1039, shotAttemptsAgainst: 3844, goalsAgainst: 144, reboundsAgainst: 114, reboundGoalsAgainst: 20, freezeAgainst: 500, playStoppedAgainst: 66, playContinuedInZoneAgainst: 896, playContinuedOutsideZoneAgainst: 1085, savedShotsOnGoalAgainst: 1836, savedUnblockedShotAttemptsAgainst: 2661, penaltiesAgainst: 247, penalityMinutesAgainst: 535, faceOffsWonAgainst: 1890, hitsAgainst: 1416, takeawaysAgainst: 317, giveawaysAgainst: 468, lowDangerShotsAgainst: 2273, mediumDangerShotsAgainst: 439, highDangerShotsAgainst: 93, lowDangerxGoalsAgainst: 62.82, mediumDangerxGoalsAgainst: 52.04, highDangerxGoalsAgainst: 25.1, lowDangerGoalsAgainst: 65, mediumDangerGoalsAgainst: 49, highDangerGoalsAgainst: 30, scoreAdjustedShotsAttemptsAgainst: 3805.71, unblockedShotAttemptsAgainst: 2805, scoreAdjustedUnblockedShotAttemptsAgainst: 2783.44, dZoneGiveawaysAgainst: 279, xGoalsFromxReboundsOfShotsAgainst: 26.16, xGoalsFromActualReboundsOfShotsAgainst: 21.67, reboundxGoalsAgainst: 21.82, totalShotCreditAgainst: 144.31, scoreAdjustedTotalShotCreditAgainst: 143.59, scoreFlurryAdjustedTotalShotCreditAgainst: 141.54

team: MIN, season: 2017, name: MIN, team.1: MIN, position: Team Level, situation: 4on5, games_played: 82, xGoalsPercentage: 0.11, corsiPercentage: 0.11, fenwickPercentage: 0.12, iceTime: 25163, xOnGoalFor: 49.72, xGoalsFor: 4.42, xReboundsFor: 2.38, xFreezeFor: 5.93, xPlayStoppedFor: 1.38, xPlayContinuedInZoneFor: 13.26, xPlayContinuedOutsideZoneFor: 49.64, flurryAdjustedxGoalsFor: 4.41, scoreVenueAdjustedxGoalsFor: 4.42, flurryScoreVenueAdjustedxGoalsFor: 4.41, shotsOnGoalFor: 61, missedShotsFor: 16, blockedShotAttemptsFor: 10, shotAttemptsFor: 87, goalsFor: 7, reboundsFor: 0, reboundGoalsFor: 0, freezeFor: 3, playStoppedFor: 4, playContinuedInZoneFor: 20, playContinuedOutsideZoneFor: 43, savedShotsOnGoalFor: 54, savedUnblockedShotAttemptsFor: 70, penaltiesFor: 12, penalityMinutesFor: 26, faceOffsWonFor: 203, hitsFor: 39, takeawaysFor: 45, giveawaysFor: 25, lowDangerShotsFor: 59, mediumDangerShotsFor: 16, highDangerShotsFor: 2, lowDangerxGoalsFor: 1.53, mediumDangerxGoalsFor: 2.21, highDangerxGoalsFor: 0.68, lowDangerGoalsFor: 3, mediumDangerGoalsFor: 3, highDangerGoalsFor: 1, scoreAdjustedShotsAttemptsFor: 87.0, unblockedShotAttemptsFor: 77, scoreAdjustedUnblockedShotAttemptsFor: 77.0, dZoneGiveawaysFor: 23, xGoalsFromxReboundsOfShotsFor: 0.54, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.36, totalShotCreditFor: 4.59, scoreAdjustedTotalShotCreditFor: 4.59, scoreFlurryAdjustedTotalShotCreditFor: 4.59, xOnGoalAgainst: 382.09, xGoalsAgainst: 36.6, xReboundsAgainst: 34.76, xFreezeAgainst: 80.21, xPlayStoppedAgainst: 12.5, xPlayContinuedInZoneAgainst: 249.53, xPlayContinuedOutsideZoneAgainst: 130.4, flurryAdjustedxGoalsAgainst: 34.96, scoreVenueAdjustedxGoalsAgainst: 36.6, flurryScoreVenueAdjustedxGoalsAgainst: 34.96, shotsOnGoalAgainst: 380, missedShotsAgainst: 164, blockedShotAttemptsAgainst: 184, shotAttemptsAgainst: 728, goalsAgainst: 43, reboundsAgainst: 26, reboundGoalsAgainst: 5, freezeAgainst: 78, playStoppedAgainst: 12, playContinuedInZoneAgainst: 197, playContinuedOutsideZoneAgainst: 188, savedShotsOnGoalAgainst: 337, savedUnblockedShotAttemptsAgainst: 501, penaltiesAgainst: 18, penalityMinutesAgainst: 34, faceOffsWonAgainst: 255, hitsAgainst: 12, takeawaysAgainst: 10, giveawaysAgainst: 48, lowDangerShotsAgainst: 417, mediumDangerShotsAgainst: 94, highDangerShotsAgainst: 33, lowDangerxGoalsAgainst: 10.57, mediumDangerxGoalsAgainst: 10.77, highDangerxGoalsAgainst: 15.25, lowDangerGoalsAgainst: 12, mediumDangerGoalsAgainst: 12, highDangerGoalsAgainst: 19, scoreAdjustedShotsAttemptsAgainst: 728.0, unblockedShotAttemptsAgainst: 544, scoreAdjustedUnblockedShotAttemptsAgainst: 544.0, dZoneGiveawaysAgainst: 6, xGoalsFromxReboundsOfShotsAgainst: 8.8, xGoalsFromActualReboundsOfShotsAgainst: 5.82, reboundxGoalsAgainst: 5.79, totalShotCreditAgainst: 39.6, scoreAdjustedTotalShotCreditAgainst: 39.6, scoreFlurryAdjustedTotalShotCreditAgainst: 38.17

team: MIN, season: 2017, name: MIN, team.1: MIN, position: Team Level, situation: 5on4, games_played: 82, xGoalsPercentage: 0.92, corsiPercentage: 0.87, fenwickPercentage: 0.86, iceTime: 22500, xOnGoalFor: 348.01, xGoalsFor: 42.5, xReboundsFor: 32.93, xFreezeFor: 70.49, xPlayStoppedFor: 11.37, xPlayContinuedInZoneFor: 219.86, xPlayContinuedOutsideZoneFor: 113.83, flurryAdjustedxGoalsFor: 40.29, scoreVenueAdjustedxGoalsFor: 42.5, flurryScoreVenueAdjustedxGoalsFor: 40.29, shotsOnGoalFor: 336, missedShotsFor: 155, blockedShotAttemptsFor: 130, shotAttemptsFor: 621, goalsFor: 46, reboundsFor: 39, reboundGoalsFor: 10, freezeFor: 54, playStoppedFor: 12, playContinuedInZoneFor: 178, playContinuedOutsideZoneFor: 162, savedShotsOnGoalFor: 290, savedUnblockedShotAttemptsFor: 445, penaltiesFor: 29, penalityMinutesFor: 61, faceOffsWonFor: 224, hitsFor: 22, takeawaysFor: 17, giveawaysFor: 48, lowDangerShotsFor: 354, mediumDangerShotsFor: 94, highDangerShotsFor: 43, lowDangerxGoalsFor: 8.93, mediumDangerxGoalsFor: 11.45, highDangerxGoalsFor: 22.13, lowDangerGoalsFor: 5, mediumDangerGoalsFor: 16, highDangerGoalsFor: 25, scoreAdjustedShotsAttemptsFor: 621.0, unblockedShotAttemptsFor: 491, scoreAdjustedUnblockedShotAttemptsFor: 491.0, dZoneGiveawaysFor: 4, xGoalsFromxReboundsOfShotsFor: 8.41, xGoalsFromActualReboundsOfShotsFor: 12.27, reboundxGoalsFor: 12.0, totalShotCreditFor: 38.91, scoreAdjustedTotalShotCreditFor: 38.91, scoreFlurryAdjustedTotalShotCreditFor: 37.22, xOnGoalAgainst: 46.57, xGoalsAgainst: 3.7, xReboundsAgainst: 2.02, xFreezeAgainst: 5.36, xPlayStoppedAgainst: 1.38, xPlayContinuedInZoneAgainst: 11.47, xPlayContinuedOutsideZoneAgainst: 55.06, flurryAdjustedxGoalsAgainst: 3.68, scoreVenueAdjustedxGoalsAgainst: 3.7, flurryScoreVenueAdjustedxGoalsAgainst: 3.68, shotsOnGoalAgainst: 60, missedShotsAgainst: 19, blockedShotAttemptsAgainst: 11, shotAttemptsAgainst: 90, goalsAgainst: 5, reboundsAgainst: 0, reboundGoalsAgainst: 0, freezeAgainst: 2, playStoppedAgainst: 2, playContinuedInZoneAgainst: 19, playContinuedOutsideZoneAgainst: 51, savedShotsOnGoalAgainst: 55, savedUnblockedShotAttemptsAgainst: 74, penaltiesAgainst: 8, penalityMinutesAgainst: 16, faceOffsWonAgainst: 171, hitsAgainst: 48, takeawaysAgainst: 33, giveawaysAgainst: 37, lowDangerShotsAgainst: 58, mediumDangerShotsAgainst: 17, highDangerShotsAgainst: 4, lowDangerxGoalsAgainst: 0.79, mediumDangerxGoalsAgainst: 1.94, highDangerxGoalsAgainst: 0.97, lowDangerGoalsAgainst: 0, mediumDangerGoalsAgainst: 4, highDangerGoalsAgainst: 1, scoreAdjustedShotsAttemptsAgainst: 90.0, unblockedShotAttemptsAgainst: 79, scoreAdjustedUnblockedShotAttemptsAgainst: 79.0, dZoneGiveawaysAgainst: 34, xGoalsFromxReboundsOfShotsAgainst: 0.47, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 4.17, scoreAdjustedTotalShotCreditAgainst: 4.17, scoreFlurryAdjustedTotalShotCreditAgainst: 4.14

team: DAL, season: 2017, name: DAL, team.1: DAL, position: Team Level, situation: other, games_played: 82, xGoalsPercentage: 0.52, corsiPercentage: 0.56, fenwickPercentage: 0.56, iceTime: 13929, xOnGoalFor: 174.27, xGoalsFor: 31.26, xReboundsFor: 12.99, xFreezeFor: 30.69, xPlayStoppedFor: 5.94, xPlayContinuedInZoneFor: 99.61, xPlayContinuedOutsideZoneFor: 65.5, flurryAdjustedxGoalsFor: 29.3, scoreVenueAdjustedxGoalsFor: 31.26, flurryScoreVenueAdjustedxGoalsFor: 29.3, shotsOnGoalFor: 188, missedShotsFor: 58, blockedShotAttemptsFor: 67, shotAttemptsFor: 313, goalsFor: 33, reboundsFor: 14, reboundGoalsFor: 3, freezeFor: 29, playStoppedFor: 4, playContinuedInZoneFor: 96, playContinuedOutsideZoneFor: 70, savedShotsOnGoalFor: 155, savedUnblockedShotAttemptsFor: 213, penaltiesFor: 9, penalityMinutesFor: 18, faceOffsWonFor: 147, hitsFor: 43, takeawaysFor: 24, giveawaysFor: 29, lowDangerShotsFor: 147, mediumDangerShotsFor: 59, highDangerShotsFor: 40, lowDangerxGoalsFor: 5.13, mediumDangerxGoalsFor: 7.05, highDangerxGoalsFor: 19.08, lowDangerGoalsFor: 10, mediumDangerGoalsFor: 6, highDangerGoalsFor: 17, scoreAdjustedShotsAttemptsFor: 313.0, unblockedShotAttemptsFor: 246, scoreAdjustedUnblockedShotAttemptsFor: 246.0, dZoneGiveawaysFor: 7, xGoalsFromxReboundsOfShotsFor: 4.0, xGoalsFromActualReboundsOfShotsFor: 4.35, reboundxGoalsFor: 4.58, totalShotCreditFor: 30.69, scoreAdjustedTotalShotCreditFor: 30.69, scoreFlurryAdjustedTotalShotCreditFor: 29.39, xOnGoalAgainst: 136.55, xGoalsAgainst: 28.34, xReboundsAgainst: 9.85, xFreezeAgainst: 24.39, xPlayStoppedAgainst: 4.72, xPlayContinuedInZoneAgainst: 73.11, xPlayContinuedOutsideZoneAgainst: 51.59, flurryAdjustedxGoalsAgainst: 26.85, scoreVenueAdjustedxGoalsAgainst: 28.34, flurryScoreVenueAdjustedxGoalsAgainst: 26.85, shotsOnGoalAgainst: 132, missedShotsAgainst: 60, blockedShotAttemptsAgainst: 57, shotAttemptsAgainst: 249, goalsAgainst: 30, reboundsAgainst: 8, reboundGoalsAgainst: 0, freezeAgainst: 24, playStoppedAgainst: 6, playContinuedInZoneAgainst: 56, playContinuedOutsideZoneAgainst: 68, savedShotsOnGoalAgainst: 102, savedUnblockedShotAttemptsAgainst: 162, penaltiesAgainst: 13, penalityMinutesAgainst: 26, faceOffsWonAgainst: 148, hitsAgainst: 33, takeawaysAgainst: 22, giveawaysAgainst: 32, lowDangerShotsAgainst: 106, mediumDangerShotsAgainst: 49, highDangerShotsAgainst: 37, lowDangerxGoalsAgainst: 3.2, mediumDangerxGoalsAgainst: 5.74, highDangerxGoalsAgainst: 19.41, lowDangerGoalsAgainst: 5, mediumDangerGoalsAgainst: 7, highDangerGoalsAgainst: 18, scoreAdjustedShotsAttemptsAgainst: 249.0, unblockedShotAttemptsAgainst: 192, scoreAdjustedUnblockedShotAttemptsAgainst: 192.0, dZoneGiveawaysAgainst: 14, xGoalsFromxReboundsOfShotsAgainst: 2.88, xGoalsFromActualReboundsOfShotsAgainst: 1.9, reboundxGoalsAgainst: 1.9, totalShotCreditAgainst: 29.32, scoreAdjustedTotalShotCreditAgainst: 29.32, scoreFlurryAdjustedTotalShotCreditAgainst: 28.18
