playerId: 8470140, season: 2015, name: Kari Lehtonen, team: DAL, position: G, situation: other, games_played: 43, icetime: 4436.0, xGoals: 7.54, goals: 4.0, unblocked_shot_attempts: 120.0, xRebounds: 4.75, rebounds: 4.0, xFreeze: 10.88, freeze: 7.0, xOnGoal: 58.12, ongoal: 55.0, xPlayStopped: 1.54, playStopped: 0.0, xPlayContinuedInZone: 35.77, playContinuedInZone: 35.0, xPlayContinuedOutsideZone: 19.14, playContinuedOutsideZone: 28.0, flurryAdjustedxGoals: 6.98, lowDangerShots: 51.0, mediumDangerShots: 21.0, highDangerShots: 8.0, lowDangerxGoals: 1.93, mediumDangerxGoals: 2.75, highDangerxGoals: 2.86, lowDangerGoals: 2.0, mediumDangerGoals: 2.0, highDangerGoals: 0.0, blocked_shot_attempts: 40.0, penalityMinutes: 0.0, penalties: 0.0

playerId: 8470140, season: 2015, name: Kari Lehtonen, team: DAL, position: G, situation: all, games_played: 43, icetime: 136751.0, xGoals: 101.59, goals: 105.0, unblocked_shot_attempts: 2258.0, xRebounds: 80.32, rebounds: 82.0, xFreeze: 264.53, freeze: 243.0, xOnGoal: 1153.13, ongoal: 1121.0, xPlayStopped: 39.92, playStopped: 50.0, xPlayContinuedInZone: 650.02, playContinuedInZone: 554.0, xPlayContinuedOutsideZone: 484.42, playContinuedOutsideZone: 599.0, flurryAdjustedxGoals: 98.2, lowDangerShots: 1204.0, mediumDangerShots: 336.0, highDangerShots: 79.0, lowDangerxGoals: 33.35, mediumDangerxGoals: 41.09, highDangerxGoals: 27.15, lowDangerGoals: 38.0, mediumDangerGoals: 46.0, highDangerGoals: 21.0, blocked_shot_attempts: 639.0, penalityMinutes: 2.0, penalties: 1.0

playerId: 8470140, season: 2015, name: Kari Lehtonen, team: DAL, position: G, situation: 5on5, games_played: 43, icetime: 110645.0, xGoals: 72.72, goals: 80.0, unblocked_shot_attempts: 1782.0, xRebounds: 59.84, rebounds: 59.0, xFreeze: 216.14, freeze: 206.0, xOnGoal: 911.98, ongoal: 879.0, xPlayStopped: 32.41, playStopped: 42.0, xPlayContinuedInZone: 511.18, playContinuedInZone: 434.0, xPlayContinuedOutsideZone: 392.2, playContinuedOutsideZone: 478.0, flurryAdjustedxGoals: 70.9, lowDangerShots: 965.0, mediumDangerShots: 268.0, highDangerShots: 49.0, lowDangerxGoals: 26.93, mediumDangerxGoals: 32.09, highDangerxGoals: 13.7, lowDangerGoals: 32.0, mediumDangerGoals: 41.0, highDangerGoals: 7.0, blocked_shot_attempts: 500.0, penalityMinutes: 0.0, penalties: 0.0

playerId: 8470140, season: 2015, name: Kari Lehtonen, team: DAL, position: G, situation: 4on5, games_played: 43, icetime: 10805.0, xGoals: 18.52, goals: 17.0, unblocked_shot_attempts: 310.0, xRebounds: 14.37, rebounds: 17.0, xFreeze: 33.66, freeze: 29.0, xOnGoal: 155.69, ongoal: 157.0, xPlayStopped: 0.63, playStopped: 2.0, xPlayContinuedInZone: 95.53, playContinuedInZone: 81.0, xPlayContinuedOutsideZone: 51.43, playContinuedOutsideZone: 66.0, flurryAdjustedxGoals: 17.54, lowDangerShots: 162.0, mediumDangerShots: 37.0, highDangerShots: 20.0, lowDangerxGoals: 3.65, mediumDangerxGoals: 4.93, highDangerxGoals: 9.94, lowDangerGoals: 3.0, mediumDangerGoals: 1.0, highDangerGoals: 13.0, blocked_shot_attempts: 91.0, penalityMinutes: 0.0, penalties: 0.0

playerId: 8470140, season: 2015, name: Kari Lehtonen, team: DAL, position: G, situation: 5on4, games_played: 43, icetime: 10865.0, xGoals: 2.8, goals: 4.0, unblocked_shot_attempts: 46.0, xRebounds: 1.37, rebounds: 2.0, xFreeze: 3.86, freeze: 1.0, xOnGoal: 27.34, ongoal: 30.0, xPlayStopped: 5.33, playStopped: 6.0, xPlayContinuedInZone: 7.54, playContinuedInZone: 4.0, xPlayContinuedOutsideZone: 21.65, playContinuedOutsideZone: 27.0, flurryAdjustedxGoals: 2.78, lowDangerShots: 26.0, mediumDangerShots: 10.0, highDangerShots: 2.0, lowDangerxGoals: 0.84, mediumDangerxGoals: 1.32, highDangerxGoals: 0.65, lowDangerGoals: 1.0, mediumDangerGoals: 2.0, highDangerGoals: 1.0, blocked_shot_attempts: 8.0, penalityMinutes: 2.0, penalties: 1.0

playerId: 8470147, season: 2015, name: Curtis McElhinney, team: CBJ, position: G, situation: other, games_played: 18, icetime: 1566.0, xGoals: 7.02, goals: 4.0, unblocked_shot_attempts: 51.0, xRebounds: 2.0, rebounds: 4.0, xFreeze: 5.04, freeze: 7.0, xOnGoal: 29.06, ongoal: 29.0, xPlayStopped: 0.18, playStopped: 0.0, xPlayContinuedInZone: 14.52, playContinuedInZone: 16.0, xPlayContinuedOutsideZone: 8.42, playContinuedOutsideZone: 6.0, flurryAdjustedxGoals: 5.0, lowDangerShots: 11.0, mediumDangerShots: 15.0, highDangerShots: 12.0, lowDangerxGoals: 0.54, mediumDangerxGoals: 1.8, highDangerxGoals: 4.68, lowDangerGoals: 0.0, mediumDangerGoals: 2.0, highDangerGoals: 2.0, blocked_shot_attempts: 13.0, penalityMinutes: 0.0, penalties: 0.0

playerId: 8470147, season: 2015, name: Curtis McElhinney, team: CBJ, position: G, situation: all, games_played: 18, icetime: 50126.0, xGoals: 43.92, goals: 46.0, unblocked_shot_attempts: 799.0, xRebounds: 28.74, rebounds: 37.0, xFreeze: 96.6, freeze: 79.0, xOnGoal: 424.14, ongoal: 417.0, xPlayStopped: 11.76, playStopped: 16.0, xPlayContinuedInZone: 237.0, playContinuedInZone: 196.0, xPlayContinuedOutsideZone: 169.61, playContinuedOutsideZone: 212.0, flurryAdjustedxGoals: 40.18, lowDangerShots: 423.0, mediumDangerShots: 118.0, highDangerShots: 49.0, lowDangerxGoals: 12.86, mediumDangerxGoals: 14.18, highDangerxGoals: 16.89, lowDangerGoals: 13.0, mediumDangerGoals: 17.0, highDangerGoals: 16.0, blocked_shot_attempts: 209.0, penalityMinutes: 0.0, penalties: 0.0

playerId: 8470147, season: 2015, name: Curtis McElhinney, team: CBJ, position: G, situation: 5on5, games_played: 18, icetime: 39830.0, xGoals: 24.55, goals: 33.0, unblocked_shot_attempts: 578.0, xRebounds: 19.04, rebounds: 26.0, xFreeze: 74.64, freeze: 61.0, xOnGoal: 305.53, ongoal: 306.0, xPlayStopped: 9.58, playStopped: 16.0, xPlayContinuedInZone: 171.01, playContinuedInZone: 126.0, xPlayContinuedOutsideZone: 128.55, playContinuedOutsideZone: 169.0, flurryAdjustedxGoals: 23.75, lowDangerShots: 331.0, mediumDangerShots: 76.0, highDangerShots: 21.0, lowDangerxGoals: 9.69, mediumDangerxGoals: 8.87, highDangerxGoals: 5.99, lowDangerGoals: 11.0, mediumDangerGoals: 14.0, highDangerGoals: 8.0, blocked_shot_attempts: 150.0, penalityMinutes: 0.0, penalties: 0.0

playerId: 8470147, season: 2015, name: Curtis McElhinney, team: CBJ, position: G, situation: 4on5, games_played: 18, icetime: 4670.0, xGoals: 10.04, goals: 7.0, unblocked_shot_attempts: 151.0, xRebounds: 6.84, rebounds: 6.0, xFreeze: 15.15, freeze: 10.0, xOnGoal: 76.97, ongoal: 70.0, xPlayStopped: 0.16, playStopped: 0.0, xPlayContinuedInZone: 47.95, playContinuedInZone: 52.0, xPlayContinuedOutsideZone: 25.45, playContinuedOutsideZone: 28.0, flurryAdjustedxGoals: 9.15, lowDangerShots: 73.0, mediumDangerShots: 25.0, highDangerShots: 10.0, lowDangerxGoals: 2.43, mediumDangerxGoals: 3.23, highDangerxGoals: 4.38, lowDangerGoals: 2.0, mediumDangerGoals: 1.0, highDangerGoals: 4.0, blocked_shot_attempts: 43.0, penalityMinutes: 0.0, penalties: 0.0

