team: WPG, season: 2014, name: WPG, team.1: WPG, position: Team Level, situation: other, games_played: 82, xGoalsPercentage: 0.5, corsiPercentage: 0.52, fenwickPercentage: 0.5, iceTime: 13470.0, xOnGoalFor: 169.08, xGoalsFor: 29.26, xReboundsFor: 11.13, xFreezeFor: 33.58, xPlayStoppedFor: 5.7, xPlayContinuedInZoneFor: 87.98, xPlayContinuedOutsideZoneFor: 65.35, flurryAdjustedxGoalsFor: 27.96, scoreVenueAdjustedxGoalsFor: 29.26, flurryScoreVenueAdjustedxGoalsFor: 27.96, shotsOnGoalFor: 173.0, missedShotsFor: 60.0, blockedShotAttemptsFor: 101.0, shotAttemptsFor: 334.0, goalsFor: 24.0, reboundsFor: 12.0, reboundGoalsFor: 2.0, freezeFor: 30.0, playStoppedFor: 3.0, playContinuedInZoneFor: 89.0, playContinuedOutsideZoneFor: 75.0, savedShotsOnGoalFor: 149.0, savedUnblockedShotAttemptsFor: 209.0, penaltiesFor: 10.0, penalityMinutesFor: 23.0, faceOffsWonFor: 164.0, hitsFor: 60.0, takeawaysFor: 41.0, giveawaysFor: 47.0, lowDangerShotsFor: 142.0, mediumDangerShotsFor: 48.0, highDangerShotsFor: 43.0, lowDangerxGoalsFor: 4.83, mediumDangerxGoalsFor: 5.95, highDangerxGoalsFor: 18.49, lowDangerGoalsFor: 5.0, mediumDangerGoalsFor: 5.0, highDangerGoalsFor: 14.0, scoreAdjustedShotsAttemptsFor: 334.0, unblockedShotAttemptsFor: 233.0, scoreAdjustedUnblockedShotAttemptsFor: 233.0, dZoneGiveawaysFor: 32.0, xGoalsFromxReboundsOfShotsFor: 3.17, xGoalsFromActualReboundsOfShotsFor: 3.25, reboundxGoalsFor: 3.34, totalShotCreditFor: 29.09, scoreAdjustedTotalShotCreditFor: 29.09, scoreFlurryAdjustedTotalShotCreditFor: 28.01, xOnGoalAgainst: 172.28, xGoalsAgainst: 29.2, xReboundsAgainst: 12.4, xFreezeAgainst: 32.46, xPlayStoppedAgainst: 5.64, xPlayContinuedInZoneAgainst: 94.2, xPlayContinuedOutsideZoneAgainst: 62.09, flurryAdjustedxGoalsAgainst: 27.24, scoreVenueAdjustedxGoalsAgainst: 29.2, flurryScoreVenueAdjustedxGoalsAgainst: 27.24, shotsOnGoalAgainst: 174.0, missedShotsAgainst: 62.0, blockedShotAttemptsAgainst: 77.0, shotAttemptsAgainst: 313.0, goalsAgainst: 29.0, reboundsAgainst: 11.0, reboundGoalsAgainst: 3.0, freezeAgainst: 31.0, playStoppedAgainst: 9.0, playContinuedInZoneAgainst: 77.0, playContinuedOutsideZoneAgainst: 79.0, savedShotsOnGoalAgainst: 145.0, savedUnblockedShotAttemptsAgainst: 207.0, penaltiesAgainst: 22.0, penalityMinutesAgainst: 49.0, faceOffsWonAgainst: 181.0, hitsAgainst: 56.0, takeawaysAgainst: 28.0, giveawaysAgainst: 32.0, lowDangerShotsAgainst: 135.0, mediumDangerShotsAgainst: 69.0, highDangerShotsAgainst: 32.0, lowDangerxGoalsAgainst: 4.59, mediumDangerxGoalsAgainst: 8.58, highDangerxGoalsAgainst: 16.03, lowDangerGoalsAgainst: 6.0, mediumDangerGoalsAgainst: 4.0, highDangerGoalsAgainst: 19.0, scoreAdjustedShotsAttemptsAgainst: 313.0, unblockedShotAttemptsAgainst: 236.0, scoreAdjustedUnblockedShotAttemptsAgainst: 236.0, dZoneGiveawaysAgainst: 23.0, xGoalsFromxReboundsOfShotsAgainst: 3.59, xGoalsFromActualReboundsOfShotsAgainst: 2.74, reboundxGoalsAgainst: 2.23, totalShotCreditAgainst: 30.56, scoreAdjustedTotalShotCreditAgainst: 30.56, scoreFlurryAdjustedTotalShotCreditAgainst: 28.68

team: WPG, season: 2014, name: WPG, team.1: WPG, position: Team Level, situation: all, games_played: 82, xGoalsPercentage: 0.51, corsiPercentage: 0.52, fenwickPercentage: 0.51, iceTime: 300586.0, xOnGoalFor: 2458.45, xGoalsFor: 231.19, xReboundsFor: 163.99, xFreezeFor: 570.54, xPlayStoppedFor: 79.68, xPlayContinuedInZoneFor: 1351.03, xPlayContinuedOutsideZoneFor: 1004.57, flurryAdjustedxGoalsFor: 222.44, scoreVenueAdjustedxGoalsFor: 232.86, flurryScoreVenueAdjustedxGoalsFor: 224.07, shotsOnGoalFor: 2439.0, missedShotsFor: 962.0, blockedShotAttemptsFor: 1288.0, shotAttemptsFor: 4689.0, goalsFor: 223.0, reboundsFor: 177.0, reboundGoalsFor: 43.0, freezeFor: 534.0, playStoppedFor: 81.0, playContinuedInZoneFor: 1154.0, playContinuedOutsideZoneFor: 1232.0, savedShotsOnGoalFor: 2216.0, savedUnblockedShotAttemptsFor: 3178.0, penaltiesFor: 406.0, penalityMinutesFor: 920.0, faceOffsWonFor: 2476.0, hitsFor: 2409.0, takeawaysFor: 536.0, giveawaysFor: 772.0, lowDangerShotsFor: 2560.0, mediumDangerShotsFor: 607.0, highDangerShotsFor: 234.0, lowDangerxGoalsFor: 74.0, mediumDangerxGoalsFor: 75.12, highDangerxGoalsFor: 82.06, lowDangerGoalsFor: 65.0, mediumDangerGoalsFor: 76.0, highDangerGoalsFor: 82.0, scoreAdjustedShotsAttemptsFor: 4746.91, unblockedShotAttemptsFor: 3401.0, scoreAdjustedUnblockedShotAttemptsFor: 3439.91, dZoneGiveawaysFor: 585.0, xGoalsFromxReboundsOfShotsFor: 36.44, xGoalsFromActualReboundsOfShotsFor: 39.02, reboundxGoalsFor: 41.06, totalShotCreditFor: 226.57, scoreAdjustedTotalShotCreditFor: 228.09, scoreFlurryAdjustedTotalShotCreditFor: 222.85, xOnGoalAgainst: 2344.18, xGoalsAgainst: 224.72, xReboundsAgainst: 158.28, xFreezeAgainst: 540.58, xPlayStoppedAgainst: 76.22, xPlayContinuedInZoneAgainst: 1287.99, xPlayContinuedOutsideZoneAgainst: 952.2, flurryAdjustedxGoalsAgainst: 216.38, scoreVenueAdjustedxGoalsAgainst: 223.88, flurryScoreVenueAdjustedxGoalsAgainst: 215.54, shotsOnGoalAgainst: 2350.0, missedShotsAgainst: 890.0, blockedShotAttemptsAgainst: 1120.0, shotAttemptsAgainst: 4360.0, goalsAgainst: 204.0, reboundsAgainst: 158.0, reboundGoalsAgainst: 27.0, freezeAgainst: 600.0, playStoppedAgainst: 78.0, playContinuedInZoneAgainst: 1009.0, playContinuedOutsideZoneAgainst: 1191.0, savedShotsOnGoalAgainst: 2146.0, savedUnblockedShotAttemptsAgainst: 3036.0, penaltiesAgainst: 362.0, penalityMinutesAgainst: 836.0, faceOffsWonAgainst: 2589.0, hitsAgainst: 1931.0, takeawaysAgainst: 484.0, giveawaysAgainst: 855.0, lowDangerShotsAgainst: 2419.0, mediumDangerShotsAgainst: 612.0, highDangerShotsAgainst: 209.0, lowDangerxGoalsAgainst: 70.97, mediumDangerxGoalsAgainst: 76.18, highDangerxGoalsAgainst: 77.57, lowDangerGoalsAgainst: 63.0, mediumDangerGoalsAgainst: 62.0, highDangerGoalsAgainst: 79.0, scoreAdjustedShotsAttemptsAgainst: 4308.17, unblockedShotAttemptsAgainst: 3240.0, scoreAdjustedUnblockedShotAttemptsAgainst: 3206.55, dZoneGiveawaysAgainst: 635.0, xGoalsFromxReboundsOfShotsAgainst: 35.74, xGoalsFromActualReboundsOfShotsAgainst: 34.7, reboundxGoalsAgainst: 36.33, totalShotCreditAgainst: 224.12, scoreAdjustedTotalShotCreditAgainst: 223.14, scoreFlurryAdjustedTotalShotCreditAgainst: 216.99

team: WPG, season: 2014, name: WPG, team.1: WPG, position: Team Level, situation: 5on5, games_played: 82, xGoalsPercentage: 0.52, corsiPercentage: 0.53, fenwickPercentage: 0.52, iceTime: 232109.0, xOnGoalFor: 1862.64, xGoalsFor: 148.79, xReboundsFor: 117.83, xFreezeFor: 453.3, xPlayStoppedFor: 60.03, xPlayContinuedInZoneFor: 1026.28, xPlayContinuedOutsideZoneFor: 767.75, flurryAdjustedxGoalsFor: 144.0, scoreVenueAdjustedxGoalsFor: 150.47, flurryScoreVenueAdjustedxGoalsFor: 145.63, shotsOnGoalFor: 1837.0, missedShotsFor: 737.0, blockedShotAttemptsFor: 959.0, shotAttemptsFor: 3533.0, goalsFor: 145.0, reboundsFor: 133.0, reboundGoalsFor: 34.0, freezeFor: 428.0, playStoppedFor: 66.0, playContinuedInZoneFor: 851.0, playContinuedOutsideZoneFor: 951.0, savedShotsOnGoalFor: 1692.0, savedUnblockedShotAttemptsFor: 2429.0, penaltiesFor: 355.0, penalityMinutesFor: 809.0, faceOffsWonFor: 1803.0, hitsFor: 2198.0, takeawaysFor: 423.0, giveawaysFor: 610.0, lowDangerShotsFor: 2005.0, mediumDangerShotsFor: 441.0, highDangerShotsFor: 128.0, lowDangerxGoalsFor: 58.27, mediumDangerxGoalsFor: 54.59, highDangerxGoalsFor: 35.93, lowDangerGoalsFor: 49.0, mediumDangerGoalsFor: 55.0, highDangerGoalsFor: 41.0, scoreAdjustedShotsAttemptsFor: 3590.91, unblockedShotAttemptsFor: 2574.0, scoreAdjustedUnblockedShotAttemptsFor: 2612.91, dZoneGiveawaysFor: 484.0, xGoalsFromxReboundsOfShotsFor: 24.29, xGoalsFromActualReboundsOfShotsFor: 27.53, reboundxGoalsFor: 28.79, totalShotCreditFor: 144.3, scoreAdjustedTotalShotCreditFor: 145.8, scoreFlurryAdjustedTotalShotCreditFor: 143.61, xOnGoalAgainst: 1722.04, xGoalsAgainst: 135.62, xReboundsAgainst: 108.63, xFreezeAgainst: 418.12, xPlayStoppedAgainst: 55.43, xPlayContinuedInZoneAgainst: 942.68, xPlayContinuedOutsideZoneAgainst: 716.51, flurryAdjustedxGoalsAgainst: 132.45, scoreVenueAdjustedxGoalsAgainst: 134.79, flurryScoreVenueAdjustedxGoalsAgainst: 131.61, shotsOnGoalAgainst: 1709.0, missedShotsAgainst: 668.0, blockedShotAttemptsAgainst: 815.0, shotAttemptsAgainst: 3192.0, goalsAgainst: 123.0, reboundsAgainst: 97.0, reboundGoalsAgainst: 14.0, freezeAgainst: 464.0, playStoppedAgainst: 54.0, playContinuedInZoneAgainst: 724.0, playContinuedOutsideZoneAgainst: 915.0, savedShotsOnGoalAgainst: 1586.0, savedUnblockedShotAttemptsAgainst: 2254.0, penaltiesAgainst: 311.0, penalityMinutesAgainst: 721.0, faceOffsWonAgainst: 1872.0, hitsAgainst: 1746.0, takeawaysAgainst: 375.0, giveawaysAgainst: 674.0, lowDangerShotsAgainst: 1860.0, mediumDangerShotsAgainst: 409.0, highDangerShotsAgainst: 108.0, lowDangerxGoalsAgainst: 55.38, mediumDangerxGoalsAgainst: 50.72, highDangerxGoalsAgainst: 29.53, lowDangerGoalsAgainst: 48.0, mediumDangerGoalsAgainst: 47.0, highDangerGoalsAgainst: 28.0, scoreAdjustedShotsAttemptsAgainst: 3140.17, unblockedShotAttemptsAgainst: 2377.0, scoreAdjustedUnblockedShotAttemptsAgainst: 2343.55, dZoneGiveawaysAgainst: 527.0, xGoalsFromxReboundsOfShotsAgainst: 22.42, xGoalsFromActualReboundsOfShotsAgainst: 21.18, reboundxGoalsAgainst: 21.72, totalShotCreditAgainst: 136.33, scoreAdjustedTotalShotCreditAgainst: 135.35, scoreFlurryAdjustedTotalShotCreditAgainst: 133.69

team: WPG, season: 2014, name: WPG, team.1: WPG, position: Team Level, situation: 4on5, games_played: 82, xGoalsPercentage: 0.12, corsiPercentage: 0.14, fenwickPercentage: 0.16, iceTime: 29590.0, xOnGoalFor: 76.84, xGoalsFor: 7.42, xReboundsFor: 3.59, xFreezeFor: 10.67, xPlayStoppedFor: 2.19, xPlayContinuedInZoneFor: 22.83, xPlayContinuedOutsideZoneFor: 57.3, flurryAdjustedxGoalsFor: 7.4, scoreVenueAdjustedxGoalsFor: 7.42, flurryScoreVenueAdjustedxGoalsFor: 7.4, shotsOnGoalFor: 80.0, missedShotsFor: 24.0, blockedShotAttemptsFor: 18.0, shotAttemptsFor: 122.0, goalsFor: 9.0, reboundsFor: 2.0, reboundGoalsFor: 0.0, freezeFor: 10.0, playStoppedFor: 3.0, playContinuedInZoneFor: 14.0, playContinuedOutsideZoneFor: 66.0, savedShotsOnGoalFor: 71.0, savedUnblockedShotAttemptsFor: 95.0, penaltiesFor: 25.0, penalityMinutesFor: 53.0, faceOffsWonFor: 260.0, hitsFor: 108.0, takeawaysFor: 49.0, giveawaysFor: 65.0, lowDangerShotsFor: 71.0, mediumDangerShotsFor: 27.0, highDangerShotsFor: 6.0, lowDangerxGoalsFor: 2.25, mediumDangerxGoalsFor: 3.61, highDangerxGoalsFor: 1.55, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 4.0, highDangerGoalsFor: 3.0, scoreAdjustedShotsAttemptsFor: 122.0, unblockedShotAttemptsFor: 104.0, scoreAdjustedUnblockedShotAttemptsFor: 104.0, dZoneGiveawaysFor: 61.0, xGoalsFromxReboundsOfShotsFor: 0.83, xGoalsFromActualReboundsOfShotsFor: 0.25, reboundxGoalsFor: 0.25, totalShotCreditFor: 8.0, scoreAdjustedTotalShotCreditFor: 8.0, scoreFlurryAdjustedTotalShotCreditFor: 7.98, xOnGoalAgainst: 390.4, xGoalsAgainst: 54.65, xReboundsAgainst: 34.71, xFreezeAgainst: 82.25, xPlayStoppedAgainst: 13.4, xPlayContinuedInZoneAgainst: 234.46, xPlayContinuedOutsideZoneAgainst: 123.54, flurryAdjustedxGoalsAgainst: 51.5, scoreVenueAdjustedxGoalsAgainst: 54.65, flurryScoreVenueAdjustedxGoalsAgainst: 51.5, shotsOnGoalAgainst: 402.0, missedShotsAgainst: 141.0, blockedShotAttemptsAgainst: 213.0, shotAttemptsAgainst: 756.0, goalsAgainst: 50.0, reboundsAgainst: 46.0, reboundGoalsAgainst: 10.0, freezeAgainst: 91.0, playStoppedAgainst: 14.0, playContinuedInZoneAgainst: 194.0, playContinuedOutsideZoneAgainst: 148.0, savedShotsOnGoalAgainst: 352.0, savedUnblockedShotAttemptsAgainst: 493.0, penaltiesAgainst: 16.0, penalityMinutesAgainst: 37.0, faceOffsWonAgainst: 316.0, hitsAgainst: 51.0, takeawaysAgainst: 21.0, giveawaysAgainst: 82.0, lowDangerShotsAgainst: 363.0, mediumDangerShotsAgainst: 116.0, highDangerShotsAgainst: 64.0, lowDangerxGoalsAgainst: 9.55, mediumDangerxGoalsAgainst: 14.56, highDangerxGoalsAgainst: 30.54, lowDangerGoalsAgainst: 8.0, mediumDangerGoalsAgainst: 11.0, highDangerGoalsAgainst: 31.0, scoreAdjustedShotsAttemptsAgainst: 756.0, unblockedShotAttemptsAgainst: 543.0, scoreAdjustedUnblockedShotAttemptsAgainst: 543.0, dZoneGiveawaysAgainst: 20.0, xGoalsFromxReboundsOfShotsAgainst: 9.14, xGoalsFromActualReboundsOfShotsAgainst: 10.01, reboundxGoalsAgainst: 11.62, totalShotCreditAgainst: 52.16, scoreAdjustedTotalShotCreditAgainst: 52.16, scoreFlurryAdjustedTotalShotCreditAgainst: 49.56

team: WPG, season: 2014, name: WPG, team.1: WPG, position: Team Level, situation: 5on4, games_played: 82, xGoalsPercentage: 0.9, corsiPercentage: 0.88, fenwickPercentage: 0.85, iceTime: 25417.0, xOnGoalFor: 349.88, xGoalsFor: 45.71, xReboundsFor: 31.43, xFreezeFor: 73.0, xPlayStoppedFor: 11.75, xPlayContinuedInZoneFor: 213.94, xPlayContinuedOutsideZoneFor: 114.16, flurryAdjustedxGoalsFor: 43.09, scoreVenueAdjustedxGoalsFor: 45.71, flurryScoreVenueAdjustedxGoalsFor: 43.09, shotsOnGoalFor: 349.0, missedShotsFor: 141.0, blockedShotAttemptsFor: 210.0, shotAttemptsFor: 700.0, goalsFor: 45.0, reboundsFor: 30.0, reboundGoalsFor: 7.0, freezeFor: 66.0, playStoppedFor: 9.0, playContinuedInZoneFor: 200.0, playContinuedOutsideZoneFor: 140.0, savedShotsOnGoalFor: 304.0, savedUnblockedShotAttemptsFor: 445.0, penaltiesFor: 16.0, penalityMinutesFor: 35.0, faceOffsWonFor: 249.0, hitsFor: 43.0, takeawaysFor: 23.0, giveawaysFor: 50.0, lowDangerShotsFor: 342.0, mediumDangerShotsFor: 91.0, highDangerShotsFor: 57.0, lowDangerxGoalsFor: 8.65, mediumDangerxGoalsFor: 10.96, highDangerxGoalsFor: 26.1, lowDangerGoalsFor: 9.0, mediumDangerGoalsFor: 12.0, highDangerGoalsFor: 24.0, scoreAdjustedShotsAttemptsFor: 700.0, unblockedShotAttemptsFor: 490.0, scoreAdjustedUnblockedShotAttemptsFor: 490.0, dZoneGiveawaysFor: 8.0, xGoalsFromxReboundsOfShotsFor: 8.16, xGoalsFromActualReboundsOfShotsFor: 8.0, reboundxGoalsFor: 8.69, totalShotCreditFor: 45.18, scoreAdjustedTotalShotCreditFor: 45.18, scoreFlurryAdjustedTotalShotCreditFor: 43.24, xOnGoalAgainst: 59.47, xGoalsAgainst: 5.25, xReboundsAgainst: 2.56, xFreezeAgainst: 7.73, xPlayStoppedAgainst: 1.75, xPlayContinuedInZoneAgainst: 16.65, xPlayContinuedOutsideZoneAgainst: 50.06, flurryAdjustedxGoalsAgainst: 5.18, scoreVenueAdjustedxGoalsAgainst: 5.25, flurryScoreVenueAdjustedxGoalsAgainst: 5.18, shotsOnGoalAgainst: 65.0, missedShotsAgainst: 19.0, blockedShotAttemptsAgainst: 15.0, shotAttemptsAgainst: 99.0, goalsAgainst: 2.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 0.0, freezeAgainst: 14.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 14.0, playContinuedOutsideZoneAgainst: 49.0, savedShotsOnGoalAgainst: 63.0, savedUnblockedShotAttemptsAgainst: 82.0, penaltiesAgainst: 13.0, penalityMinutesAgainst: 29.0, faceOffsWonAgainst: 220.0, hitsAgainst: 78.0, takeawaysAgainst: 60.0, giveawaysAgainst: 67.0, lowDangerShotsAgainst: 61.0, mediumDangerShotsAgainst: 18.0, highDangerShotsAgainst: 5.0, lowDangerxGoalsAgainst: 1.45, mediumDangerxGoalsAgainst: 2.32, highDangerxGoalsAgainst: 1.48, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 99.0, unblockedShotAttemptsAgainst: 84.0, scoreAdjustedUnblockedShotAttemptsAgainst: 84.0, dZoneGiveawaysAgainst: 65.0, xGoalsFromxReboundsOfShotsAgainst: 0.6, xGoalsFromActualReboundsOfShotsAgainst: 0.77, reboundxGoalsAgainst: 0.77, totalShotCreditAgainst: 5.08, scoreAdjustedTotalShotCreditAgainst: 5.08, scoreFlurryAdjustedTotalShotCreditAgainst: 5.06

team: BOS, season: 2014, name: BOS, team.1: BOS, position: Team Level, situation: other, games_played: 82, xGoalsPercentage: 0.56, corsiPercentage: 0.55, fenwickPercentage: 0.53, iceTime: 9851.0, xOnGoalFor: 159.05, xGoalsFor: 24.33, xReboundsFor: 10.1, xFreezeFor: 30.88, xPlayStoppedFor: 5.17, xPlayContinuedInZoneFor: 79.12, xPlayContinuedOutsideZoneFor: 68.4, flurryAdjustedxGoalsFor: 23.41, scoreVenueAdjustedxGoalsFor: 24.33, flurryScoreVenueAdjustedxGoalsFor: 23.41, shotsOnGoalFor: 162.0, missedShotsFor: 56.0, blockedShotAttemptsFor: 71.0, shotAttemptsFor: 289.0, goalsFor: 26.0, reboundsFor: 6.0, reboundGoalsFor: 2.0, freezeFor: 37.0, playStoppedFor: 6.0, playContinuedInZoneFor: 66.0, playContinuedOutsideZoneFor: 77.0, savedShotsOnGoalFor: 136.0, savedUnblockedShotAttemptsFor: 192.0, penaltiesFor: 8.0, penalityMinutesFor: 19.0, faceOffsWonFor: 151.0, hitsFor: 46.0, takeawaysFor: 29.0, giveawaysFor: 22.0, lowDangerShotsFor: 133.0, mediumDangerShotsFor: 54.0, highDangerShotsFor: 31.0, lowDangerxGoalsFor: 4.51, mediumDangerxGoalsFor: 6.93, highDangerxGoalsFor: 12.89, lowDangerGoalsFor: 4.0, mediumDangerGoalsFor: 9.0, highDangerGoalsFor: 13.0, scoreAdjustedShotsAttemptsFor: 289.0, unblockedShotAttemptsFor: 218.0, scoreAdjustedUnblockedShotAttemptsFor: 218.0, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 2.73, xGoalsFromActualReboundsOfShotsFor: 2.25, reboundxGoalsFor: 2.25, totalShotCreditFor: 24.81, scoreAdjustedTotalShotCreditFor: 24.81, scoreFlurryAdjustedTotalShotCreditFor: 24.05, xOnGoalAgainst: 137.27, xGoalsAgainst: 19.02, xReboundsAgainst: 9.36, xFreezeAgainst: 27.08, xPlayStoppedAgainst: 4.56, xPlayContinuedInZoneAgainst: 77.81, xPlayContinuedOutsideZoneAgainst: 55.16, flurryAdjustedxGoalsAgainst: 18.12, scoreVenueAdjustedxGoalsAgainst: 19.02, flurryScoreVenueAdjustedxGoalsAgainst: 18.12, shotsOnGoalAgainst: 133.0, missedShotsAgainst: 60.0, blockedShotAttemptsAgainst: 46.0, shotAttemptsAgainst: 239.0, goalsAgainst: 17.0, reboundsAgainst: 7.0, reboundGoalsAgainst: 2.0, freezeAgainst: 30.0, playStoppedAgainst: 7.0, playContinuedInZoneAgainst: 59.0, playContinuedOutsideZoneAgainst: 73.0, savedShotsOnGoalAgainst: 116.0, savedUnblockedShotAttemptsAgainst: 176.0, penaltiesAgainst: 7.0, penalityMinutesAgainst: 14.0, faceOffsWonAgainst: 117.0, hitsAgainst: 49.0, takeawaysAgainst: 27.0, giveawaysAgainst: 31.0, lowDangerShotsAgainst: 138.0, mediumDangerShotsAgainst: 27.0, highDangerShotsAgainst: 28.0, lowDangerxGoalsAgainst: 4.47, mediumDangerxGoalsAgainst: 3.1, highDangerxGoalsAgainst: 11.45, lowDangerGoalsAgainst: 5.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 11.0, scoreAdjustedShotsAttemptsAgainst: 239.0, unblockedShotAttemptsAgainst: 193.0, scoreAdjustedUnblockedShotAttemptsAgainst: 193.0, dZoneGiveawaysAgainst: 13.0, xGoalsFromxReboundsOfShotsAgainst: 2.63, xGoalsFromActualReboundsOfShotsAgainst: 2.03, reboundxGoalsAgainst: 2.62, totalShotCreditAgainst: 19.04, scoreAdjustedTotalShotCreditAgainst: 19.04, scoreFlurryAdjustedTotalShotCreditAgainst: 18.49
