lineId: 847064784739628473986, season: 2013, name: Purcell-Killorn-Crombeen, team: T.B, position: line, situation: 5on5, games_played: 3, icetime: 93.0, iceTimeRank: 46.0, xGoalsPercentage: 0.62, corsiPercentage: 0.6, fenwickPercentage: 0.75, xOnGoalFor: 1.97, xGoalsFor: 0.07, xReboundsFor: 0.12, xFreezeFor: 0.46, xPlayStoppedFor: 0.07, xPlayContinuedInZoneFor: 1.29, xPlayContinuedOutsideZoneFor: 0.99, flurryAdjustedxGoalsFor: 0.07, scoreVenueAdjustedxGoalsFor: 0.07, flurryScoreVenueAdjustedxGoalsFor: 0.07, shotsOnGoalFor: 2.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 3.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 1.0, savedShotsOnGoalFor: 2.0, savedUnblockedShotAttemptsFor: 3.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 0.0, hitsFor: 1.0, takeawaysFor: 0.0, giveawaysFor: 1.0, lowDangerShotsFor: 3.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.07, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 2.92, unblockedShotAttemptsFor: 3.0, scoreAdjustedUnblockedShotAttemptsFor: 2.91, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.02, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.1, scoreAdjustedTotalShotCreditFor: 0.09, scoreFlurryAdjustedTotalShotCreditFor: 0.09, xOnGoalAgainst: 0.74, xGoalsAgainst: 0.05, xReboundsAgainst: 0.03, xFreezeAgainst: 0.21, xPlayStoppedAgainst: 0.03, xPlayContinuedInZoneAgainst: 0.33, xPlayContinuedOutsideZoneAgainst: 0.35, flurryAdjustedxGoalsAgainst: 0.05, scoreVenueAdjustedxGoalsAgainst: 0.04, flurryScoreVenueAdjustedxGoalsAgainst: 0.04, shotsOnGoalAgainst: 1.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 1.0, shotAttemptsAgainst: 2.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 1.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 1.0, savedUnblockedShotAttemptsAgainst: 1.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 2.0, takeawaysAgainst: 0.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 1.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.05, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 1.87, unblockedShotAttemptsAgainst: 1.0, scoreAdjustedUnblockedShotAttemptsAgainst: 0.95, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.01, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.05, scoreAdjustedTotalShotCreditAgainst: 0.05, scoreFlurryAdjustedTotalShotCreditAgainst: 0.05

lineId: 846950684752878475799, season: 2013, name: Niederreiter-Haula-Pominville, team: MIN, position: line, situation: 5on5, games_played: 6, icetime: 1961.0, iceTimeRank: 44.0, xGoalsPercentage: 0.61, corsiPercentage: 0.52, fenwickPercentage: 0.55, xOnGoalFor: 18.07, xGoalsFor: 1.23, xReboundsFor: 1.17, xFreezeFor: 4.21, xPlayStoppedFor: 0.58, xPlayContinuedInZoneFor: 10.9, xPlayContinuedOutsideZoneFor: 7.9, flurryAdjustedxGoalsFor: 1.21, scoreVenueAdjustedxGoalsFor: 1.21, flurryScoreVenueAdjustedxGoalsFor: 1.2, shotsOnGoalFor: 19.0, missedShotsFor: 7.0, blockedShotAttemptsFor: 6.0, shotAttemptsFor: 32.0, goalsFor: 2.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 4.0, playStoppedFor: 1.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 16.0, savedShotsOnGoalFor: 17.0, savedUnblockedShotAttemptsFor: 24.0, penaltiesFor: 3.0, penalityMinutesFor: 9.0, faceOffsWonFor: 14.0, hitsFor: 11.0, takeawaysFor: 6.0, giveawaysFor: 2.0, lowDangerShotsFor: 20.0, mediumDangerShotsFor: 6.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.53, mediumDangerxGoalsFor: 0.7, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 30.61, unblockedShotAttemptsFor: 26.0, scoreAdjustedUnblockedShotAttemptsFor: 25.06, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.24, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 1.48, scoreAdjustedTotalShotCreditFor: 1.45, scoreFlurryAdjustedTotalShotCreditFor: 1.43, xOnGoalAgainst: 14.97, xGoalsAgainst: 0.8, xReboundsAgainst: 0.86, xFreezeAgainst: 3.85, xPlayStoppedAgainst: 0.48, xPlayContinuedInZoneAgainst: 8.19, xPlayContinuedOutsideZoneAgainst: 6.81, flurryAdjustedxGoalsAgainst: 0.79, scoreVenueAdjustedxGoalsAgainst: 0.81, flurryScoreVenueAdjustedxGoalsAgainst: 0.8, shotsOnGoalAgainst: 16.0, missedShotsAgainst: 5.0, blockedShotAttemptsAgainst: 9.0, shotAttemptsAgainst: 30.0, goalsAgainst: 1.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 0.0, freezeAgainst: 5.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 8.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 15.0, savedUnblockedShotAttemptsAgainst: 20.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 9.0, faceOffsWonAgainst: 12.0, hitsAgainst: 14.0, takeawaysAgainst: 2.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 19.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.47, mediumDangerxGoalsAgainst: 0.1, highDangerxGoalsAgainst: 0.23, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 31.74, unblockedShotAttemptsAgainst: 21.0, scoreAdjustedUnblockedShotAttemptsAgainst: 21.81, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.17, xGoalsFromActualReboundsOfShotsAgainst: 0.54, reboundxGoalsAgainst: 0.23, totalShotCreditAgainst: 0.74, scoreAdjustedTotalShotCreditAgainst: 0.76, scoreFlurryAdjustedTotalShotCreditAgainst: 0.76

lineId: 84695988471303, season: 2013, name: Edler-Bieksa, team: VAN, position: pairing, situation: 5on5, games_played: 56, icetime: 29354.0, iceTimeRank: 181.0, xGoalsPercentage: 0.5, corsiPercentage: 0.54, fenwickPercentage: 0.52, xOnGoalFor: 250.3, xGoalsFor: 16.79, xReboundsFor: 15.55, xFreezeFor: 60.51, xPlayStoppedFor: 8.16, xPlayContinuedInZoneFor: 139.68, xPlayContinuedOutsideZoneFor: 112.31, flurryAdjustedxGoalsFor: 16.49, scoreVenueAdjustedxGoalsFor: 16.58, flurryScoreVenueAdjustedxGoalsFor: 16.28, shotsOnGoalFor: 244.0, missedShotsFor: 109.0, blockedShotAttemptsFor: 154.0, shotAttemptsFor: 507.0, goalsFor: 10.0, reboundsFor: 10.0, reboundGoalsFor: 2.0, freezeFor: 74.0, playStoppedFor: 8.0, playContinuedInZoneFor: 132.0, playContinuedOutsideZoneFor: 119.0, savedShotsOnGoalFor: 234.0, savedUnblockedShotAttemptsFor: 343.0, penaltiesFor: 43.0, penalityMinutesFor: 98.0, faceOffsWonFor: 236.0, hitsFor: 210.0, takeawaysFor: 52.0, giveawaysFor: 56.0, lowDangerShotsFor: 291.0, mediumDangerShotsFor: 49.0, highDangerShotsFor: 13.0, lowDangerxGoalsFor: 7.45, mediumDangerxGoalsFor: 5.64, highDangerxGoalsFor: 3.71, lowDangerGoalsFor: 7.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 497.1, unblockedShotAttemptsFor: 353.0, scoreAdjustedUnblockedShotAttemptsFor: 347.18, dZoneGiveawaysFor: 37.0, xGoalsFromxReboundsOfShotsFor: 3.19, xGoalsFromActualReboundsOfShotsFor: 2.24, reboundxGoalsFor: 2.31, totalShotCreditFor: 17.66, scoreAdjustedTotalShotCreditFor: 17.37, scoreFlurryAdjustedTotalShotCreditFor: 17.12, xOnGoalAgainst: 229.59, xGoalsAgainst: 16.98, xReboundsAgainst: 15.02, xFreezeAgainst: 54.03, xPlayStoppedAgainst: 7.45, xPlayContinuedInZoneAgainst: 134.33, xPlayContinuedOutsideZoneAgainst: 97.21, flurryAdjustedxGoalsAgainst: 16.42, scoreVenueAdjustedxGoalsAgainst: 17.03, flurryScoreVenueAdjustedxGoalsAgainst: 16.47, shotsOnGoalAgainst: 230.0, missedShotsAgainst: 95.0, blockedShotAttemptsAgainst: 110.0, shotAttemptsAgainst: 435.0, goalsAgainst: 17.0, reboundsAgainst: 11.0, reboundGoalsAgainst: 3.0, freezeAgainst: 59.0, playStoppedAgainst: 12.0, playContinuedInZoneAgainst: 119.0, playContinuedOutsideZoneAgainst: 107.0, savedShotsOnGoalAgainst: 213.0, savedUnblockedShotAttemptsAgainst: 308.0, penaltiesAgainst: 28.0, penalityMinutesAgainst: 65.0, faceOffsWonAgainst: 218.0, hitsAgainst: 189.0, takeawaysAgainst: 53.0, giveawaysAgainst: 44.0, lowDangerShotsAgainst: 261.0, mediumDangerShotsAgainst: 52.0, highDangerShotsAgainst: 12.0, lowDangerxGoalsAgainst: 7.55, mediumDangerxGoalsAgainst: 6.03, highDangerxGoalsAgainst: 3.41, lowDangerGoalsAgainst: 8.0, mediumDangerGoalsAgainst: 5.0, highDangerGoalsAgainst: 4.0, scoreAdjustedShotsAttemptsAgainst: 440.95, unblockedShotAttemptsAgainst: 325.0, scoreAdjustedUnblockedShotAttemptsAgainst: 328.81, dZoneGiveawaysAgainst: 31.0, xGoalsFromxReboundsOfShotsAgainst: 3.07, xGoalsFromActualReboundsOfShotsAgainst: 2.54, reboundxGoalsAgainst: 2.72, totalShotCreditAgainst: 17.33, scoreAdjustedTotalShotCreditAgainst: 17.42, scoreFlurryAdjustedTotalShotCreditAgainst: 17.14

lineId: 84742078475197, season: 2013, name: Holden-Barrie, team: COL, position: pairing, situation: 5on5, games_played: 40, icetime: 17919.0, iceTimeRank: 177.0, xGoalsPercentage: 0.5, corsiPercentage: 0.51, fenwickPercentage: 0.5, xOnGoalFor: 145.71, xGoalsFor: 10.99, xReboundsFor: 9.8, xFreezeFor: 34.45, xPlayStoppedFor: 4.83, xPlayContinuedInZoneFor: 84.56, xPlayContinuedOutsideZoneFor: 60.37, flurryAdjustedxGoalsFor: 10.65, scoreVenueAdjustedxGoalsFor: 11.12, flurryScoreVenueAdjustedxGoalsFor: 10.77, shotsOnGoalFor: 137.0, missedShotsFor: 68.0, blockedShotAttemptsFor: 76.0, shotAttemptsFor: 281.0, goalsFor: 14.0, reboundsFor: 11.0, reboundGoalsFor: 1.0, freezeFor: 34.0, playStoppedFor: 5.0, playContinuedInZoneFor: 60.0, playContinuedOutsideZoneFor: 81.0, savedShotsOnGoalFor: 123.0, savedUnblockedShotAttemptsFor: 191.0, penaltiesFor: 20.0, penalityMinutesFor: 46.0, faceOffsWonFor: 137.0, hitsFor: 134.0, takeawaysFor: 35.0, giveawaysFor: 38.0, lowDangerShotsFor: 160.0, mediumDangerShotsFor: 38.0, highDangerShotsFor: 7.0, lowDangerxGoalsFor: 4.73, mediumDangerxGoalsFor: 4.44, highDangerxGoalsFor: 1.83, lowDangerGoalsFor: 6.0, mediumDangerGoalsFor: 6.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 284.45, unblockedShotAttemptsFor: 205.0, scoreAdjustedUnblockedShotAttemptsFor: 206.05, dZoneGiveawaysFor: 25.0, xGoalsFromxReboundsOfShotsFor: 2.01, xGoalsFromActualReboundsOfShotsFor: 1.82, reboundxGoalsFor: 1.82, totalShotCreditFor: 11.19, scoreAdjustedTotalShotCreditFor: 11.3, scoreFlurryAdjustedTotalShotCreditFor: 11.05, xOnGoalAgainst: 144.11, xGoalsAgainst: 11.0, xReboundsAgainst: 9.88, xFreezeAgainst: 35.57, xPlayStoppedAgainst: 4.79, xPlayContinuedInZoneAgainst: 81.94, xPlayContinuedOutsideZoneAgainst: 58.81, flurryAdjustedxGoalsAgainst: 10.75, scoreVenueAdjustedxGoalsAgainst: 11.02, flurryScoreVenueAdjustedxGoalsAgainst: 10.78, shotsOnGoalAgainst: 142.0, missedShotsAgainst: 60.0, blockedShotAttemptsAgainst: 64.0, shotAttemptsAgainst: 266.0, goalsAgainst: 9.0, reboundsAgainst: 11.0, reboundGoalsAgainst: 2.0, freezeAgainst: 35.0, playStoppedAgainst: 4.0, playContinuedInZoneAgainst: 66.0, playContinuedOutsideZoneAgainst: 77.0, savedShotsOnGoalAgainst: 133.0, savedUnblockedShotAttemptsAgainst: 193.0, penaltiesAgainst: 18.0, penalityMinutesAgainst: 42.0, faceOffsWonAgainst: 137.0, hitsAgainst: 130.0, takeawaysAgainst: 48.0, giveawaysAgainst: 33.0, lowDangerShotsAgainst: 156.0, mediumDangerShotsAgainst: 38.0, highDangerShotsAgainst: 8.0, lowDangerxGoalsAgainst: 4.48, mediumDangerxGoalsAgainst: 4.54, highDangerxGoalsAgainst: 1.99, lowDangerGoalsAgainst: 4.0, mediumDangerGoalsAgainst: 4.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 266.81, unblockedShotAttemptsAgainst: 202.0, scoreAdjustedUnblockedShotAttemptsAgainst: 202.95, dZoneGiveawaysAgainst: 19.0, xGoalsFromxReboundsOfShotsAgainst: 2.04, xGoalsFromActualReboundsOfShotsAgainst: 2.16, reboundxGoalsAgainst: 2.16, totalShotCreditAgainst: 10.88, scoreAdjustedTotalShotCreditAgainst: 10.87, scoreFlurryAdjustedTotalShotCreditAgainst: 10.7

lineId: 847429184745988476880, season: 2013, name: Deschamps-Beagle-Wilson, team: WSH, position: line, situation: 5on5, games_played: 3, icetime: 891.0, iceTimeRank: 12.0, xGoalsPercentage: 0.4, corsiPercentage: 0.41, fenwickPercentage: 0.42, xOnGoalFor: 5.38, xGoalsFor: 0.43, xReboundsFor: 0.38, xFreezeFor: 0.91, xPlayStoppedFor: 0.14, xPlayContinuedInZoneFor: 2.45, xPlayContinuedOutsideZoneFor: 3.69, flurryAdjustedxGoalsFor: 0.42, scoreVenueAdjustedxGoalsFor: 0.44, flurryScoreVenueAdjustedxGoalsFor: 0.44, shotsOnGoalFor: 4.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 9.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 4.0, savedShotsOnGoalFor: 4.0, savedUnblockedShotAttemptsFor: 8.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 5.0, hitsFor: 7.0, takeawaysFor: 2.0, giveawaysFor: 2.0, lowDangerShotsFor: 6.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.21, mediumDangerxGoalsFor: 0.22, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 9.43, unblockedShotAttemptsFor: 8.0, scoreAdjustedUnblockedShotAttemptsFor: 8.36, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.08, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.51, scoreAdjustedTotalShotCreditFor: 0.52, scoreFlurryAdjustedTotalShotCreditFor: 0.52, xOnGoalAgainst: 8.09, xGoalsAgainst: 0.65, xReboundsAgainst: 0.42, xFreezeAgainst: 2.16, xPlayStoppedAgainst: 0.25, xPlayContinuedInZoneAgainst: 4.28, xPlayContinuedOutsideZoneAgainst: 3.24, flurryAdjustedxGoalsAgainst: 0.65, scoreVenueAdjustedxGoalsAgainst: 0.61, flurryScoreVenueAdjustedxGoalsAgainst: 0.6, shotsOnGoalAgainst: 8.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 13.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 2.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 8.0, savedUnblockedShotAttemptsAgainst: 11.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 5.0, hitsAgainst: 13.0, takeawaysAgainst: 1.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 9.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.39, mediumDangerxGoalsAgainst: 0.26, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 12.07, unblockedShotAttemptsAgainst: 11.0, scoreAdjustedUnblockedShotAttemptsAgainst: 10.15, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.08, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.73, scoreAdjustedTotalShotCreditAgainst: 0.69, scoreFlurryAdjustedTotalShotCreditAgainst: 0.68

lineId: 846850584745518474609, season: 2013, name: Leino-Ott-Adam, team: BUF, position: line, situation: 5on5, games_played: 2, icetime: 44.0, iceTimeRank: 23.0, xGoalsPercentage: 0.0, corsiPercentage: 1.0, fenwickPercentage: 0.0, xOnGoalFor: 0.0, xGoalsFor: 0.0, xReboundsFor: 0.0, xFreezeFor: 0.0, xPlayStoppedFor: 0.0, xPlayContinuedInZoneFor: 0.0, xPlayContinuedOutsideZoneFor: 0.0, flurryAdjustedxGoalsFor: 0.0, scoreVenueAdjustedxGoalsFor: 0.0, flurryScoreVenueAdjustedxGoalsFor: 0.0, shotsOnGoalFor: 0.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 1.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 0.0, savedUnblockedShotAttemptsFor: 0.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 1.0, hitsFor: 0.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 0.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.0, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 0.92, unblockedShotAttemptsFor: 0.0, scoreAdjustedUnblockedShotAttemptsFor: 0.0, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.0, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.0, scoreAdjustedTotalShotCreditFor: 0.0, scoreFlurryAdjustedTotalShotCreditFor: 0.0, xOnGoalAgainst: 0.0, xGoalsAgainst: 0.0, xReboundsAgainst: 0.0, xFreezeAgainst: 0.0, xPlayStoppedAgainst: 0.0, xPlayContinuedInZoneAgainst: 0.0, xPlayContinuedOutsideZoneAgainst: 0.0, flurryAdjustedxGoalsAgainst: 0.0, scoreVenueAdjustedxGoalsAgainst: 0.0, flurryScoreVenueAdjustedxGoalsAgainst: 0.0, shotsOnGoalAgainst: 0.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 0.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 0.0, savedUnblockedShotAttemptsAgainst: 0.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 2.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 0.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.0, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 0.0, unblockedShotAttemptsAgainst: 0.0, scoreAdjustedUnblockedShotAttemptsAgainst: 0.0, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.0, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.0, scoreAdjustedTotalShotCreditAgainst: 0.0, scoreFlurryAdjustedTotalShotCreditAgainst: 0.0
