lineId: 847063884734738475150, season: 2012, name: Lucic-Bergeron-Caron, team: BOS, position: line, situation: 5on5, games_played: 1, icetime: 14.0, iceTimeRank: 18.0, xGoalsPercentage: 1.0, corsiPercentage: 1.0, fenwickPercentage: 1.0, xOnGoalFor: 1.45, xGoalsFor: 0.05, xReboundsFor: 0.08, xFreezeFor: 0.39, xPlayStoppedFor: 0.05, xPlayContinuedInZoneFor: 0.8, xPlayContinuedOutsideZoneFor: 0.64, flurryAdjustedxGoalsFor: 0.05, scoreVenueAdjustedxGoalsFor: 0.05, flurryScoreVenueAdjustedxGoalsFor: 0.05, shotsOnGoalFor: 0.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 2.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 2.0, savedShotsOnGoalFor: 0.0, savedUnblockedShotAttemptsFor: 2.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 0.0, hitsFor: 0.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 2.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.05, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 1.83, unblockedShotAttemptsFor: 2.0, scoreAdjustedUnblockedShotAttemptsFor: 1.83, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.01, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.07, scoreAdjustedTotalShotCreditFor: 0.06, scoreFlurryAdjustedTotalShotCreditFor: 0.06, xOnGoalAgainst: 0.0, xGoalsAgainst: 0.0, xReboundsAgainst: 0.0, xFreezeAgainst: 0.0, xPlayStoppedAgainst: 0.0, xPlayContinuedInZoneAgainst: 0.0, xPlayContinuedOutsideZoneAgainst: 0.0, flurryAdjustedxGoalsAgainst: 0.0, scoreVenueAdjustedxGoalsAgainst: 0.0, flurryScoreVenueAdjustedxGoalsAgainst: 0.0, shotsOnGoalAgainst: 0.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 0.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 0.0, savedUnblockedShotAttemptsAgainst: 0.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 0.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 0.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.0, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 0.0, unblockedShotAttemptsAgainst: 0.0, scoreAdjustedUnblockedShotAttemptsAgainst: 0.0, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.0, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.0, scoreAdjustedTotalShotCreditAgainst: 0.0, scoreFlurryAdjustedTotalShotCreditAgainst: 0.0

lineId: 847061284706218473492, season: 2012, name: Beleskey-Getzlaf-Perry, team: ANA, position: line, situation: 5on5, games_played: 21, icetime: 7434.0, iceTimeRank: 133.0, xGoalsPercentage: 0.53, corsiPercentage: 0.48, fenwickPercentage: 0.51, xOnGoalFor: 60.16, xGoalsFor: 5.35, xReboundsFor: 3.92, xFreezeFor: 13.71, xPlayStoppedFor: 1.9, xPlayContinuedInZoneFor: 32.96, xPlayContinuedOutsideZoneFor: 25.16, flurryAdjustedxGoalsFor: 5.15, scoreVenueAdjustedxGoalsFor: 5.47, flurryScoreVenueAdjustedxGoalsFor: 5.26, shotsOnGoalFor: 56.0, missedShotsFor: 27.0, blockedShotAttemptsFor: 25.0, shotAttemptsFor: 108.0, goalsFor: 8.0, reboundsFor: 4.0, reboundGoalsFor: 2.0, freezeFor: 15.0, playStoppedFor: 0.0, playContinuedInZoneFor: 24.0, playContinuedOutsideZoneFor: 32.0, savedShotsOnGoalFor: 48.0, savedUnblockedShotAttemptsFor: 75.0, penaltiesFor: 7.0, penalityMinutesFor: 14.0, faceOffsWonFor: 66.0, hitsFor: 64.0, takeawaysFor: 10.0, giveawaysFor: 22.0, lowDangerShotsFor: 64.0, mediumDangerShotsFor: 13.0, highDangerShotsFor: 6.0, lowDangerxGoalsFor: 1.89, mediumDangerxGoalsFor: 1.44, highDangerxGoalsFor: 2.02, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 5.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 110.27, unblockedShotAttemptsFor: 83.0, scoreAdjustedUnblockedShotAttemptsFor: 84.76, dZoneGiveawaysFor: 10.0, xGoalsFromxReboundsOfShotsFor: 0.81, xGoalsFromActualReboundsOfShotsFor: 1.53, reboundxGoalsFor: 1.53, totalShotCreditFor: 4.62, scoreAdjustedTotalShotCreditFor: 4.71, scoreFlurryAdjustedTotalShotCreditFor: 4.64, xOnGoalAgainst: 55.56, xGoalsAgainst: 4.72, xReboundsAgainst: 4.04, xFreezeAgainst: 12.81, xPlayStoppedAgainst: 1.89, xPlayContinuedInZoneAgainst: 32.85, xPlayContinuedOutsideZoneAgainst: 23.68, flurryAdjustedxGoalsAgainst: 4.53, scoreVenueAdjustedxGoalsAgainst: 4.62, flurryScoreVenueAdjustedxGoalsAgainst: 4.44, shotsOnGoalAgainst: 53.0, missedShotsAgainst: 27.0, blockedShotAttemptsAgainst: 35.0, shotAttemptsAgainst: 115.0, goalsAgainst: 4.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 1.0, freezeAgainst: 15.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 28.0, playContinuedOutsideZoneAgainst: 28.0, savedShotsOnGoalAgainst: 49.0, savedUnblockedShotAttemptsAgainst: 76.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 71.0, hitsAgainst: 59.0, takeawaysAgainst: 14.0, giveawaysAgainst: 20.0, lowDangerShotsAgainst: 62.0, mediumDangerShotsAgainst: 15.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 2.01, mediumDangerxGoalsAgainst: 1.85, highDangerxGoalsAgainst: 0.86, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 113.1, unblockedShotAttemptsAgainst: 80.0, scoreAdjustedUnblockedShotAttemptsAgainst: 78.41, dZoneGiveawaysAgainst: 16.0, xGoalsFromxReboundsOfShotsAgainst: 0.84, xGoalsFromActualReboundsOfShotsAgainst: 1.03, reboundxGoalsAgainst: 1.03, totalShotCreditAgainst: 4.53, scoreAdjustedTotalShotCreditAgainst: 4.46, scoreFlurryAdjustedTotalShotCreditAgainst: 4.35

lineId: 847054384716758474025, season: 2012, name: Tangradi-Crosby-Kunitz, team: PIT, position: line, situation: 5on5, games_played: 1, icetime: 62.0, iceTimeRank: 5.0, xGoalsPercentage: 1.0, corsiPercentage: 1.0, fenwickPercentage: 1.0, xOnGoalFor: 0.67, xGoalsFor: 0.01, xReboundsFor: 0.03, xFreezeFor: 0.16, xPlayStoppedFor: 0.02, xPlayContinuedInZoneFor: 0.46, xPlayContinuedOutsideZoneFor: 0.31, flurryAdjustedxGoalsFor: 0.01, scoreVenueAdjustedxGoalsFor: 0.01, flurryScoreVenueAdjustedxGoalsFor: 0.01, shotsOnGoalFor: 1.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 1.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 1.0, savedUnblockedShotAttemptsFor: 1.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 2.0, hitsFor: 0.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 1.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.01, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 1.03, unblockedShotAttemptsFor: 1.0, scoreAdjustedUnblockedShotAttemptsFor: 1.03, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.01, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.02, scoreAdjustedTotalShotCreditFor: 0.02, scoreFlurryAdjustedTotalShotCreditFor: 0.02, xOnGoalAgainst: 0.0, xGoalsAgainst: 0.0, xReboundsAgainst: 0.0, xFreezeAgainst: 0.0, xPlayStoppedAgainst: 0.0, xPlayContinuedInZoneAgainst: 0.0, xPlayContinuedOutsideZoneAgainst: 0.0, flurryAdjustedxGoalsAgainst: 0.0, scoreVenueAdjustedxGoalsAgainst: 0.0, flurryScoreVenueAdjustedxGoalsAgainst: 0.0, shotsOnGoalAgainst: 0.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 0.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 0.0, savedUnblockedShotAttemptsAgainst: 0.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 2.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 0.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.0, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 0.0, unblockedShotAttemptsAgainst: 0.0, scoreAdjustedUnblockedShotAttemptsAgainst: 0.0, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.0, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.0, scoreAdjustedTotalShotCreditAgainst: 0.0, scoreFlurryAdjustedTotalShotCreditAgainst: 0.0

lineId: 84741138475179, season: 2012, name: Brennan-Kulikov, team: FLA, position: pairing, situation: 5on5, games_played: 10, icetime: 3076.0, iceTimeRank: 58.0, xGoalsPercentage: 0.42, corsiPercentage: 0.48, fenwickPercentage: 0.49, xOnGoalFor: 21.57, xGoalsFor: 1.41, xReboundsFor: 1.19, xFreezeFor: 5.17, xPlayStoppedFor: 0.68, xPlayContinuedInZoneFor: 11.94, xPlayContinuedOutsideZoneFor: 9.62, flurryAdjustedxGoalsFor: 1.37, scoreVenueAdjustedxGoalsFor: 1.38, flurryScoreVenueAdjustedxGoalsFor: 1.34, shotsOnGoalFor: 24.0, missedShotsFor: 6.0, blockedShotAttemptsFor: 9.0, shotAttemptsFor: 39.0, goalsFor: 3.0, reboundsFor: 1.0, reboundGoalsFor: 1.0, freezeFor: 5.0, playStoppedFor: 1.0, playContinuedInZoneFor: 9.0, playContinuedOutsideZoneFor: 11.0, savedShotsOnGoalFor: 21.0, savedUnblockedShotAttemptsFor: 27.0, penaltiesFor: 4.0, penalityMinutesFor: 11.0, faceOffsWonFor: 22.0, hitsFor: 31.0, takeawaysFor: 5.0, giveawaysFor: 6.0, lowDangerShotsFor: 24.0, mediumDangerShotsFor: 6.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.53, mediumDangerxGoalsFor: 0.88, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 38.24, unblockedShotAttemptsFor: 30.0, scoreAdjustedUnblockedShotAttemptsFor: 29.33, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.24, xGoalsFromActualReboundsOfShotsFor: 0.18, reboundxGoalsFor: 0.18, totalShotCreditFor: 1.46, scoreAdjustedTotalShotCreditFor: 1.44, scoreFlurryAdjustedTotalShotCreditFor: 1.43, xOnGoalAgainst: 22.34, xGoalsAgainst: 1.95, xReboundsAgainst: 1.62, xFreezeAgainst: 4.96, xPlayStoppedAgainst: 0.7, xPlayContinuedInZoneAgainst: 12.61, xPlayContinuedOutsideZoneAgainst: 9.16, flurryAdjustedxGoalsAgainst: 1.89, scoreVenueAdjustedxGoalsAgainst: 2.01, flurryScoreVenueAdjustedxGoalsAgainst: 1.95, shotsOnGoalAgainst: 22.0, missedShotsAgainst: 9.0, blockedShotAttemptsAgainst: 11.0, shotAttemptsAgainst: 42.0, goalsAgainst: 2.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 0.0, freezeAgainst: 5.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 9.0, playContinuedOutsideZoneAgainst: 11.0, savedShotsOnGoalAgainst: 20.0, savedUnblockedShotAttemptsAgainst: 29.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 9.0, faceOffsWonAgainst: 23.0, hitsAgainst: 30.0, takeawaysAgainst: 5.0, giveawaysAgainst: 10.0, lowDangerShotsAgainst: 23.0, mediumDangerShotsAgainst: 7.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.9, mediumDangerxGoalsAgainst: 0.82, highDangerxGoalsAgainst: 0.23, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 43.34, unblockedShotAttemptsAgainst: 31.0, scoreAdjustedUnblockedShotAttemptsAgainst: 31.47, dZoneGiveawaysAgainst: 7.0, xGoalsFromxReboundsOfShotsAgainst: 0.33, xGoalsFromActualReboundsOfShotsAgainst: 0.3, reboundxGoalsAgainst: 0.3, totalShotCreditAgainst: 1.98, scoreAdjustedTotalShotCreditAgainst: 2.04, scoreFlurryAdjustedTotalShotCreditAgainst: 2.0

lineId: 846049684650508471323, season: 2012, name: Jones-Belanger-Smyth, team: EDM, position: line, situation: 5on5, games_played: 8, icetime: 982.0, iceTimeRank: 85.0, xGoalsPercentage: 0.38, corsiPercentage: 0.45, fenwickPercentage: 0.41, xOnGoalFor: 8.15, xGoalsFor: 0.55, xReboundsFor: 0.47, xFreezeFor: 2.18, xPlayStoppedFor: 0.28, xPlayContinuedInZoneFor: 4.77, xPlayContinuedOutsideZoneFor: 3.74, flurryAdjustedxGoalsFor: 0.55, scoreVenueAdjustedxGoalsFor: 0.55, flurryScoreVenueAdjustedxGoalsFor: 0.54, shotsOnGoalFor: 8.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 15.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 8.0, savedShotsOnGoalFor: 8.0, savedUnblockedShotAttemptsFor: 12.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 9.0, hitsFor: 3.0, takeawaysFor: 0.0, giveawaysFor: 2.0, lowDangerShotsFor: 9.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.24, mediumDangerxGoalsFor: 0.32, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 14.63, unblockedShotAttemptsFor: 12.0, scoreAdjustedUnblockedShotAttemptsFor: 11.67, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.1, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.65, scoreAdjustedTotalShotCreditFor: 0.65, scoreFlurryAdjustedTotalShotCreditFor: 0.64, xOnGoalAgainst: 12.35, xGoalsAgainst: 0.89, xReboundsAgainst: 0.84, xFreezeAgainst: 2.71, xPlayStoppedAgainst: 0.36, xPlayContinuedInZoneAgainst: 7.07, xPlayContinuedOutsideZoneAgainst: 5.14, flurryAdjustedxGoalsAgainst: 0.89, scoreVenueAdjustedxGoalsAgainst: 0.88, flurryScoreVenueAdjustedxGoalsAgainst: 0.88, shotsOnGoalAgainst: 15.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 1.0, shotAttemptsAgainst: 18.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 7.0, playContinuedOutsideZoneAgainst: 6.0, savedShotsOnGoalAgainst: 15.0, savedUnblockedShotAttemptsAgainst: 17.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 6.0, hitsAgainst: 3.0, takeawaysAgainst: 0.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 15.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.64, mediumDangerxGoalsAgainst: 0.24, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 18.22, unblockedShotAttemptsAgainst: 17.0, scoreAdjustedUnblockedShotAttemptsAgainst: 17.25, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.17, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 1.06, scoreAdjustedTotalShotCreditAgainst: 1.05, scoreFlurryAdjustedTotalShotCreditAgainst: 1.05

lineId: 84673658471242, season: 2012, name: Erskine-Green, team: WSH, position: pairing, situation: 5on5, games_played: 20, icetime: 1374.0, iceTimeRank: 115.0, xGoalsPercentage: 0.61, corsiPercentage: 0.62, fenwickPercentage: 0.64, xOnGoalFor: 17.96, xGoalsFor: 1.6, xReboundsFor: 1.24, xFreezeFor: 4.01, xPlayStoppedFor: 0.54, xPlayContinuedInZoneFor: 9.71, xPlayContinuedOutsideZoneFor: 7.91, flurryAdjustedxGoalsFor: 1.58, scoreVenueAdjustedxGoalsFor: 1.66, flurryScoreVenueAdjustedxGoalsFor: 1.64, shotsOnGoalFor: 15.0, missedShotsFor: 10.0, blockedShotAttemptsFor: 7.0, shotAttemptsFor: 32.0, goalsFor: 1.0, reboundsFor: 2.0, reboundGoalsFor: 0.0, freezeFor: 5.0, playStoppedFor: 1.0, playContinuedInZoneFor: 7.0, playContinuedOutsideZoneFor: 9.0, savedShotsOnGoalFor: 14.0, savedUnblockedShotAttemptsFor: 24.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 2.0, hitsFor: 13.0, takeawaysFor: 6.0, giveawaysFor: 2.0, lowDangerShotsFor: 18.0, mediumDangerShotsFor: 5.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.53, mediumDangerxGoalsFor: 0.61, highDangerxGoalsFor: 0.46, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 33.0, unblockedShotAttemptsFor: 25.0, scoreAdjustedUnblockedShotAttemptsFor: 25.75, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.25, xGoalsFromActualReboundsOfShotsFor: 0.46, reboundxGoalsFor: 0.46, totalShotCreditFor: 1.4, scoreAdjustedTotalShotCreditFor: 1.44, scoreFlurryAdjustedTotalShotCreditFor: 1.42, xOnGoalAgainst: 10.29, xGoalsAgainst: 1.02, xReboundsAgainst: 0.68, xFreezeAgainst: 2.49, xPlayStoppedAgainst: 0.37, xPlayContinuedInZoneAgainst: 5.53, xPlayContinuedOutsideZoneAgainst: 3.91, flurryAdjustedxGoalsAgainst: 1.0, scoreVenueAdjustedxGoalsAgainst: 1.01, flurryScoreVenueAdjustedxGoalsAgainst: 0.99, shotsOnGoalAgainst: 11.0, missedShotsAgainst: 3.0, blockedShotAttemptsAgainst: 6.0, shotAttemptsAgainst: 20.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 6.0, playContinuedOutsideZoneAgainst: 2.0, savedShotsOnGoalAgainst: 10.0, savedUnblockedShotAttemptsAgainst: 13.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 4.0, hitsAgainst: 14.0, takeawaysAgainst: 2.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 10.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.32, mediumDangerxGoalsAgainst: 0.46, highDangerxGoalsAgainst: 0.24, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 19.54, unblockedShotAttemptsAgainst: 14.0, scoreAdjustedUnblockedShotAttemptsAgainst: 13.95, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.14, xGoalsFromActualReboundsOfShotsAgainst: 0.24, reboundxGoalsAgainst: 0.24, totalShotCreditAgainst: 0.92, scoreAdjustedTotalShotCreditAgainst: 0.91, scoreFlurryAdjustedTotalShotCreditAgainst: 0.91
