lineId: 847575884774258478401, season: 2016, name: Wood-Zacha-Smith-Pelly, team: N.J, position: line, situation: 5on5, games_played: 2, icetime: 603.0, iceTimeRank: 13.0, xGoalsPercentage: 0.44, corsiPercentage: 0.38, fenwickPercentage: 0.33, xOnGoalFor: 3.78, xGoalsFor: 0.25, xReboundsFor: 0.2, xFreezeFor: 0.94, xPlayStoppedFor: 0.11, xPlayContinuedInZoneFor: 2.0, xPlayContinuedOutsideZoneFor: 1.5, flurryAdjustedxGoalsFor: 0.24, scoreVenueAdjustedxGoalsFor: 0.24, flurryScoreVenueAdjustedxGoalsFor: 0.23, shotsOnGoalFor: 4.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 6.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 2.0, savedShotsOnGoalFor: 4.0, savedUnblockedShotAttemptsFor: 5.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 3.0, hitsFor: 4.0, takeawaysFor: 0.0, giveawaysFor: 2.0, lowDangerShotsFor: 4.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.12, mediumDangerxGoalsFor: 0.13, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 5.99, unblockedShotAttemptsFor: 5.0, scoreAdjustedUnblockedShotAttemptsFor: 4.99, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.04, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.29, scoreAdjustedTotalShotCreditFor: 0.28, scoreFlurryAdjustedTotalShotCreditFor: 0.27, xOnGoalAgainst: 7.35, xGoalsAgainst: 0.32, xReboundsAgainst: 0.48, xFreezeAgainst: 1.83, xPlayStoppedAgainst: 0.29, xPlayContinuedInZoneAgainst: 4.09, xPlayContinuedOutsideZoneAgainst: 2.98, flurryAdjustedxGoalsAgainst: 0.32, scoreVenueAdjustedxGoalsAgainst: 0.33, flurryScoreVenueAdjustedxGoalsAgainst: 0.33, shotsOnGoalAgainst: 4.0, missedShotsAgainst: 6.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 10.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 3.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 4.0, savedUnblockedShotAttemptsAgainst: 10.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 2.0, hitsAgainst: 2.0, takeawaysAgainst: 1.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 10.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.32, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 10.04, unblockedShotAttemptsAgainst: 10.0, scoreAdjustedUnblockedShotAttemptsAgainst: 9.97, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.1, xGoalsFromActualReboundsOfShotsAgainst: 0.04, reboundxGoalsAgainst: 0.04, totalShotCreditAgainst: 0.38, scoreAdjustedTotalShotCreditAgainst: 0.39, scoreFlurryAdjustedTotalShotCreditAgainst: 0.39

lineId: 84746188475613, season: 2016, name: Scandella-Prosser, team: MIN, position: pairing, situation: 5on5, games_played: 25, icetime: 10905.0, iceTimeRank: 117.0, xGoalsPercentage: 0.51, corsiPercentage: 0.49, fenwickPercentage: 0.5, xOnGoalFor: 88.59, xGoalsFor: 6.56, xReboundsFor: 5.67, xFreezeFor: 21.58, xPlayStoppedFor: 2.86, xPlayContinuedInZoneFor: 50.14, xPlayContinuedOutsideZoneFor: 36.2, flurryAdjustedxGoalsFor: 6.33, scoreVenueAdjustedxGoalsFor: 6.78, flurryScoreVenueAdjustedxGoalsFor: 6.55, shotsOnGoalFor: 78.0, missedShotsFor: 45.0, blockedShotAttemptsFor: 37.0, shotAttemptsFor: 160.0, goalsFor: 3.0, reboundsFor: 5.0, reboundGoalsFor: 0.0, freezeFor: 18.0, playStoppedFor: 2.0, playContinuedInZoneFor: 44.0, playContinuedOutsideZoneFor: 51.0, savedShotsOnGoalFor: 75.0, savedUnblockedShotAttemptsFor: 120.0, penaltiesFor: 16.0, penalityMinutesFor: 47.0, faceOffsWonFor: 87.0, hitsFor: 68.0, takeawaysFor: 19.0, giveawaysFor: 19.0, lowDangerShotsFor: 96.0, mediumDangerShotsFor: 24.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 2.67, mediumDangerxGoalsFor: 2.99, highDangerxGoalsFor: 0.9, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 163.79, unblockedShotAttemptsFor: 123.0, scoreAdjustedUnblockedShotAttemptsFor: 126.37, dZoneGiveawaysFor: 7.0, xGoalsFromxReboundsOfShotsFor: 1.17, xGoalsFromActualReboundsOfShotsFor: 0.97, reboundxGoalsFor: 0.97, totalShotCreditFor: 6.76, scoreAdjustedTotalShotCreditFor: 6.98, scoreFlurryAdjustedTotalShotCreditFor: 6.86, xOnGoalAgainst: 86.97, xGoalsAgainst: 6.26, xReboundsAgainst: 5.62, xFreezeAgainst: 20.86, xPlayStoppedAgainst: 2.74, xPlayContinuedInZoneAgainst: 49.67, xPlayContinuedOutsideZoneAgainst: 36.85, flurryAdjustedxGoalsAgainst: 6.06, scoreVenueAdjustedxGoalsAgainst: 6.1, flurryScoreVenueAdjustedxGoalsAgainst: 5.91, shotsOnGoalAgainst: 93.0, missedShotsAgainst: 29.0, blockedShotAttemptsAgainst: 47.0, shotAttemptsAgainst: 169.0, goalsAgainst: 8.0, reboundsAgainst: 7.0, reboundGoalsAgainst: 1.0, freezeAgainst: 25.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 34.0, playContinuedOutsideZoneAgainst: 48.0, savedShotsOnGoalAgainst: 85.0, savedUnblockedShotAttemptsAgainst: 114.0, penaltiesAgainst: 18.0, penalityMinutesAgainst: 51.0, faceOffsWonAgainst: 79.0, hitsAgainst: 89.0, takeawaysAgainst: 18.0, giveawaysAgainst: 14.0, lowDangerShotsAgainst: 97.0, mediumDangerShotsAgainst: 21.0, highDangerShotsAgainst: 4.0, lowDangerxGoalsAgainst: 2.76, mediumDangerxGoalsAgainst: 2.51, highDangerxGoalsAgainst: 0.99, lowDangerGoalsAgainst: 5.0, mediumDangerGoalsAgainst: 3.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 165.46, unblockedShotAttemptsAgainst: 122.0, scoreAdjustedUnblockedShotAttemptsAgainst: 119.66, dZoneGiveawaysAgainst: 8.0, xGoalsFromxReboundsOfShotsAgainst: 1.15, xGoalsFromActualReboundsOfShotsAgainst: 0.91, reboundxGoalsAgainst: 0.91, totalShotCreditAgainst: 6.51, scoreAdjustedTotalShotCreditAgainst: 6.37, scoreFlurryAdjustedTotalShotCreditAgainst: 6.22

lineId: 847409184758088476423, season: 2016, name: Chaput-Sutter-Boucher, team: VAN, position: line, situation: 5on5, games_played: 5, icetime: 1061.0, iceTimeRank: 40.0, xGoalsPercentage: 0.34, corsiPercentage: 0.45, fenwickPercentage: 0.5, xOnGoalFor: 9.24, xGoalsFor: 0.46, xReboundsFor: 0.48, xFreezeFor: 2.24, xPlayStoppedFor: 0.3, xPlayContinuedInZoneFor: 5.07, xPlayContinuedOutsideZoneFor: 4.45, flurryAdjustedxGoalsFor: 0.46, scoreVenueAdjustedxGoalsFor: 0.45, flurryScoreVenueAdjustedxGoalsFor: 0.45, shotsOnGoalFor: 10.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 2.0, shotAttemptsFor: 15.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 11.0, savedShotsOnGoalFor: 10.0, savedUnblockedShotAttemptsFor: 13.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 10.0, hitsFor: 6.0, takeawaysFor: 2.0, giveawaysFor: 2.0, lowDangerShotsFor: 11.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.23, mediumDangerxGoalsFor: 0.23, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 14.35, unblockedShotAttemptsFor: 13.0, scoreAdjustedUnblockedShotAttemptsFor: 12.45, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.1, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.55, scoreAdjustedTotalShotCreditFor: 0.55, scoreFlurryAdjustedTotalShotCreditFor: 0.55, xOnGoalAgainst: 8.65, xGoalsAgainst: 0.9, xReboundsAgainst: 0.64, xFreezeAgainst: 2.2, xPlayStoppedAgainst: 0.34, xPlayContinuedInZoneAgainst: 4.72, xPlayContinuedOutsideZoneAgainst: 4.2, flurryAdjustedxGoalsAgainst: 0.89, scoreVenueAdjustedxGoalsAgainst: 0.9, flurryScoreVenueAdjustedxGoalsAgainst: 0.88, shotsOnGoalAgainst: 8.0, missedShotsAgainst: 5.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 18.0, goalsAgainst: 1.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 2.0, savedShotsOnGoalAgainst: 7.0, savedUnblockedShotAttemptsAgainst: 12.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 7.0, hitsAgainst: 4.0, takeawaysAgainst: 3.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 9.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.17, mediumDangerxGoalsAgainst: 0.44, highDangerxGoalsAgainst: 0.3, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 18.77, unblockedShotAttemptsAgainst: 13.0, scoreAdjustedUnblockedShotAttemptsAgainst: 13.36, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.13, xGoalsFromActualReboundsOfShotsAgainst: 0.46, reboundxGoalsAgainst: 0.46, totalShotCreditAgainst: 0.57, scoreAdjustedTotalShotCreditAgainst: 0.57, scoreFlurryAdjustedTotalShotCreditAgainst: 0.57

lineId: 84746028475208, season: 2016, name: Dumoulin-Schultz, team: PIT, position: pairing, situation: 5on5, games_played: 53, icetime: 15255.0, iceTimeRank: 313.0, xGoalsPercentage: 0.46, corsiPercentage: 0.52, fenwickPercentage: 0.51, xOnGoalFor: 131.62, xGoalsFor: 11.16, xReboundsFor: 9.21, xFreezeFor: 31.29, xPlayStoppedFor: 4.14, xPlayContinuedInZoneFor: 71.65, xPlayContinuedOutsideZoneFor: 53.67, flurryAdjustedxGoalsFor: 10.83, scoreVenueAdjustedxGoalsFor: 11.29, flurryScoreVenueAdjustedxGoalsFor: 10.95, shotsOnGoalFor: 140.0, missedShotsFor: 43.0, blockedShotAttemptsFor: 62.0, shotAttemptsFor: 245.0, goalsFor: 12.0, reboundsFor: 8.0, reboundGoalsFor: 1.0, freezeFor: 41.0, playStoppedFor: 6.0, playContinuedInZoneFor: 55.0, playContinuedOutsideZoneFor: 61.0, savedShotsOnGoalFor: 128.0, savedUnblockedShotAttemptsFor: 171.0, penaltiesFor: 22.0, penalityMinutesFor: 45.0, faceOffsWonFor: 145.0, hitsFor: 108.0, takeawaysFor: 25.0, giveawaysFor: 40.0, lowDangerShotsFor: 139.0, mediumDangerShotsFor: 37.0, highDangerShotsFor: 7.0, lowDangerxGoalsFor: 4.63, mediumDangerxGoalsFor: 4.83, highDangerxGoalsFor: 1.71, lowDangerGoalsFor: 4.0, mediumDangerGoalsFor: 6.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 248.29, unblockedShotAttemptsFor: 183.0, scoreAdjustedUnblockedShotAttemptsFor: 186.27, dZoneGiveawaysFor: 24.0, xGoalsFromxReboundsOfShotsFor: 1.92, xGoalsFromActualReboundsOfShotsFor: 1.51, reboundxGoalsFor: 1.59, totalShotCreditFor: 11.37, scoreAdjustedTotalShotCreditFor: 11.48, scoreFlurryAdjustedTotalShotCreditFor: 11.31, xOnGoalAgainst: 128.27, xGoalsAgainst: 13.31, xReboundsAgainst: 8.6, xFreezeAgainst: 29.35, xPlayStoppedAgainst: 3.97, xPlayContinuedInZoneAgainst: 66.75, xPlayContinuedOutsideZoneAgainst: 51.09, flurryAdjustedxGoalsAgainst: 12.84, scoreVenueAdjustedxGoalsAgainst: 13.14, flurryScoreVenueAdjustedxGoalsAgainst: 12.69, shotsOnGoalAgainst: 138.0, missedShotsAgainst: 36.0, blockedShotAttemptsAgainst: 52.0, shotAttemptsAgainst: 226.0, goalsAgainst: 11.0, reboundsAgainst: 11.0, reboundGoalsAgainst: 3.0, freezeAgainst: 29.0, playStoppedAgainst: 6.0, playContinuedInZoneAgainst: 50.0, playContinuedOutsideZoneAgainst: 67.0, savedShotsOnGoalAgainst: 127.0, savedUnblockedShotAttemptsAgainst: 163.0, penaltiesAgainst: 18.0, penalityMinutesAgainst: 40.0, faceOffsWonAgainst: 145.0, hitsAgainst: 134.0, takeawaysAgainst: 29.0, giveawaysAgainst: 33.0, lowDangerShotsAgainst: 114.0, mediumDangerShotsAgainst: 41.0, highDangerShotsAgainst: 19.0, lowDangerxGoalsAgainst: 3.3, mediumDangerxGoalsAgainst: 4.99, highDangerxGoalsAgainst: 5.01, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 4.0, highDangerGoalsAgainst: 4.0, scoreAdjustedShotsAttemptsAgainst: 225.12, unblockedShotAttemptsAgainst: 174.0, scoreAdjustedUnblockedShotAttemptsAgainst: 172.79, dZoneGiveawaysAgainst: 21.0, xGoalsFromxReboundsOfShotsAgainst: 1.79, xGoalsFromActualReboundsOfShotsAgainst: 2.49, reboundxGoalsAgainst: 2.86, totalShotCreditAgainst: 12.18, scoreAdjustedTotalShotCreditAgainst: 12.05, scoreFlurryAdjustedTotalShotCreditAgainst: 11.88

lineId: 846850584717948476960, season: 2016, name: Athanasiou-Helm-Ott, team: DET, position: line, situation: 5on5, games_played: 1, icetime: 0.0, iceTimeRank: 22.0, xGoalsPercentage: 1.0, corsiPercentage: 1.0, fenwickPercentage: 1.0, xOnGoalFor: 0.78, xGoalsFor: 0.02, xReboundsFor: 0.03, xFreezeFor: 0.18, xPlayStoppedFor: 0.03, xPlayContinuedInZoneFor: 0.33, xPlayContinuedOutsideZoneFor: 0.41, flurryAdjustedxGoalsFor: 0.02, scoreVenueAdjustedxGoalsFor: 0.02, flurryScoreVenueAdjustedxGoalsFor: 0.02, shotsOnGoalFor: 1.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 1.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 0.0, savedUnblockedShotAttemptsFor: 0.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 0.0, hitsFor: 0.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 1.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.02, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 1.13, unblockedShotAttemptsFor: 1.0, scoreAdjustedUnblockedShotAttemptsFor: 1.05, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.01, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.03, scoreAdjustedTotalShotCreditFor: 0.03, scoreFlurryAdjustedTotalShotCreditFor: 0.03, xOnGoalAgainst: 0.0, xGoalsAgainst: 0.0, xReboundsAgainst: 0.0, xFreezeAgainst: 0.0, xPlayStoppedAgainst: 0.0, xPlayContinuedInZoneAgainst: 0.0, xPlayContinuedOutsideZoneAgainst: 0.0, flurryAdjustedxGoalsAgainst: 0.0, scoreVenueAdjustedxGoalsAgainst: 0.0, flurryScoreVenueAdjustedxGoalsAgainst: 0.0, shotsOnGoalAgainst: 0.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 0.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 0.0, savedUnblockedShotAttemptsAgainst: 0.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 0.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 0.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.0, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 0.0, unblockedShotAttemptsAgainst: 0.0, scoreAdjustedUnblockedShotAttemptsAgainst: 0.0, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.0, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.0, scoreAdjustedTotalShotCreditAgainst: 0.0, scoreFlurryAdjustedTotalShotCreditAgainst: 0.0

lineId: 847167684747398477426, season: 2016, name: Wingels-Paul-Ryan, team: OTT, position: line, situation: 5on5, games_played: 1, icetime: 17.0, iceTimeRank: 40.0, xGoalsPercentage: 1.0, corsiPercentage: 1.0, fenwickPercentage: 1.0, xOnGoalFor: 0.78, xGoalsFor: 0.04, xReboundsFor: 0.04, xFreezeFor: 0.22, xPlayStoppedFor: 0.02, xPlayContinuedInZoneFor: 0.32, xPlayContinuedOutsideZoneFor: 0.36, flurryAdjustedxGoalsFor: 0.04, scoreVenueAdjustedxGoalsFor: 0.04, flurryScoreVenueAdjustedxGoalsFor: 0.04, shotsOnGoalFor: 1.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 1.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 1.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 1.0, savedUnblockedShotAttemptsFor: 1.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 0.0, hitsFor: 0.0, takeawaysFor: 1.0, giveawaysFor: 0.0, lowDangerShotsFor: 1.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.04, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 0.9, unblockedShotAttemptsFor: 1.0, scoreAdjustedUnblockedShotAttemptsFor: 0.95, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.01, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.05, scoreAdjustedTotalShotCreditFor: 0.05, scoreFlurryAdjustedTotalShotCreditFor: 0.05, xOnGoalAgainst: 0.0, xGoalsAgainst: 0.0, xReboundsAgainst: 0.0, xFreezeAgainst: 0.0, xPlayStoppedAgainst: 0.0, xPlayContinuedInZoneAgainst: 0.0, xPlayContinuedOutsideZoneAgainst: 0.0, flurryAdjustedxGoalsAgainst: 0.0, scoreVenueAdjustedxGoalsAgainst: 0.0, flurryScoreVenueAdjustedxGoalsAgainst: 0.0, shotsOnGoalAgainst: 0.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 0.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 0.0, savedUnblockedShotAttemptsAgainst: 0.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 0.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 0.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.0, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 0.0, unblockedShotAttemptsAgainst: 0.0, scoreAdjustedUnblockedShotAttemptsAgainst: 0.0, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.0, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.0, scoreAdjustedTotalShotCreditAgainst: 0.0, scoreFlurryAdjustedTotalShotCreditAgainst: 0.0
