lineId: 847123484713908473574, season: 2011, name: Wolski-Matthias-Santorelli, team: FLA, position: line, situation: 5on5, games_played: 4, icetime: 1545.0, iceTimeRank: 14.0, xGoalsPercentage: 0.49, corsiPercentage: 0.5, fenwickPercentage: 0.58, xOnGoalFor: 15.83, xGoalsFor: 1.12, xReboundsFor: 1.01, xFreezeFor: 3.39, xPlayStoppedFor: 0.48, xPlayContinuedInZoneFor: 8.38, xPlayContinuedOutsideZoneFor: 7.61, flurryAdjustedxGoalsFor: 1.1, scoreVenueAdjustedxGoalsFor: 1.17, flurryScoreVenueAdjustedxGoalsFor: 1.15, shotsOnGoalFor: 14.0, missedShotsFor: 8.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 25.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 6.0, playContinuedOutsideZoneFor: 13.0, savedShotsOnGoalFor: 14.0, savedUnblockedShotAttemptsFor: 22.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 9.0, hitsFor: 9.0, takeawaysFor: 3.0, giveawaysFor: 4.0, lowDangerShotsFor: 16.0, mediumDangerShotsFor: 5.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.34, mediumDangerxGoalsFor: 0.54, highDangerxGoalsFor: 0.25, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 26.04, unblockedShotAttemptsFor: 22.0, scoreAdjustedUnblockedShotAttemptsFor: 22.79, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.21, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 1.33, scoreAdjustedTotalShotCreditFor: 1.39, scoreFlurryAdjustedTotalShotCreditFor: 1.36, xOnGoalAgainst: 11.7, xGoalsAgainst: 1.16, xReboundsAgainst: 0.72, xFreezeAgainst: 2.89, xPlayStoppedAgainst: 0.4, xPlayContinuedInZoneAgainst: 6.24, xPlayContinuedOutsideZoneAgainst: 4.59, flurryAdjustedxGoalsAgainst: 1.16, scoreVenueAdjustedxGoalsAgainst: 1.18, flurryScoreVenueAdjustedxGoalsAgainst: 1.18, shotsOnGoalAgainst: 10.0, missedShotsAgainst: 6.0, blockedShotAttemptsAgainst: 9.0, shotAttemptsAgainst: 25.0, goalsAgainst: 2.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 6.0, playContinuedOutsideZoneAgainst: 7.0, savedShotsOnGoalAgainst: 8.0, savedUnblockedShotAttemptsAgainst: 14.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 11.0, hitsAgainst: 12.0, takeawaysAgainst: 3.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 10.0, mediumDangerShotsAgainst: 5.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.31, mediumDangerxGoalsAgainst: 0.61, highDangerxGoalsAgainst: 0.24, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 25.28, unblockedShotAttemptsAgainst: 16.0, scoreAdjustedUnblockedShotAttemptsAgainst: 16.46, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.15, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 1.31, scoreAdjustedTotalShotCreditAgainst: 1.33, scoreFlurryAdjustedTotalShotCreditAgainst: 1.33

lineId: 846848684735128476177, season: 2011, name: Hartnell-Giroux-Read, team: PHI, position: line, situation: 5on5, games_played: 14, icetime: 2114.0, iceTimeRank: 164.0, xGoalsPercentage: 0.54, corsiPercentage: 0.51, fenwickPercentage: 0.53, xOnGoalFor: 22.19, xGoalsFor: 2.27, xReboundsFor: 1.47, xFreezeFor: 5.14, xPlayStoppedFor: 0.7, xPlayContinuedInZoneFor: 12.26, xPlayContinuedOutsideZoneFor: 9.15, flurryAdjustedxGoalsFor: 2.25, scoreVenueAdjustedxGoalsFor: 2.21, flurryScoreVenueAdjustedxGoalsFor: 2.19, shotsOnGoalFor: 22.0, missedShotsFor: 9.0, blockedShotAttemptsFor: 4.0, shotAttemptsFor: 35.0, goalsFor: 4.0, reboundsFor: 2.0, reboundGoalsFor: 0.0, freezeFor: 6.0, playStoppedFor: 1.0, playContinuedInZoneFor: 6.0, playContinuedOutsideZoneFor: 12.0, savedShotsOnGoalFor: 18.0, savedUnblockedShotAttemptsFor: 27.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 19.0, hitsFor: 13.0, takeawaysFor: 4.0, giveawaysFor: 2.0, lowDangerShotsFor: 24.0, mediumDangerShotsFor: 5.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.79, mediumDangerxGoalsFor: 0.73, highDangerxGoalsFor: 0.76, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 3.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 34.33, unblockedShotAttemptsFor: 31.0, scoreAdjustedUnblockedShotAttemptsFor: 30.37, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.31, xGoalsFromActualReboundsOfShotsFor: 0.76, reboundxGoalsFor: 0.76, totalShotCreditFor: 1.82, scoreAdjustedTotalShotCreditFor: 1.79, scoreFlurryAdjustedTotalShotCreditFor: 1.78, xOnGoalAgainst: 19.74, xGoalsAgainst: 1.97, xReboundsAgainst: 1.33, xFreezeAgainst: 4.86, xPlayStoppedAgainst: 0.64, xPlayContinuedInZoneAgainst: 10.28, xPlayContinuedOutsideZoneAgainst: 7.92, flurryAdjustedxGoalsAgainst: 1.91, scoreVenueAdjustedxGoalsAgainst: 2.02, flurryScoreVenueAdjustedxGoalsAgainst: 1.95, shotsOnGoalAgainst: 15.0, missedShotsAgainst: 12.0, blockedShotAttemptsAgainst: 6.0, shotAttemptsAgainst: 33.0, goalsAgainst: 1.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 7.0, playContinuedOutsideZoneAgainst: 14.0, savedShotsOnGoalAgainst: 14.0, savedUnblockedShotAttemptsAgainst: 26.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 22.0, hitsAgainst: 15.0, takeawaysAgainst: 6.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 19.0, mediumDangerShotsAgainst: 4.0, highDangerShotsAgainst: 4.0, lowDangerxGoalsAgainst: 0.58, mediumDangerxGoalsAgainst: 0.4, highDangerxGoalsAgainst: 1.0, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 33.13, unblockedShotAttemptsAgainst: 27.0, scoreAdjustedUnblockedShotAttemptsAgainst: 27.07, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.28, xGoalsFromActualReboundsOfShotsAgainst: 0.55, reboundxGoalsAgainst: 0.55, totalShotCreditAgainst: 1.7, scoreAdjustedTotalShotCreditAgainst: 1.72, scoreFlurryAdjustedTotalShotCreditAgainst: 1.71

lineId: 846505084713238475165, season: 2011, name: Jones-Belanger-Lander, team: EDM, position: line, situation: 5on5, games_played: 6, icetime: 242.0, iceTimeRank: 70.0, xGoalsPercentage: 0.25, corsiPercentage: 0.25, fenwickPercentage: 0.25, xOnGoalFor: 1.4, xGoalsFor: 0.13, xReboundsFor: 0.11, xFreezeFor: 0.23, xPlayStoppedFor: 0.04, xPlayContinuedInZoneFor: 0.87, xPlayContinuedOutsideZoneFor: 0.62, flurryAdjustedxGoalsFor: 0.13, scoreVenueAdjustedxGoalsFor: 0.13, flurryScoreVenueAdjustedxGoalsFor: 0.13, shotsOnGoalFor: 1.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 3.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 2.0, savedShotsOnGoalFor: 1.0, savedUnblockedShotAttemptsFor: 2.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 1.0, hitsFor: 5.0, takeawaysFor: 2.0, giveawaysFor: 0.0, lowDangerShotsFor: 1.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.04, mediumDangerxGoalsFor: 0.08, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 3.2, unblockedShotAttemptsFor: 2.0, scoreAdjustedUnblockedShotAttemptsFor: 2.0, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.02, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.15, scoreAdjustedTotalShotCreditFor: 0.15, scoreFlurryAdjustedTotalShotCreditFor: 0.15, xOnGoalAgainst: 4.31, xGoalsAgainst: 0.37, xReboundsAgainst: 0.26, xFreezeAgainst: 0.97, xPlayStoppedAgainst: 0.18, xPlayContinuedInZoneAgainst: 2.24, xPlayContinuedOutsideZoneAgainst: 1.99, flurryAdjustedxGoalsAgainst: 0.37, scoreVenueAdjustedxGoalsAgainst: 0.36, flurryScoreVenueAdjustedxGoalsAgainst: 0.36, shotsOnGoalAgainst: 4.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 9.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 3.0, playContinuedOutsideZoneAgainst: 1.0, savedShotsOnGoalAgainst: 3.0, savedUnblockedShotAttemptsAgainst: 5.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 4.0, hitsAgainst: 0.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 4.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.1, mediumDangerxGoalsAgainst: 0.27, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 8.54, unblockedShotAttemptsAgainst: 6.0, scoreAdjustedUnblockedShotAttemptsAgainst: 5.89, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.06, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.42, scoreAdjustedTotalShotCreditAgainst: 0.41, scoreFlurryAdjustedTotalShotCreditAgainst: 0.41

lineId: 847074084740388475264, season: 2011, name: Byron-Horak-Stempniak, team: CGY, position: line, situation: 5on5, games_played: 9, icetime: 3117.0, iceTimeRank: 50.0, xGoalsPercentage: 0.52, corsiPercentage: 0.42, fenwickPercentage: 0.41, xOnGoalFor: 16.02, xGoalsFor: 1.6, xReboundsFor: 1.12, xFreezeFor: 3.64, xPlayStoppedFor: 0.52, xPlayContinuedInZoneFor: 9.44, xPlayContinuedOutsideZoneFor: 6.68, flurryAdjustedxGoalsFor: 1.57, scoreVenueAdjustedxGoalsFor: 1.62, flurryScoreVenueAdjustedxGoalsFor: 1.59, shotsOnGoalFor: 18.0, missedShotsFor: 5.0, blockedShotAttemptsFor: 7.0, shotAttemptsFor: 30.0, goalsFor: 4.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 5.0, playStoppedFor: 0.0, playContinuedInZoneFor: 7.0, playContinuedOutsideZoneFor: 7.0, savedShotsOnGoalFor: 14.0, savedUnblockedShotAttemptsFor: 19.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 13.0, hitsFor: 20.0, takeawaysFor: 6.0, giveawaysFor: 8.0, lowDangerShotsFor: 18.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.69, mediumDangerxGoalsFor: 0.3, highDangerxGoalsFor: 0.61, lowDangerGoalsFor: 3.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 30.12, unblockedShotAttemptsFor: 23.0, scoreAdjustedUnblockedShotAttemptsFor: 23.32, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 0.23, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.35, totalShotCreditFor: 1.48, scoreAdjustedTotalShotCreditFor: 1.51, scoreFlurryAdjustedTotalShotCreditFor: 1.51, xOnGoalAgainst: 23.24, xGoalsAgainst: 1.48, xReboundsAgainst: 1.37, xFreezeAgainst: 5.49, xPlayStoppedAgainst: 0.8, xPlayContinuedInZoneAgainst: 13.1, xPlayContinuedOutsideZoneAgainst: 10.77, flurryAdjustedxGoalsAgainst: 1.44, scoreVenueAdjustedxGoalsAgainst: 1.49, flurryScoreVenueAdjustedxGoalsAgainst: 1.46, shotsOnGoalAgainst: 24.0, missedShotsAgainst: 9.0, blockedShotAttemptsAgainst: 9.0, shotAttemptsAgainst: 42.0, goalsAgainst: 1.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 0.0, freezeAgainst: 5.0, playStoppedAgainst: 2.0, playContinuedInZoneAgainst: 7.0, playContinuedOutsideZoneAgainst: 16.0, savedShotsOnGoalAgainst: 23.0, savedUnblockedShotAttemptsAgainst: 32.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 6.0, faceOffsWonAgainst: 30.0, hitsAgainst: 28.0, takeawaysAgainst: 8.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 30.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.88, mediumDangerxGoalsAgainst: 0.09, highDangerxGoalsAgainst: 0.51, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 41.94, unblockedShotAttemptsAgainst: 33.0, scoreAdjustedUnblockedShotAttemptsAgainst: 33.15, dZoneGiveawaysAgainst: 6.0, xGoalsFromxReboundsOfShotsAgainst: 0.28, xGoalsFromActualReboundsOfShotsAgainst: 0.51, reboundxGoalsAgainst: 0.51, totalShotCreditAgainst: 1.24, scoreAdjustedTotalShotCreditAgainst: 1.25, scoreFlurryAdjustedTotalShotCreditAgainst: 1.23

lineId: 84622258475174, season: 2011, name: Kuba-Cowen, team: OTT, position: pairing, situation: 5on5, games_played: 44, icetime: 2133.0, iceTimeRank: 389.0, xGoalsPercentage: 0.29, corsiPercentage: 0.32, fenwickPercentage: 0.33, xOnGoalFor: 11.48, xGoalsFor: 0.77, xReboundsFor: 0.73, xFreezeFor: 2.67, xPlayStoppedFor: 0.36, xPlayContinuedInZoneFor: 6.29, xPlayContinuedOutsideZoneFor: 5.19, flurryAdjustedxGoalsFor: 0.77, scoreVenueAdjustedxGoalsFor: 0.79, flurryScoreVenueAdjustedxGoalsFor: 0.79, shotsOnGoalFor: 14.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 21.0, goalsFor: 2.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 11.0, savedShotsOnGoalFor: 12.0, savedUnblockedShotAttemptsFor: 14.0, penaltiesFor: 4.0, penalityMinutesFor: 8.0, faceOffsWonFor: 2.0, hitsFor: 11.0, takeawaysFor: 7.0, giveawaysFor: 5.0, lowDangerShotsFor: 12.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.25, mediumDangerxGoalsFor: 0.52, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 20.76, unblockedShotAttemptsFor: 16.0, scoreAdjustedUnblockedShotAttemptsFor: 15.93, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.15, xGoalsFromActualReboundsOfShotsFor: 0.4, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.92, scoreAdjustedTotalShotCreditFor: 0.94, scoreFlurryAdjustedTotalShotCreditFor: 0.94, xOnGoalAgainst: 22.36, xGoalsAgainst: 1.92, xReboundsAgainst: 1.41, xFreezeAgainst: 5.39, xPlayStoppedAgainst: 0.76, xPlayContinuedInZoneAgainst: 12.39, xPlayContinuedOutsideZoneAgainst: 10.13, flurryAdjustedxGoalsAgainst: 1.84, scoreVenueAdjustedxGoalsAgainst: 1.9, flurryScoreVenueAdjustedxGoalsAgainst: 1.81, shotsOnGoalAgainst: 24.0, missedShotsAgainst: 8.0, blockedShotAttemptsAgainst: 12.0, shotAttemptsAgainst: 44.0, goalsAgainst: 2.0, reboundsAgainst: 2.0, reboundGoalsAgainst: 1.0, freezeAgainst: 3.0, playStoppedAgainst: 3.0, playContinuedInZoneAgainst: 10.0, playContinuedOutsideZoneAgainst: 12.0, savedShotsOnGoalAgainst: 22.0, savedUnblockedShotAttemptsAgainst: 30.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 4.0, hitsAgainst: 17.0, takeawaysAgainst: 4.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 24.0, mediumDangerShotsAgainst: 7.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.7, mediumDangerxGoalsAgainst: 0.93, highDangerxGoalsAgainst: 0.29, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 45.14, unblockedShotAttemptsAgainst: 32.0, scoreAdjustedUnblockedShotAttemptsAgainst: 32.46, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.29, xGoalsFromActualReboundsOfShotsAgainst: 0.48, reboundxGoalsAgainst: 0.48, totalShotCreditAgainst: 1.72, scoreAdjustedTotalShotCreditAgainst: 1.69, scoreFlurryAdjustedTotalShotCreditAgainst: 1.67

lineId: 846848284708038471280, season: 2011, name: Heatley-Brodziak-Johnson, team: MIN, position: line, situation: 5on5, games_played: 43, icetime: 10082.0, iceTimeRank: 403.0, xGoalsPercentage: 0.57, corsiPercentage: 0.49, fenwickPercentage: 0.48, xOnGoalFor: 90.09, xGoalsFor: 7.82, xReboundsFor: 6.03, xFreezeFor: 20.49, xPlayStoppedFor: 2.84, xPlayContinuedInZoneFor: 48.44, xPlayContinuedOutsideZoneFor: 37.38, flurryAdjustedxGoalsFor: 7.6, scoreVenueAdjustedxGoalsFor: 7.93, flurryScoreVenueAdjustedxGoalsFor: 7.7, shotsOnGoalFor: 90.0, missedShotsFor: 33.0, blockedShotAttemptsFor: 51.0, shotAttemptsFor: 174.0, goalsFor: 8.0, reboundsFor: 7.0, reboundGoalsFor: 2.0, freezeFor: 16.0, playStoppedFor: 1.0, playContinuedInZoneFor: 32.0, playContinuedOutsideZoneFor: 59.0, savedShotsOnGoalFor: 82.0, savedUnblockedShotAttemptsFor: 115.0, penaltiesFor: 10.0, penalityMinutesFor: 29.0, faceOffsWonFor: 96.0, hitsFor: 44.0, takeawaysFor: 24.0, giveawaysFor: 19.0, lowDangerShotsFor: 92.0, mediumDangerShotsFor: 23.0, highDangerShotsFor: 8.0, lowDangerxGoalsFor: 2.76, mediumDangerxGoalsFor: 2.64, highDangerxGoalsFor: 2.43, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 5.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 173.95, unblockedShotAttemptsFor: 123.0, scoreAdjustedUnblockedShotAttemptsFor: 123.73, dZoneGiveawaysFor: 11.0, xGoalsFromxReboundsOfShotsFor: 1.25, xGoalsFromActualReboundsOfShotsFor: 1.66, reboundxGoalsFor: 1.76, totalShotCreditFor: 7.31, scoreAdjustedTotalShotCreditFor: 7.37, scoreFlurryAdjustedTotalShotCreditFor: 7.27, xOnGoalAgainst: 94.75, xGoalsAgainst: 5.83, xReboundsAgainst: 6.03, xFreezeAgainst: 21.5, xPlayStoppedAgainst: 2.83, xPlayContinuedInZoneAgainst: 54.28, xPlayContinuedOutsideZoneAgainst: 40.54, flurryAdjustedxGoalsAgainst: 5.61, scoreVenueAdjustedxGoalsAgainst: 5.98, flurryScoreVenueAdjustedxGoalsAgainst: 5.75, shotsOnGoalAgainst: 103.0, missedShotsAgainst: 28.0, blockedShotAttemptsAgainst: 47.0, shotAttemptsAgainst: 178.0, goalsAgainst: 7.0, reboundsAgainst: 7.0, reboundGoalsAgainst: 0.0, freezeAgainst: 28.0, playStoppedAgainst: 2.0, playContinuedInZoneAgainst: 44.0, playContinuedOutsideZoneAgainst: 43.0, savedShotsOnGoalAgainst: 96.0, savedUnblockedShotAttemptsAgainst: 124.0, penaltiesAgainst: 16.0, penalityMinutesAgainst: 44.0, faceOffsWonAgainst: 85.0, hitsAgainst: 41.0, takeawaysAgainst: 17.0, giveawaysAgainst: 17.0, lowDangerShotsAgainst: 112.0, mediumDangerShotsAgainst: 17.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 3.24, mediumDangerxGoalsAgainst: 2.04, highDangerxGoalsAgainst: 0.55, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 4.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 180.92, unblockedShotAttemptsAgainst: 131.0, scoreAdjustedUnblockedShotAttemptsAgainst: 132.7, dZoneGiveawaysAgainst: 8.0, xGoalsFromxReboundsOfShotsAgainst: 1.23, xGoalsFromActualReboundsOfShotsAgainst: 0.9, reboundxGoalsAgainst: 0.9, totalShotCreditAgainst: 6.15, scoreAdjustedTotalShotCreditAgainst: 6.28, scoreFlurryAdjustedTotalShotCreditAgainst: 6.11
