lineId: 846796784734928474736, season: 2015, name: Beleskey-Kelly-Rinaldo, team: BOS, position: line, situation: 5on5, games_played: 1, icetime: 20.0, iceTimeRank: 14.0, xGoalsPercentage: 0.0, corsiPercentage: 0.0, fenwickPercentage: 0.0, xOnGoalFor: 0.0, xGoalsFor: 0.0, xReboundsFor: 0.0, xFreezeFor: 0.0, xPlayStoppedFor: 0.0, xPlayContinuedInZoneFor: 0.0, xPlayContinuedOutsideZoneFor: 0.0, flurryAdjustedxGoalsFor: 0.0, scoreVenueAdjustedxGoalsFor: 0.0, flurryScoreVenueAdjustedxGoalsFor: 0.0, shotsOnGoalFor: 0.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 0.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 0.0, savedUnblockedShotAttemptsFor: 0.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 1.0, hitsFor: 0.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 0.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.0, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 0.0, unblockedShotAttemptsFor: 0.0, scoreAdjustedUnblockedShotAttemptsFor: 0.0, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.0, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.0, scoreAdjustedTotalShotCreditFor: 0.0, scoreFlurryAdjustedTotalShotCreditFor: 0.0, xOnGoalAgainst: 0.0, xGoalsAgainst: 0.0, xReboundsAgainst: 0.0, xFreezeAgainst: 0.0, xPlayStoppedAgainst: 0.0, xPlayContinuedInZoneAgainst: 0.0, xPlayContinuedOutsideZoneAgainst: 0.0, flurryAdjustedxGoalsAgainst: 0.0, scoreVenueAdjustedxGoalsAgainst: 0.0, flurryScoreVenueAdjustedxGoalsAgainst: 0.0, shotsOnGoalAgainst: 0.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 0.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 0.0, savedUnblockedShotAttemptsAgainst: 0.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 0.0, takeawaysAgainst: 0.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 0.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.0, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 0.0, unblockedShotAttemptsAgainst: 0.0, scoreAdjustedUnblockedShotAttemptsAgainst: 0.0, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.0, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.0, scoreAdjustedTotalShotCreditAgainst: 0.0, scoreFlurryAdjustedTotalShotCreditAgainst: 0.0

lineId: 846970784757868477939, season: 2015, name: Hyman-Nylander-Parenteau, team: TOR, position: line, situation: 5on5, games_played: 11, icetime: 6813.0, iceTimeRank: 20.0, xGoalsPercentage: 0.65, corsiPercentage: 0.6, fenwickPercentage: 0.59, xOnGoalFor: 65.76, xGoalsFor: 5.61, xReboundsFor: 4.3, xFreezeFor: 16.27, xPlayStoppedFor: 2.24, xPlayContinuedInZoneFor: 38.13, xPlayContinuedOutsideZoneFor: 26.44, flurryAdjustedxGoalsFor: 5.4, scoreVenueAdjustedxGoalsFor: 5.56, flurryScoreVenueAdjustedxGoalsFor: 5.35, shotsOnGoalFor: 64.0, missedShotsFor: 29.0, blockedShotAttemptsFor: 32.0, shotAttemptsFor: 125.0, goalsFor: 3.0, reboundsFor: 4.0, reboundGoalsFor: 0.0, freezeFor: 25.0, playStoppedFor: 1.0, playContinuedInZoneFor: 34.0, playContinuedOutsideZoneFor: 26.0, savedShotsOnGoalFor: 61.0, savedUnblockedShotAttemptsFor: 90.0, penaltiesFor: 11.0, penalityMinutesFor: 22.0, faceOffsWonFor: 73.0, hitsFor: 32.0, takeawaysFor: 16.0, giveawaysFor: 11.0, lowDangerShotsFor: 74.0, mediumDangerShotsFor: 14.0, highDangerShotsFor: 5.0, lowDangerxGoalsFor: 2.32, mediumDangerxGoalsFor: 1.68, highDangerxGoalsFor: 1.61, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 123.11, unblockedShotAttemptsFor: 93.0, scoreAdjustedUnblockedShotAttemptsFor: 92.37, dZoneGiveawaysFor: 8.0, xGoalsFromxReboundsOfShotsFor: 0.89, xGoalsFromActualReboundsOfShotsFor: 1.17, reboundxGoalsFor: 1.18, totalShotCreditFor: 5.32, scoreAdjustedTotalShotCreditFor: 5.26, scoreFlurryAdjustedTotalShotCreditFor: 5.13, xOnGoalAgainst: 45.68, xGoalsAgainst: 3.08, xReboundsAgainst: 2.84, xFreezeAgainst: 11.18, xPlayStoppedAgainst: 1.57, xPlayContinuedInZoneAgainst: 25.95, xPlayContinuedOutsideZoneAgainst: 19.39, flurryAdjustedxGoalsAgainst: 3.04, scoreVenueAdjustedxGoalsAgainst: 3.16, flurryScoreVenueAdjustedxGoalsAgainst: 3.13, shotsOnGoalAgainst: 46.0, missedShotsAgainst: 18.0, blockedShotAttemptsAgainst: 20.0, shotAttemptsAgainst: 84.0, goalsAgainst: 3.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 16.0, playStoppedAgainst: 3.0, playContinuedInZoneAgainst: 15.0, playContinuedOutsideZoneAgainst: 26.0, savedShotsOnGoalAgainst: 43.0, savedUnblockedShotAttemptsAgainst: 61.0, penaltiesAgainst: 11.0, penalityMinutesAgainst: 22.0, faceOffsWonAgainst: 63.0, hitsAgainst: 64.0, takeawaysAgainst: 14.0, giveawaysAgainst: 25.0, lowDangerShotsAgainst: 50.0, mediumDangerShotsAgainst: 13.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 1.46, mediumDangerxGoalsAgainst: 1.36, highDangerxGoalsAgainst: 0.26, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 3.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 86.0, unblockedShotAttemptsAgainst: 64.0, scoreAdjustedUnblockedShotAttemptsAgainst: 65.19, dZoneGiveawaysAgainst: 14.0, xGoalsFromxReboundsOfShotsAgainst: 0.58, xGoalsFromActualReboundsOfShotsAgainst: 0.03, reboundxGoalsAgainst: 0.08, totalShotCreditAgainst: 3.58, scoreAdjustedTotalShotCreditAgainst: 3.69, scoreFlurryAdjustedTotalShotCreditAgainst: 3.66

lineId: 84752338476850, season: 2015, name: Murray-Savard, team: CBJ, position: pairing, situation: 5on5, games_played: 42, icetime: 6938.0, iceTimeRank: 245.0, xGoalsPercentage: 0.56, corsiPercentage: 0.51, fenwickPercentage: 0.51, xOnGoalFor: 50.1, xGoalsFor: 4.12, xReboundsFor: 3.51, xFreezeFor: 11.72, xPlayStoppedFor: 1.58, xPlayContinuedInZoneFor: 28.1, xPlayContinuedOutsideZoneFor: 19.96, flurryAdjustedxGoalsFor: 4.06, scoreVenueAdjustedxGoalsFor: 3.98, flurryScoreVenueAdjustedxGoalsFor: 3.91, shotsOnGoalFor: 50.0, missedShotsFor: 19.0, blockedShotAttemptsFor: 26.0, shotAttemptsFor: 95.0, goalsFor: 4.0, reboundsFor: 3.0, reboundGoalsFor: 1.0, freezeFor: 9.0, playStoppedFor: 4.0, playContinuedInZoneFor: 22.0, playContinuedOutsideZoneFor: 27.0, savedShotsOnGoalFor: 46.0, savedUnblockedShotAttemptsFor: 65.0, penaltiesFor: 9.0, penalityMinutesFor: 21.0, faceOffsWonFor: 63.0, hitsFor: 40.0, takeawaysFor: 7.0, giveawaysFor: 7.0, lowDangerShotsFor: 52.0, mediumDangerShotsFor: 13.0, highDangerShotsFor: 4.0, lowDangerxGoalsFor: 1.71, mediumDangerxGoalsFor: 1.41, highDangerxGoalsFor: 1.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 90.75, unblockedShotAttemptsFor: 69.0, scoreAdjustedUnblockedShotAttemptsFor: 66.37, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.72, xGoalsFromActualReboundsOfShotsFor: 0.42, reboundxGoalsFor: 0.42, totalShotCreditFor: 4.42, scoreAdjustedTotalShotCreditFor: 4.26, scoreFlurryAdjustedTotalShotCreditFor: 4.22, xOnGoalAgainst: 48.97, xGoalsAgainst: 3.26, xReboundsAgainst: 2.86, xFreezeAgainst: 12.99, xPlayStoppedAgainst: 1.61, xPlayContinuedInZoneAgainst: 26.09, xPlayContinuedOutsideZoneAgainst: 20.19, flurryAdjustedxGoalsAgainst: 3.19, scoreVenueAdjustedxGoalsAgainst: 3.34, flurryScoreVenueAdjustedxGoalsAgainst: 3.27, shotsOnGoalAgainst: 48.0, missedShotsAgainst: 19.0, blockedShotAttemptsAgainst: 25.0, shotAttemptsAgainst: 92.0, goalsAgainst: 4.0, reboundsAgainst: 5.0, reboundGoalsAgainst: 1.0, freezeAgainst: 9.0, playStoppedAgainst: 5.0, playContinuedInZoneAgainst: 17.0, playContinuedOutsideZoneAgainst: 27.0, savedShotsOnGoalAgainst: 44.0, savedUnblockedShotAttemptsAgainst: 63.0, penaltiesAgainst: 8.0, penalityMinutesAgainst: 16.0, faceOffsWonAgainst: 52.0, hitsAgainst: 41.0, takeawaysAgainst: 7.0, giveawaysAgainst: 8.0, lowDangerShotsAgainst: 54.0, mediumDangerShotsAgainst: 12.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 1.57, mediumDangerxGoalsAgainst: 1.49, highDangerxGoalsAgainst: 0.21, lowDangerGoalsAgainst: 4.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 95.42, unblockedShotAttemptsAgainst: 67.0, scoreAdjustedUnblockedShotAttemptsAgainst: 68.95, dZoneGiveawaysAgainst: 5.0, xGoalsFromxReboundsOfShotsAgainst: 0.59, xGoalsFromActualReboundsOfShotsAgainst: 0.35, reboundxGoalsAgainst: 0.35, totalShotCreditAgainst: 3.5, scoreAdjustedTotalShotCreditAgainst: 3.59, scoreFlurryAdjustedTotalShotCreditAgainst: 3.55

lineId: 84706028471392, season: 2015, name: Phaneuf-Polak, team: TOR, position: pairing, situation: 5on5, games_played: 36, icetime: 1978.0, iceTimeRank: 314.0, xGoalsPercentage: 0.5, corsiPercentage: 0.38, fenwickPercentage: 0.42, xOnGoalFor: 10.08, xGoalsFor: 0.78, xReboundsFor: 0.61, xFreezeFor: 2.14, xPlayStoppedFor: 0.3, xPlayContinuedInZoneFor: 5.5, xPlayContinuedOutsideZoneFor: 4.67, flurryAdjustedxGoalsFor: 0.78, scoreVenueAdjustedxGoalsFor: 0.81, flurryScoreVenueAdjustedxGoalsFor: 0.8, shotsOnGoalFor: 11.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 4.0, shotAttemptsFor: 18.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 1.0, playContinuedInZoneFor: 5.0, playContinuedOutsideZoneFor: 6.0, savedShotsOnGoalFor: 11.0, savedUnblockedShotAttemptsFor: 14.0, penaltiesFor: 5.0, penalityMinutesFor: 13.0, faceOffsWonFor: 3.0, hitsFor: 18.0, takeawaysFor: 2.0, giveawaysFor: 4.0, lowDangerShotsFor: 10.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.29, mediumDangerxGoalsFor: 0.49, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 18.14, unblockedShotAttemptsFor: 14.0, scoreAdjustedUnblockedShotAttemptsFor: 14.18, dZoneGiveawaysFor: 4.0, xGoalsFromxReboundsOfShotsFor: 0.13, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.13, totalShotCreditFor: 0.78, scoreAdjustedTotalShotCreditFor: 0.8, scoreFlurryAdjustedTotalShotCreditFor: 0.8, xOnGoalAgainst: 13.15, xGoalsAgainst: 0.79, xReboundsAgainst: 0.78, xFreezeAgainst: 3.12, xPlayStoppedAgainst: 0.42, xPlayContinuedInZoneAgainst: 7.94, xPlayContinuedOutsideZoneAgainst: 5.94, flurryAdjustedxGoalsAgainst: 0.79, scoreVenueAdjustedxGoalsAgainst: 0.8, flurryScoreVenueAdjustedxGoalsAgainst: 0.8, shotsOnGoalAgainst: 13.0, missedShotsAgainst: 6.0, blockedShotAttemptsAgainst: 10.0, shotAttemptsAgainst: 29.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 7.0, playContinuedOutsideZoneAgainst: 9.0, savedShotsOnGoalAgainst: 13.0, savedUnblockedShotAttemptsAgainst: 19.0, penaltiesAgainst: 3.0, penalityMinutesAgainst: 9.0, faceOffsWonAgainst: 0.0, hitsAgainst: 19.0, takeawaysAgainst: 6.0, giveawaysAgainst: 5.0, lowDangerShotsAgainst: 17.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.58, mediumDangerxGoalsAgainst: 0.22, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 29.74, unblockedShotAttemptsAgainst: 19.0, scoreAdjustedUnblockedShotAttemptsAgainst: 19.2, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.16, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.95, scoreAdjustedTotalShotCreditAgainst: 0.95, scoreFlurryAdjustedTotalShotCreditAgainst: 0.95

lineId: 847635684774078477715, season: 2015, name: Duclair-Gaudet-Rieder, team: ARI, position: line, situation: 5on5, games_played: 3, icetime: 755.0, iceTimeRank: 17.0, xGoalsPercentage: 0.66, corsiPercentage: 0.61, fenwickPercentage: 0.67, xOnGoalFor: 5.67, xGoalsFor: 0.31, xReboundsFor: 0.33, xFreezeFor: 1.48, xPlayStoppedFor: 0.18, xPlayContinuedInZoneFor: 3.37, xPlayContinuedOutsideZoneFor: 2.33, flurryAdjustedxGoalsFor: 0.31, scoreVenueAdjustedxGoalsFor: 0.33, flurryScoreVenueAdjustedxGoalsFor: 0.33, shotsOnGoalFor: 5.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 3.0, shotAttemptsFor: 11.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 4.0, playContinuedOutsideZoneFor: 2.0, savedShotsOnGoalFor: 5.0, savedUnblockedShotAttemptsFor: 8.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 5.0, hitsFor: 5.0, takeawaysFor: 3.0, giveawaysFor: 0.0, lowDangerShotsFor: 6.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.07, mediumDangerxGoalsFor: 0.24, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 11.02, unblockedShotAttemptsFor: 8.0, scoreAdjustedUnblockedShotAttemptsFor: 7.88, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.07, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.38, scoreAdjustedTotalShotCreditFor: 0.39, scoreFlurryAdjustedTotalShotCreditFor: 0.39, xOnGoalAgainst: 2.98, xGoalsAgainst: 0.16, xReboundsAgainst: 0.17, xFreezeAgainst: 0.67, xPlayStoppedAgainst: 0.09, xPlayContinuedInZoneAgainst: 1.51, xPlayContinuedOutsideZoneAgainst: 1.4, flurryAdjustedxGoalsAgainst: 0.16, scoreVenueAdjustedxGoalsAgainst: 0.15, flurryScoreVenueAdjustedxGoalsAgainst: 0.15, shotsOnGoalAgainst: 3.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 3.0, shotAttemptsAgainst: 7.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 1.0, playContinuedOutsideZoneAgainst: 2.0, savedShotsOnGoalAgainst: 3.0, savedUnblockedShotAttemptsAgainst: 4.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 8.0, hitsAgainst: 9.0, takeawaysAgainst: 4.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 3.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.06, mediumDangerxGoalsAgainst: 0.1, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 6.77, unblockedShotAttemptsAgainst: 4.0, scoreAdjustedUnblockedShotAttemptsAgainst: 3.75, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.04, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.19, scoreAdjustedTotalShotCreditAgainst: 0.18, scoreFlurryAdjustedTotalShotCreditAgainst: 0.18

lineId: 84701108471724, season: 2015, name: Daley-Letang, team: PIT, position: pairing, situation: 5on5, games_played: 40, icetime: 10449.0, iceTimeRank: 212.0, xGoalsPercentage: 0.59, corsiPercentage: 0.57, fenwickPercentage: 0.61, xOnGoalFor: 100.06, xGoalsFor: 7.72, xReboundsFor: 6.78, xFreezeFor: 23.52, xPlayStoppedFor: 3.06, xPlayContinuedInZoneFor: 55.34, xPlayContinuedOutsideZoneFor: 40.59, flurryAdjustedxGoalsFor: 7.52, scoreVenueAdjustedxGoalsFor: 7.9, flurryScoreVenueAdjustedxGoalsFor: 7.7, shotsOnGoalFor: 103.0, missedShotsFor: 34.0, blockedShotAttemptsFor: 51.0, shotAttemptsFor: 188.0, goalsFor: 8.0, reboundsFor: 6.0, reboundGoalsFor: 0.0, freezeFor: 19.0, playStoppedFor: 6.0, playContinuedInZoneFor: 46.0, playContinuedOutsideZoneFor: 52.0, savedShotsOnGoalFor: 95.0, savedUnblockedShotAttemptsFor: 129.0, penaltiesFor: 14.0, penalityMinutesFor: 28.0, faceOffsWonFor: 98.0, hitsFor: 53.0, takeawaysFor: 28.0, giveawaysFor: 22.0, lowDangerShotsFor: 107.0, mediumDangerShotsFor: 25.0, highDangerShotsFor: 5.0, lowDangerxGoalsFor: 3.38, mediumDangerxGoalsFor: 3.02, highDangerxGoalsFor: 1.31, lowDangerGoalsFor: 5.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 191.59, unblockedShotAttemptsFor: 137.0, scoreAdjustedUnblockedShotAttemptsFor: 139.01, dZoneGiveawaysFor: 16.0, xGoalsFromxReboundsOfShotsFor: 1.4, xGoalsFromActualReboundsOfShotsFor: 1.22, reboundxGoalsFor: 1.22, totalShotCreditFor: 7.89, scoreAdjustedTotalShotCreditFor: 8.05, scoreFlurryAdjustedTotalShotCreditFor: 7.95, xOnGoalAgainst: 63.42, xGoalsAgainst: 5.35, xReboundsAgainst: 3.98, xFreezeAgainst: 15.24, xPlayStoppedAgainst: 2.04, xPlayContinuedInZoneAgainst: 33.25, xPlayContinuedOutsideZoneAgainst: 26.14, flurryAdjustedxGoalsAgainst: 5.3, scoreVenueAdjustedxGoalsAgainst: 5.26, flurryScoreVenueAdjustedxGoalsAgainst: 5.2, shotsOnGoalAgainst: 68.0, missedShotsAgainst: 18.0, blockedShotAttemptsAgainst: 53.0, shotAttemptsAgainst: 139.0, goalsAgainst: 4.0, reboundsAgainst: 5.0, reboundGoalsAgainst: 0.0, freezeAgainst: 20.0, playStoppedAgainst: 4.0, playContinuedInZoneAgainst: 24.0, playContinuedOutsideZoneAgainst: 29.0, savedShotsOnGoalAgainst: 64.0, savedUnblockedShotAttemptsAgainst: 82.0, penaltiesAgainst: 16.0, penalityMinutesAgainst: 32.0, faceOffsWonAgainst: 91.0, hitsAgainst: 69.0, takeawaysAgainst: 16.0, giveawaysAgainst: 17.0, lowDangerShotsAgainst: 62.0, mediumDangerShotsAgainst: 19.0, highDangerShotsAgainst: 5.0, lowDangerxGoalsAgainst: 1.68, mediumDangerxGoalsAgainst: 2.31, highDangerxGoalsAgainst: 1.37, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 134.85, unblockedShotAttemptsAgainst: 86.0, scoreAdjustedUnblockedShotAttemptsAgainst: 84.05, dZoneGiveawaysAgainst: 7.0, xGoalsFromxReboundsOfShotsAgainst: 0.83, xGoalsFromActualReboundsOfShotsAgainst: 1.04, reboundxGoalsAgainst: 1.04, totalShotCreditAgainst: 5.14, scoreAdjustedTotalShotCreditAgainst: 5.04, scoreFlurryAdjustedTotalShotCreditAgainst: 5.02
