lineId: 847061984712268475151, season: 2017, name: Palmieri-Boyle-Stafford, team: N.J, position: line, situation: 5on5, games_played: 5, icetime: 223.0, iceTimeRank: 70.0, xGoalsPercentage: 0.31, corsiPercentage: 0.63, fenwickPercentage: 0.6, xOnGoalFor: 2.33, xGoalsFor: 0.04, xReboundsFor: 0.08, xFreezeFor: 0.63, xPlayStoppedFor: 0.07, xPlayContinuedInZoneFor: 1.1, xPlayContinuedOutsideZoneFor: 1.08, flurryAdjustedxGoalsFor: 0.04, scoreVenueAdjustedxGoalsFor: 0.04, flurryScoreVenueAdjustedxGoalsFor: 0.04, shotsOnGoalFor: 3.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 2.0, shotAttemptsFor: 5.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 3.0, savedUnblockedShotAttemptsFor: 3.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 4.0, hitsFor: 2.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 3.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.04, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 5.36, unblockedShotAttemptsFor: 3.0, scoreAdjustedUnblockedShotAttemptsFor: 3.23, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.02, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.05, scoreAdjustedTotalShotCreditFor: 0.06, scoreFlurryAdjustedTotalShotCreditFor: 0.06, xOnGoalAgainst: 1.39, xGoalsAgainst: 0.09, xReboundsAgainst: 0.08, xFreezeAgainst: 0.41, xPlayStoppedAgainst: 0.04, xPlayContinuedInZoneAgainst: 0.79, xPlayContinuedOutsideZoneAgainst: 0.59, flurryAdjustedxGoalsAgainst: 0.09, scoreVenueAdjustedxGoalsAgainst: 0.09, flurryScoreVenueAdjustedxGoalsAgainst: 0.09, shotsOnGoalAgainst: 2.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 1.0, shotAttemptsAgainst: 3.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 2.0, savedUnblockedShotAttemptsAgainst: 2.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 3.0, hitsAgainst: 1.0, takeawaysAgainst: 2.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 2.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.09, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 2.8, unblockedShotAttemptsAgainst: 2.0, scoreAdjustedUnblockedShotAttemptsAgainst: 1.95, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.02, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.1, scoreAdjustedTotalShotCreditAgainst: 0.1, scoreFlurryAdjustedTotalShotCreditAgainst: 0.1

lineId: 84751888475750, season: 2017, name: Merrill-Mcnabb, team: VGK, position: pairing, situation: 5on5, games_played: 20, icetime: 923.0, iceTimeRank: 157.0, xGoalsPercentage: 0.38, corsiPercentage: 0.38, fenwickPercentage: 0.45, xOnGoalFor: 5.95, xGoalsFor: 0.36, xReboundsFor: 0.34, xFreezeFor: 1.24, xPlayStoppedFor: 0.19, xPlayContinuedInZoneFor: 3.52, xPlayContinuedOutsideZoneFor: 3.35, flurryAdjustedxGoalsFor: 0.36, scoreVenueAdjustedxGoalsFor: 0.36, flurryScoreVenueAdjustedxGoalsFor: 0.36, shotsOnGoalFor: 5.0, missedShotsFor: 4.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 10.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 1.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 5.0, savedShotsOnGoalFor: 5.0, savedUnblockedShotAttemptsFor: 9.0, penaltiesFor: 3.0, penalityMinutesFor: 6.0, faceOffsWonFor: 3.0, hitsFor: 19.0, takeawaysFor: 5.0, giveawaysFor: 2.0, lowDangerShotsFor: 8.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.26, mediumDangerxGoalsFor: 0.1, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 9.87, unblockedShotAttemptsFor: 9.0, scoreAdjustedUnblockedShotAttemptsFor: 8.95, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.07, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.43, scoreAdjustedTotalShotCreditFor: 0.42, scoreFlurryAdjustedTotalShotCreditFor: 0.42, xOnGoalAgainst: 7.64, xGoalsAgainst: 0.59, xReboundsAgainst: 0.52, xFreezeAgainst: 1.87, xPlayStoppedAgainst: 0.24, xPlayContinuedInZoneAgainst: 4.33, xPlayContinuedOutsideZoneAgainst: 3.45, flurryAdjustedxGoalsAgainst: 0.58, scoreVenueAdjustedxGoalsAgainst: 0.59, flurryScoreVenueAdjustedxGoalsAgainst: 0.58, shotsOnGoalAgainst: 4.0, missedShotsAgainst: 7.0, blockedShotAttemptsAgainst: 5.0, shotAttemptsAgainst: 16.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 4.0, savedUnblockedShotAttemptsAgainst: 11.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 2.0, hitsAgainst: 11.0, takeawaysAgainst: 2.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 9.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.33, mediumDangerxGoalsAgainst: 0.25, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 16.21, unblockedShotAttemptsAgainst: 11.0, scoreAdjustedUnblockedShotAttemptsAgainst: 11.2, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.11, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.69, scoreAdjustedTotalShotCreditAgainst: 0.69, scoreFlurryAdjustedTotalShotCreditAgainst: 0.69

lineId: 84757478479398, season: 2017, name: Nemeth-Girard, team: COL, position: pairing, situation: 5on5, games_played: 49, icetime: 19282.0, iceTimeRank: 265.0, xGoalsPercentage: 0.48, corsiPercentage: 0.45, fenwickPercentage: 0.45, xOnGoalFor: 145.56, xGoalsFor: 10.99, xReboundsFor: 9.36, xFreezeFor: 33.33, xPlayStoppedFor: 4.51, xPlayContinuedInZoneFor: 80.42, xPlayContinuedOutsideZoneFor: 64.4, flurryAdjustedxGoalsFor: 10.65, scoreVenueAdjustedxGoalsFor: 11.08, flurryScoreVenueAdjustedxGoalsFor: 10.74, shotsOnGoalFor: 154.0, missedShotsFor: 49.0, blockedShotAttemptsFor: 64.0, shotAttemptsFor: 267.0, goalsFor: 13.0, reboundsFor: 9.0, reboundGoalsFor: 0.0, freezeFor: 41.0, playStoppedFor: 6.0, playContinuedInZoneFor: 59.0, playContinuedOutsideZoneFor: 75.0, savedShotsOnGoalFor: 141.0, savedUnblockedShotAttemptsFor: 190.0, penaltiesFor: 21.0, penalityMinutesFor: 48.0, faceOffsWonFor: 148.0, hitsFor: 116.0, takeawaysFor: 20.0, giveawaysFor: 26.0, lowDangerShotsFor: 169.0, mediumDangerShotsFor: 23.0, highDangerShotsFor: 11.0, lowDangerxGoalsFor: 5.42, mediumDangerxGoalsFor: 2.72, highDangerxGoalsFor: 2.85, lowDangerGoalsFor: 7.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 4.0, scoreAdjustedShotsAttemptsFor: 270.83, unblockedShotAttemptsFor: 203.0, scoreAdjustedUnblockedShotAttemptsFor: 205.16, dZoneGiveawaysFor: 21.0, xGoalsFromxReboundsOfShotsFor: 1.92, xGoalsFromActualReboundsOfShotsFor: 1.54, reboundxGoalsFor: 1.37, totalShotCreditFor: 11.54, scoreAdjustedTotalShotCreditFor: 11.66, scoreFlurryAdjustedTotalShotCreditFor: 11.52, xOnGoalAgainst: 176.16, xGoalsAgainst: 11.74, xReboundsAgainst: 10.89, xFreezeAgainst: 42.66, xPlayStoppedAgainst: 5.74, xPlayContinuedInZoneAgainst: 101.2, xPlayContinuedOutsideZoneAgainst: 78.77, flurryAdjustedxGoalsAgainst: 11.34, scoreVenueAdjustedxGoalsAgainst: 11.49, flurryScoreVenueAdjustedxGoalsAgainst: 11.11, shotsOnGoalAgainst: 176.0, missedShotsAgainst: 75.0, blockedShotAttemptsAgainst: 82.0, shotAttemptsAgainst: 333.0, goalsAgainst: 13.0, reboundsAgainst: 16.0, reboundGoalsAgainst: 2.0, freezeAgainst: 36.0, playStoppedAgainst: 5.0, playContinuedInZoneAgainst: 71.0, playContinuedOutsideZoneAgainst: 110.0, savedShotsOnGoalAgainst: 163.0, savedUnblockedShotAttemptsAgainst: 238.0, penaltiesAgainst: 30.0, penalityMinutesAgainst: 66.0, faceOffsWonAgainst: 174.0, hitsAgainst: 148.0, takeawaysAgainst: 33.0, giveawaysAgainst: 35.0, lowDangerShotsAgainst: 207.0, mediumDangerShotsAgainst: 36.0, highDangerShotsAgainst: 8.0, lowDangerxGoalsAgainst: 5.31, mediumDangerxGoalsAgainst: 4.29, highDangerxGoalsAgainst: 2.15, lowDangerGoalsAgainst: 4.0, mediumDangerGoalsAgainst: 7.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 325.77, unblockedShotAttemptsAgainst: 251.0, scoreAdjustedUnblockedShotAttemptsAgainst: 246.19, dZoneGiveawaysAgainst: 20.0, xGoalsFromxReboundsOfShotsAgainst: 2.24, xGoalsFromActualReboundsOfShotsAgainst: 2.61, reboundxGoalsAgainst: 2.61, totalShotCreditAgainst: 11.38, scoreAdjustedTotalShotCreditAgainst: 11.16, scoreFlurryAdjustedTotalShotCreditAgainst: 10.89

lineId: 847518484756928475855, season: 2017, name: Kreider-Fast-Zuccarello, team: NYR, position: line, situation: 5on5, games_played: 1, icetime: 30.0, iceTimeRank: 19.0, xGoalsPercentage: 0.0, corsiPercentage: 0.5, fenwickPercentage: 0.0, xOnGoalFor: 0.0, xGoalsFor: 0.0, xReboundsFor: 0.0, xFreezeFor: 0.0, xPlayStoppedFor: 0.0, xPlayContinuedInZoneFor: 0.0, xPlayContinuedOutsideZoneFor: 0.0, flurryAdjustedxGoalsFor: 0.0, scoreVenueAdjustedxGoalsFor: 0.0, flurryScoreVenueAdjustedxGoalsFor: 0.0, shotsOnGoalFor: 0.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 1.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 0.0, savedUnblockedShotAttemptsFor: 0.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 1.0, hitsFor: 0.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 0.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.0, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 0.88, unblockedShotAttemptsFor: 0.0, scoreAdjustedUnblockedShotAttemptsFor: 0.0, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.0, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.0, scoreAdjustedTotalShotCreditFor: 0.0, scoreFlurryAdjustedTotalShotCreditFor: 0.0, xOnGoalAgainst: 0.76, xGoalsAgainst: 0.01, xReboundsAgainst: 0.02, xFreezeAgainst: 0.16, xPlayStoppedAgainst: 0.02, xPlayContinuedInZoneAgainst: 0.34, xPlayContinuedOutsideZoneAgainst: 0.46, flurryAdjustedxGoalsAgainst: 0.01, scoreVenueAdjustedxGoalsAgainst: 0.01, flurryScoreVenueAdjustedxGoalsAgainst: 0.01, shotsOnGoalAgainst: 0.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 1.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 1.0, savedShotsOnGoalAgainst: 0.0, savedUnblockedShotAttemptsAgainst: 1.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 0.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 1.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.01, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 1.15, unblockedShotAttemptsAgainst: 1.0, scoreAdjustedUnblockedShotAttemptsAgainst: 1.15, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.0, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.01, scoreAdjustedTotalShotCreditAgainst: 0.01, scoreFlurryAdjustedTotalShotCreditAgainst: 0.01

lineId: 847406884769258478042, season: 2017, name: Arvidsson-Turris-Sissons, team: NSH, position: line, situation: 5on5, games_played: 3, icetime: 111.0, iceTimeRank: 31.0, xGoalsPercentage: 0.06, corsiPercentage: 0.25, fenwickPercentage: 0.33, xOnGoalFor: 0.71, xGoalsFor: 0.01, xReboundsFor: 0.03, xFreezeFor: 0.19, xPlayStoppedFor: 0.03, xPlayContinuedInZoneFor: 0.38, xPlayContinuedOutsideZoneFor: 0.36, flurryAdjustedxGoalsFor: 0.01, scoreVenueAdjustedxGoalsFor: 0.01, flurryScoreVenueAdjustedxGoalsFor: 0.01, shotsOnGoalFor: 1.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 1.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 1.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 1.0, savedUnblockedShotAttemptsFor: 1.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 1.0, hitsFor: 1.0, takeawaysFor: 0.0, giveawaysFor: 1.0, lowDangerShotsFor: 1.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.01, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 1.03, unblockedShotAttemptsFor: 1.0, scoreAdjustedUnblockedShotAttemptsFor: 1.03, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.01, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.02, scoreAdjustedTotalShotCreditFor: 0.02, scoreFlurryAdjustedTotalShotCreditFor: 0.02, xOnGoalAgainst: 1.61, xGoalsAgainst: 0.23, xReboundsAgainst: 0.11, xFreezeAgainst: 0.39, xPlayStoppedAgainst: 0.05, xPlayContinuedInZoneAgainst: 0.68, xPlayContinuedOutsideZoneAgainst: 0.54, flurryAdjustedxGoalsAgainst: 0.21, scoreVenueAdjustedxGoalsAgainst: 0.25, flurryScoreVenueAdjustedxGoalsAgainst: 0.23, shotsOnGoalAgainst: 2.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 1.0, shotAttemptsAgainst: 3.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 1.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 1.0, savedUnblockedShotAttemptsAgainst: 1.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 0.0, takeawaysAgainst: 1.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 0.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.0, mediumDangerxGoalsAgainst: 0.23, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 3.36, unblockedShotAttemptsAgainst: 2.0, scoreAdjustedUnblockedShotAttemptsAgainst: 2.25, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.03, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.25, scoreAdjustedTotalShotCreditAgainst: 0.28, scoreFlurryAdjustedTotalShotCreditAgainst: 0.26

lineId: 847644884765398477931, season: 2017, name: Nosek-Marchessault-Karlsson, team: VGK, position: line, situation: 5on5, games_played: 9, icetime: 238.0, iceTimeRank: 104.0, xGoalsPercentage: 0.44, corsiPercentage: 0.55, fenwickPercentage: 0.56, xOnGoalFor: 3.25, xGoalsFor: 0.27, xReboundsFor: 0.19, xFreezeFor: 0.82, xPlayStoppedFor: 0.12, xPlayContinuedInZoneFor: 1.44, xPlayContinuedOutsideZoneFor: 2.16, flurryAdjustedxGoalsFor: 0.27, scoreVenueAdjustedxGoalsFor: 0.29, flurryScoreVenueAdjustedxGoalsFor: 0.28, shotsOnGoalFor: 4.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 6.0, goalsFor: 0.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 4.0, savedUnblockedShotAttemptsFor: 5.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 1.0, hitsFor: 1.0, takeawaysFor: 2.0, giveawaysFor: 0.0, lowDangerShotsFor: 3.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.07, mediumDangerxGoalsFor: 0.2, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 6.04, unblockedShotAttemptsFor: 5.0, scoreAdjustedUnblockedShotAttemptsFor: 5.04, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.04, xGoalsFromActualReboundsOfShotsFor: 0.02, reboundxGoalsFor: 0.02, totalShotCreditFor: 0.29, scoreAdjustedTotalShotCreditFor: 0.31, scoreFlurryAdjustedTotalShotCreditFor: 0.3, xOnGoalAgainst: 3.12, xGoalsAgainst: 0.34, xReboundsAgainst: 0.25, xFreezeAgainst: 0.66, xPlayStoppedAgainst: 0.09, xPlayContinuedInZoneAgainst: 1.52, xPlayContinuedOutsideZoneAgainst: 1.14, flurryAdjustedxGoalsAgainst: 0.34, scoreVenueAdjustedxGoalsAgainst: 0.35, flurryScoreVenueAdjustedxGoalsAgainst: 0.35, shotsOnGoalAgainst: 3.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 1.0, shotAttemptsAgainst: 5.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 4.0, savedShotsOnGoalAgainst: 3.0, savedUnblockedShotAttemptsAgainst: 4.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 1.0, hitsAgainst: 1.0, takeawaysAgainst: 1.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 2.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.09, mediumDangerxGoalsAgainst: 0.25, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 5.27, unblockedShotAttemptsAgainst: 4.0, scoreAdjustedUnblockedShotAttemptsAgainst: 4.14, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.05, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.39, scoreAdjustedTotalShotCreditAgainst: 0.41, scoreFlurryAdjustedTotalShotCreditAgainst: 0.41
