lineId: 846505084695428473536, season: 2008, name: Veilleux-Belanger-Sheppard, team: MIN, position: line, situation: 5on5, games_played: 4, icetime: 92.0, iceTimeRank: 65.0, xGoalsPercentage: 0.18, corsiPercentage: 0.33, fenwickPercentage: 0.5, xOnGoalFor: 0.65, xGoalsFor: 0.02, xReboundsFor: 0.04, xFreezeFor: 0.14, xPlayStoppedFor: 0.02, xPlayContinuedInZoneFor: 0.4, xPlayContinuedOutsideZoneFor: 0.38, flurryAdjustedxGoalsFor: 0.02, scoreVenueAdjustedxGoalsFor: 0.02, flurryScoreVenueAdjustedxGoalsFor: 0.02, shotsOnGoalFor: 1.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 1.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 1.0, savedUnblockedShotAttemptsFor: 1.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 0.0, hitsFor: 0.0, takeawaysFor: 1.0, giveawaysFor: 0.0, lowDangerShotsFor: 1.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.02, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 0.97, unblockedShotAttemptsFor: 1.0, scoreAdjustedUnblockedShotAttemptsFor: 0.96, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.01, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.03, scoreAdjustedTotalShotCreditFor: 0.03, scoreFlurryAdjustedTotalShotCreditFor: 0.03, xOnGoalAgainst: 0.42, xGoalsAgainst: 0.08, xReboundsAgainst: 0.04, xFreezeAgainst: 0.1, xPlayStoppedAgainst: 0.03, xPlayContinuedInZoneAgainst: 0.45, xPlayContinuedOutsideZoneAgainst: 0.3, flurryAdjustedxGoalsAgainst: 0.08, scoreVenueAdjustedxGoalsAgainst: 0.08, flurryScoreVenueAdjustedxGoalsAgainst: 0.08, shotsOnGoalAgainst: 1.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 1.0, shotAttemptsAgainst: 2.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 0.0, savedUnblockedShotAttemptsAgainst: 0.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 1.0, hitsAgainst: 1.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 0.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.0, mediumDangerxGoalsAgainst: 0.08, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 2.0, unblockedShotAttemptsAgainst: 1.0, scoreAdjustedUnblockedShotAttemptsAgainst: 1.04, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.01, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.09, scoreAdjustedTotalShotCreditAgainst: 0.09, scoreFlurryAdjustedTotalShotCreditAgainst: 0.09

lineId: 845696684706038471859, season: 2008, name: Kostitsyn-Lang-Kostitsyn, team: MTL, position: line, situation: 5on5, games_played: 18, icetime: 7025.0, iceTimeRank: 100.0, xGoalsPercentage: 0.38, corsiPercentage: 0.49, fenwickPercentage: 0.46, xOnGoalFor: 54.39, xGoalsFor: 3.42, xReboundsFor: 3.04, xFreezeFor: 13.79, xPlayStoppedFor: 1.75, xPlayContinuedInZoneFor: 31.27, xPlayContinuedOutsideZoneFor: 24.06, flurryAdjustedxGoalsFor: 3.39, scoreVenueAdjustedxGoalsFor: 3.47, flurryScoreVenueAdjustedxGoalsFor: 3.45, shotsOnGoalFor: 59.0, missedShotsFor: 23.0, blockedShotAttemptsFor: 33.0, shotAttemptsFor: 115.0, goalsFor: 9.0, reboundsFor: 1.0, reboundGoalsFor: 1.0, freezeFor: 16.0, playStoppedFor: 0.0, playContinuedInZoneFor: 19.0, playContinuedOutsideZoneFor: 37.0, savedShotsOnGoalFor: 50.0, savedUnblockedShotAttemptsFor: 73.0, penaltiesFor: 7.0, penalityMinutesFor: 14.0, faceOffsWonFor: 68.0, hitsFor: 38.0, takeawaysFor: 9.0, giveawaysFor: 13.0, lowDangerShotsFor: 74.0, mediumDangerShotsFor: 7.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 2.31, mediumDangerxGoalsFor: 0.85, highDangerxGoalsFor: 0.26, lowDangerGoalsFor: 5.0, mediumDangerGoalsFor: 4.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 115.64, unblockedShotAttemptsFor: 82.0, scoreAdjustedUnblockedShotAttemptsFor: 83.13, dZoneGiveawaysFor: 8.0, xGoalsFromxReboundsOfShotsFor: 0.61, xGoalsFromActualReboundsOfShotsFor: 0.07, reboundxGoalsFor: 0.07, totalShotCreditFor: 3.7, scoreAdjustedTotalShotCreditFor: 3.77, scoreFlurryAdjustedTotalShotCreditFor: 3.76, xOnGoalAgainst: 69.74, xGoalsAgainst: 5.59, xReboundsAgainst: 4.32, xFreezeAgainst: 15.88, xPlayStoppedAgainst: 2.07, xPlayContinuedInZoneAgainst: 37.22, xPlayContinuedOutsideZoneAgainst: 29.98, flurryAdjustedxGoalsAgainst: 5.51, scoreVenueAdjustedxGoalsAgainst: 5.55, flurryScoreVenueAdjustedxGoalsAgainst: 5.47, shotsOnGoalAgainst: 69.0, missedShotsAgainst: 27.0, blockedShotAttemptsAgainst: 23.0, shotAttemptsAgainst: 119.0, goalsAgainst: 7.0, reboundsAgainst: 5.0, reboundGoalsAgainst: 1.0, freezeAgainst: 22.0, playStoppedAgainst: 2.0, playContinuedInZoneAgainst: 19.0, playContinuedOutsideZoneAgainst: 41.0, savedShotsOnGoalAgainst: 62.0, savedUnblockedShotAttemptsAgainst: 89.0, penaltiesAgainst: 9.0, penalityMinutesAgainst: 18.0, faceOffsWonAgainst: 63.0, hitsAgainst: 29.0, takeawaysAgainst: 25.0, giveawaysAgainst: 13.0, lowDangerShotsAgainst: 73.0, mediumDangerShotsAgainst: 16.0, highDangerShotsAgainst: 7.0, lowDangerxGoalsAgainst: 2.0, mediumDangerxGoalsAgainst: 1.74, highDangerxGoalsAgainst: 1.85, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 3.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 117.12, unblockedShotAttemptsAgainst: 96.0, scoreAdjustedUnblockedShotAttemptsAgainst: 95.01, dZoneGiveawaysAgainst: 9.0, xGoalsFromxReboundsOfShotsAgainst: 0.89, xGoalsFromActualReboundsOfShotsAgainst: 1.3, reboundxGoalsAgainst: 1.3, totalShotCreditAgainst: 5.12, scoreAdjustedTotalShotCreditAgainst: 5.06, scoreFlurryAdjustedTotalShotCreditAgainst: 5.04

lineId: 846211884622098467545, season: 2008, name: Axelsson-Savard-Ryder, team: BOS, position: line, situation: 5on5, games_played: 19, icetime: 2332.0, iceTimeRank: 230.0, xGoalsPercentage: 0.41, corsiPercentage: 0.51, fenwickPercentage: 0.48, xOnGoalFor: 23.12, xGoalsFor: 1.79, xReboundsFor: 1.44, xFreezeFor: 5.42, xPlayStoppedFor: 0.72, xPlayContinuedInZoneFor: 12.21, xPlayContinuedOutsideZoneFor: 10.43, flurryAdjustedxGoalsFor: 1.67, scoreVenueAdjustedxGoalsFor: 1.81, flurryScoreVenueAdjustedxGoalsFor: 1.7, shotsOnGoalFor: 21.0, missedShotsFor: 11.0, blockedShotAttemptsFor: 15.0, shotAttemptsFor: 47.0, goalsFor: 3.0, reboundsFor: 3.0, reboundGoalsFor: 0.0, freezeFor: 5.0, playStoppedFor: 0.0, playContinuedInZoneFor: 10.0, playContinuedOutsideZoneFor: 11.0, savedShotsOnGoalFor: 18.0, savedUnblockedShotAttemptsFor: 29.0, penaltiesFor: 3.0, penalityMinutesFor: 6.0, faceOffsWonFor: 19.0, hitsFor: 11.0, takeawaysFor: 8.0, giveawaysFor: 13.0, lowDangerShotsFor: 26.0, mediumDangerShotsFor: 4.0, highDangerShotsFor: 2.0, lowDangerxGoalsFor: 0.78, mediumDangerxGoalsFor: 0.42, highDangerxGoalsFor: 0.58, lowDangerGoalsFor: 3.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 46.83, unblockedShotAttemptsFor: 32.0, scoreAdjustedUnblockedShotAttemptsFor: 32.21, dZoneGiveawaysFor: 6.0, xGoalsFromxReboundsOfShotsFor: 0.3, xGoalsFromActualReboundsOfShotsFor: 0.73, reboundxGoalsFor: 0.73, totalShotCreditFor: 1.35, scoreAdjustedTotalShotCreditFor: 1.37, scoreFlurryAdjustedTotalShotCreditFor: 1.34, xOnGoalAgainst: 25.36, xGoalsAgainst: 2.59, xReboundsAgainst: 1.8, xFreezeAgainst: 5.64, xPlayStoppedAgainst: 0.8, xPlayContinuedInZoneAgainst: 13.27, xPlayContinuedOutsideZoneAgainst: 9.91, flurryAdjustedxGoalsAgainst: 2.41, scoreVenueAdjustedxGoalsAgainst: 2.51, flurryScoreVenueAdjustedxGoalsAgainst: 2.34, shotsOnGoalAgainst: 26.0, missedShotsAgainst: 8.0, blockedShotAttemptsAgainst: 11.0, shotAttemptsAgainst: 45.0, goalsAgainst: 2.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 2.0, freezeAgainst: 4.0, playStoppedAgainst: 2.0, playContinuedInZoneAgainst: 9.0, playContinuedOutsideZoneAgainst: 13.0, savedShotsOnGoalAgainst: 24.0, savedUnblockedShotAttemptsAgainst: 32.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 15.0, hitsAgainst: 13.0, takeawaysAgainst: 4.0, giveawaysAgainst: 8.0, lowDangerShotsAgainst: 23.0, mediumDangerShotsAgainst: 8.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 0.67, mediumDangerxGoalsAgainst: 0.88, highDangerxGoalsAgainst: 1.04, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 44.78, unblockedShotAttemptsAgainst: 34.0, scoreAdjustedUnblockedShotAttemptsAgainst: 33.71, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.38, xGoalsFromActualReboundsOfShotsAgainst: 1.14, reboundxGoalsAgainst: 1.14, totalShotCreditAgainst: 1.82, scoreAdjustedTotalShotCreditAgainst: 1.76, scoreFlurryAdjustedTotalShotCreditAgainst: 1.73

lineId: 845944184649948468548, season: 2008, name: Begin-Lundqvist-Wilson, team: DAL, position: line, situation: 5on5, games_played: 1, icetime: 142.0, iceTimeRank: 4.0, xGoalsPercentage: 0.42, corsiPercentage: 0.8, fenwickPercentage: 0.67, xOnGoalFor: 1.35, xGoalsFor: 0.02, xReboundsFor: 0.06, xFreezeFor: 0.26, xPlayStoppedFor: 0.04, xPlayContinuedInZoneFor: 0.76, xPlayContinuedOutsideZoneFor: 0.86, flurryAdjustedxGoalsFor: 0.02, scoreVenueAdjustedxGoalsFor: 0.02, flurryScoreVenueAdjustedxGoalsFor: 0.02, shotsOnGoalFor: 2.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 2.0, shotAttemptsFor: 4.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 2.0, savedUnblockedShotAttemptsFor: 2.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 2.0, hitsFor: 2.0, takeawaysFor: 1.0, giveawaysFor: 0.0, lowDangerShotsFor: 2.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.02, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 3.88, unblockedShotAttemptsFor: 2.0, scoreAdjustedUnblockedShotAttemptsFor: 1.94, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.01, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.04, scoreAdjustedTotalShotCreditFor: 0.03, scoreFlurryAdjustedTotalShotCreditFor: 0.03, xOnGoalAgainst: 0.72, xGoalsAgainst: 0.03, xReboundsAgainst: 0.04, xFreezeAgainst: 0.19, xPlayStoppedAgainst: 0.03, xPlayContinuedInZoneAgainst: 0.4, xPlayContinuedOutsideZoneAgainst: 0.31, flurryAdjustedxGoalsAgainst: 0.03, scoreVenueAdjustedxGoalsAgainst: 0.03, flurryScoreVenueAdjustedxGoalsAgainst: 0.03, shotsOnGoalAgainst: 1.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 1.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 1.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 1.0, savedUnblockedShotAttemptsAgainst: 1.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 1.0, hitsAgainst: 1.0, takeawaysAgainst: 1.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 1.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.03, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 1.03, unblockedShotAttemptsAgainst: 1.0, scoreAdjustedUnblockedShotAttemptsAgainst: 1.03, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.01, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.04, scoreAdjustedTotalShotCreditAgainst: 0.04, scoreFlurryAdjustedTotalShotCreditAgainst: 0.04

lineId: 846733084713238473973, season: 2008, name: Pihlstrom-Legwand-Jones, team: NSH, position: line, situation: 5on5, games_played: 2, icetime: 168.0, iceTimeRank: 18.0, xGoalsPercentage: 0.56, corsiPercentage: 0.25, fenwickPercentage: 0.33, xOnGoalFor: 0.43, xGoalsFor: 0.06, xReboundsFor: 0.03, xFreezeFor: 0.13, xPlayStoppedFor: 0.03, xPlayContinuedInZoneFor: 0.39, xPlayContinuedOutsideZoneFor: 0.36, flurryAdjustedxGoalsFor: 0.06, scoreVenueAdjustedxGoalsFor: 0.06, flurryScoreVenueAdjustedxGoalsFor: 0.06, shotsOnGoalFor: 1.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 1.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 1.0, savedShotsOnGoalFor: 1.0, savedUnblockedShotAttemptsFor: 1.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 1.0, hitsFor: 1.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 1.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.06, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 1.03, unblockedShotAttemptsFor: 1.0, scoreAdjustedUnblockedShotAttemptsFor: 1.03, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.01, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.07, scoreAdjustedTotalShotCreditFor: 0.07, scoreFlurryAdjustedTotalShotCreditFor: 0.07, xOnGoalAgainst: 1.32, xGoalsAgainst: 0.05, xReboundsAgainst: 0.08, xFreezeAgainst: 0.36, xPlayStoppedAgainst: 0.04, xPlayContinuedInZoneAgainst: 0.85, xPlayContinuedOutsideZoneAgainst: 0.62, flurryAdjustedxGoalsAgainst: 0.05, scoreVenueAdjustedxGoalsAgainst: 0.04, flurryScoreVenueAdjustedxGoalsAgainst: 0.04, shotsOnGoalAgainst: 1.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 1.0, shotAttemptsAgainst: 3.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 2.0, savedShotsOnGoalAgainst: 1.0, savedUnblockedShotAttemptsAgainst: 2.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 0.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 2.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.05, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 2.91, unblockedShotAttemptsAgainst: 2.0, scoreAdjustedUnblockedShotAttemptsAgainst: 1.94, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.02, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.06, scoreAdjustedTotalShotCreditAgainst: 0.06, scoreFlurryAdjustedTotalShotCreditAgainst: 0.06

lineId: 845836184674668469490, season: 2008, name: Hunter-Weight-Jackman, team: NYI, position: line, situation: 5on5, games_played: 1, icetime: 39.0, iceTimeRank: 10.0, xGoalsPercentage: 0.0, corsiPercentage: 0.0, fenwickPercentage: 0.0, xOnGoalFor: 0.0, xGoalsFor: 0.0, xReboundsFor: 0.0, xFreezeFor: 0.0, xPlayStoppedFor: 0.0, xPlayContinuedInZoneFor: 0.0, xPlayContinuedOutsideZoneFor: 0.0, flurryAdjustedxGoalsFor: 0.0, scoreVenueAdjustedxGoalsFor: 0.0, flurryScoreVenueAdjustedxGoalsFor: 0.0, shotsOnGoalFor: 0.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 0.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 0.0, savedUnblockedShotAttemptsFor: 0.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 0.0, hitsFor: 0.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 0.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.0, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 0.0, unblockedShotAttemptsFor: 0.0, scoreAdjustedUnblockedShotAttemptsFor: 0.0, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.0, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.0, scoreAdjustedTotalShotCreditFor: 0.0, scoreFlurryAdjustedTotalShotCreditFor: 0.0, xOnGoalAgainst: 1.55, xGoalsAgainst: 0.3, xReboundsAgainst: 0.14, xFreezeAgainst: 0.33, xPlayStoppedAgainst: 0.05, xPlayContinuedInZoneAgainst: 0.69, xPlayContinuedOutsideZoneAgainst: 0.49, flurryAdjustedxGoalsAgainst: 0.3, scoreVenueAdjustedxGoalsAgainst: 0.31, flurryScoreVenueAdjustedxGoalsAgainst: 0.31, shotsOnGoalAgainst: 2.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 2.0, goalsAgainst: 1.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 1.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 1.0, savedUnblockedShotAttemptsAgainst: 1.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 0.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 1.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.01, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.29, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 2.21, unblockedShotAttemptsAgainst: 2.0, scoreAdjustedUnblockedShotAttemptsAgainst: 2.1, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.03, xGoalsFromActualReboundsOfShotsAgainst: 0.29, reboundxGoalsAgainst: 0.29, totalShotCreditAgainst: 0.05, scoreAdjustedTotalShotCreditAgainst: 0.05, scoreFlurryAdjustedTotalShotCreditAgainst: 0.05
