lineId: 847027484752238477937, season: 2015, name: Higgins-Vey-Virtanen, team: VAN, position: line, situation: 5on5, games_played: 2, icetime: 719.0, iceTimeRank: 8.0, xGoalsPercentage: 0.41, corsiPercentage: 0.38, fenwickPercentage: 0.45, xOnGoalFor: 3.27, xGoalsFor: 0.15, xReboundsFor: 0.22, xFreezeFor: 0.78, xPlayStoppedFor: 0.11, xPlayContinuedInZoneFor: 2.27, xPlayContinuedOutsideZoneFor: 1.47, flurryAdjustedxGoalsFor: 0.14, scoreVenueAdjustedxGoalsFor: 0.14, flurryScoreVenueAdjustedxGoalsFor: 0.14, shotsOnGoalFor: 4.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 5.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 2.0, savedShotsOnGoalFor: 4.0, savedUnblockedShotAttemptsFor: 5.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 1.0, hitsFor: 3.0, takeawaysFor: 3.0, giveawaysFor: 1.0, lowDangerShotsFor: 5.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.15, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 4.85, unblockedShotAttemptsFor: 5.0, scoreAdjustedUnblockedShotAttemptsFor: 4.86, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.04, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.19, scoreAdjustedTotalShotCreditFor: 0.18, scoreFlurryAdjustedTotalShotCreditFor: 0.18, xOnGoalAgainst: 4.25, xGoalsAgainst: 0.21, xReboundsAgainst: 0.24, xFreezeAgainst: 0.97, xPlayStoppedAgainst: 0.12, xPlayContinuedInZoneAgainst: 2.56, xPlayContinuedOutsideZoneAgainst: 1.89, flurryAdjustedxGoalsAgainst: 0.21, scoreVenueAdjustedxGoalsAgainst: 0.22, flurryScoreVenueAdjustedxGoalsAgainst: 0.22, shotsOnGoalAgainst: 1.0, missedShotsAgainst: 5.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 8.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 2.0, savedShotsOnGoalAgainst: 1.0, savedUnblockedShotAttemptsAgainst: 6.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 5.0, hitsAgainst: 4.0, takeawaysAgainst: 0.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 6.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.21, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 8.26, unblockedShotAttemptsAgainst: 6.0, scoreAdjustedUnblockedShotAttemptsAgainst: 6.18, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.05, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.26, scoreAdjustedTotalShotCreditAgainst: 0.27, scoreFlurryAdjustedTotalShotCreditAgainst: 0.27

lineId: 846808384746798477946, season: 2015, name: Larkin-Zetterberg-Nyquist, team: DET, position: line, situation: 5on5, games_played: 30, icetime: 1938.0, iceTimeRank: 307.0, xGoalsPercentage: 0.55, corsiPercentage: 0.59, fenwickPercentage: 0.59, xOnGoalFor: 24.43, xGoalsFor: 1.5, xReboundsFor: 1.55, xFreezeFor: 5.85, xPlayStoppedFor: 0.76, xPlayContinuedInZoneFor: 13.23, xPlayContinuedOutsideZoneFor: 11.12, flurryAdjustedxGoalsFor: 1.49, scoreVenueAdjustedxGoalsFor: 1.54, flurryScoreVenueAdjustedxGoalsFor: 1.54, shotsOnGoalFor: 23.0, missedShotsFor: 11.0, blockedShotAttemptsFor: 10.0, shotAttemptsFor: 44.0, goalsFor: 3.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 9.0, playStoppedFor: 2.0, playContinuedInZoneFor: 9.0, playContinuedOutsideZoneFor: 11.0, savedShotsOnGoalFor: 20.0, savedUnblockedShotAttemptsFor: 31.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 13.0, hitsFor: 8.0, takeawaysFor: 2.0, giveawaysFor: 4.0, lowDangerShotsFor: 28.0, mediumDangerShotsFor: 6.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.71, mediumDangerxGoalsFor: 0.8, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 2.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 44.46, unblockedShotAttemptsFor: 34.0, scoreAdjustedUnblockedShotAttemptsFor: 34.71, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.31, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 1.82, scoreAdjustedTotalShotCreditFor: 1.86, scoreFlurryAdjustedTotalShotCreditFor: 1.85, xOnGoalAgainst: 17.46, xGoalsAgainst: 1.24, xReboundsAgainst: 1.14, xFreezeAgainst: 4.73, xPlayStoppedAgainst: 0.62, xPlayContinuedInZoneAgainst: 9.17, xPlayContinuedOutsideZoneAgainst: 7.09, flurryAdjustedxGoalsAgainst: 1.23, scoreVenueAdjustedxGoalsAgainst: 1.24, flurryScoreVenueAdjustedxGoalsAgainst: 1.22, shotsOnGoalAgainst: 19.0, missedShotsAgainst: 5.0, blockedShotAttemptsAgainst: 7.0, shotAttemptsAgainst: 31.0, goalsAgainst: 1.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 1.0, freezeAgainst: 4.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 9.0, savedShotsOnGoalAgainst: 18.0, savedUnblockedShotAttemptsAgainst: 23.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 12.0, hitsAgainst: 10.0, takeawaysAgainst: 3.0, giveawaysAgainst: 5.0, lowDangerShotsAgainst: 20.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.61, mediumDangerxGoalsAgainst: 0.41, highDangerxGoalsAgainst: 0.22, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 31.07, unblockedShotAttemptsAgainst: 24.0, scoreAdjustedUnblockedShotAttemptsAgainst: 24.18, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.23, xGoalsFromActualReboundsOfShotsAgainst: 0.43, reboundxGoalsAgainst: 0.43, totalShotCreditAgainst: 1.05, scoreAdjustedTotalShotCreditAgainst: 1.05, scoreFlurryAdjustedTotalShotCreditAgainst: 1.05

lineId: 846950084751518477010, season: 2015, name: Cammalleri-Blandisi-Palmieri, team: N.J, position: line, situation: 5on5, games_played: 2, icetime: 121.0, iceTimeRank: 17.0, xGoalsPercentage: 0.09, corsiPercentage: 0.5, fenwickPercentage: 0.33, xOnGoalFor: 0.78, xGoalsFor: 0.01, xReboundsFor: 0.02, xFreezeFor: 0.25, xPlayStoppedFor: 0.02, xPlayContinuedInZoneFor: 0.4, xPlayContinuedOutsideZoneFor: 0.29, flurryAdjustedxGoalsFor: 0.01, scoreVenueAdjustedxGoalsFor: 0.01, flurryScoreVenueAdjustedxGoalsFor: 0.01, shotsOnGoalFor: 0.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 2.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 0.0, savedUnblockedShotAttemptsFor: 1.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 0.0, hitsFor: 0.0, takeawaysFor: 1.0, giveawaysFor: 0.0, lowDangerShotsFor: 1.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.01, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 1.79, unblockedShotAttemptsFor: 1.0, scoreAdjustedUnblockedShotAttemptsFor: 0.95, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.0, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.01, scoreAdjustedTotalShotCreditFor: 0.01, scoreFlurryAdjustedTotalShotCreditFor: 0.01, xOnGoalAgainst: 1.55, xGoalsAgainst: 0.08, xReboundsAgainst: 0.12, xFreezeAgainst: 0.23, xPlayStoppedAgainst: 0.04, xPlayContinuedInZoneAgainst: 0.88, xPlayContinuedOutsideZoneAgainst: 0.65, flurryAdjustedxGoalsAgainst: 0.08, scoreVenueAdjustedxGoalsAgainst: 0.09, flurryScoreVenueAdjustedxGoalsAgainst: 0.09, shotsOnGoalAgainst: 2.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 2.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 2.0, savedUnblockedShotAttemptsAgainst: 2.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 0.0, takeawaysAgainst: 1.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 2.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.08, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 2.23, unblockedShotAttemptsAgainst: 2.0, scoreAdjustedUnblockedShotAttemptsAgainst: 2.15, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.02, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.11, scoreAdjustedTotalShotCreditAgainst: 0.11, scoreFlurryAdjustedTotalShotCreditAgainst: 0.11

lineId: 847346584751588476401, season: 2015, name: Mcginn-O'Reilly-Catenacci, team: BUF, position: line, situation: 5on5, games_played: 2, icetime: 336.0, iceTimeRank: 7.0, xGoalsPercentage: 0.94, corsiPercentage: 0.86, fenwickPercentage: 0.8, xOnGoalFor: 2.86, xGoalsFor: 0.45, xReboundsFor: 0.23, xFreezeFor: 0.56, xPlayStoppedFor: 0.09, xPlayContinuedInZoneFor: 1.54, xPlayContinuedOutsideZoneFor: 1.14, flurryAdjustedxGoalsFor: 0.41, scoreVenueAdjustedxGoalsFor: 0.43, flurryScoreVenueAdjustedxGoalsFor: 0.39, shotsOnGoalFor: 3.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 2.0, shotAttemptsFor: 6.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 2.0, playContinuedOutsideZoneFor: 1.0, savedShotsOnGoalFor: 2.0, savedUnblockedShotAttemptsFor: 3.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 1.0, hitsFor: 3.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 2.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.03, mediumDangerxGoalsFor: 0.12, highDangerxGoalsFor: 0.3, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 5.37, unblockedShotAttemptsFor: 4.0, scoreAdjustedUnblockedShotAttemptsFor: 3.82, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.05, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.49, scoreAdjustedTotalShotCreditFor: 0.48, scoreFlurryAdjustedTotalShotCreditFor: 0.43, xOnGoalAgainst: 0.73, xGoalsAgainst: 0.03, xReboundsAgainst: 0.04, xFreezeAgainst: 0.13, xPlayStoppedAgainst: 0.02, xPlayContinuedInZoneAgainst: 0.41, xPlayContinuedOutsideZoneAgainst: 0.37, flurryAdjustedxGoalsAgainst: 0.03, scoreVenueAdjustedxGoalsAgainst: 0.03, flurryScoreVenueAdjustedxGoalsAgainst: 0.03, shotsOnGoalAgainst: 1.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 1.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 1.0, savedShotsOnGoalAgainst: 1.0, savedUnblockedShotAttemptsAgainst: 1.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 1.0, hitsAgainst: 1.0, takeawaysAgainst: 1.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 1.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.03, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 1.21, unblockedShotAttemptsAgainst: 1.0, scoreAdjustedUnblockedShotAttemptsAgainst: 1.16, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.01, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.04, scoreAdjustedTotalShotCreditAgainst: 0.04, scoreFlurryAdjustedTotalShotCreditAgainst: 0.04

lineId: 847531484757548476386, season: 2015, name: Lee-Nelson-Prince, team: NYI, position: line, situation: 5on5, games_played: 11, icetime: 4397.0, iceTimeRank: 73.0, xGoalsPercentage: 0.32, corsiPercentage: 0.46, fenwickPercentage: 0.47, xOnGoalFor: 31.03, xGoalsFor: 2.02, xReboundsFor: 1.79, xFreezeFor: 7.35, xPlayStoppedFor: 0.94, xPlayContinuedInZoneFor: 17.27, xPlayContinuedOutsideZoneFor: 13.62, flurryAdjustedxGoalsFor: 2.01, scoreVenueAdjustedxGoalsFor: 2.05, flurryScoreVenueAdjustedxGoalsFor: 2.04, shotsOnGoalFor: 35.0, missedShotsFor: 8.0, blockedShotAttemptsFor: 17.0, shotAttemptsFor: 60.0, goalsFor: 2.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 13.0, playStoppedFor: 0.0, playContinuedInZoneFor: 12.0, playContinuedOutsideZoneFor: 16.0, savedShotsOnGoalFor: 33.0, savedUnblockedShotAttemptsFor: 41.0, penaltiesFor: 3.0, penalityMinutesFor: 9.0, faceOffsWonFor: 29.0, hitsFor: 28.0, takeawaysFor: 7.0, giveawaysFor: 15.0, lowDangerShotsFor: 36.0, mediumDangerShotsFor: 6.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.96, mediumDangerxGoalsFor: 0.77, highDangerxGoalsFor: 0.29, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 60.07, unblockedShotAttemptsFor: 43.0, scoreAdjustedUnblockedShotAttemptsFor: 42.66, dZoneGiveawaysFor: 12.0, xGoalsFromxReboundsOfShotsFor: 0.37, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 2.39, scoreAdjustedTotalShotCreditFor: 2.42, scoreFlurryAdjustedTotalShotCreditFor: 2.4, xOnGoalAgainst: 36.66, xGoalsAgainst: 4.29, xReboundsAgainst: 2.76, xFreezeAgainst: 8.21, xPlayStoppedAgainst: 1.27, xPlayContinuedInZoneAgainst: 18.55, xPlayContinuedOutsideZoneAgainst: 13.93, flurryAdjustedxGoalsAgainst: 3.9, scoreVenueAdjustedxGoalsAgainst: 4.33, flurryScoreVenueAdjustedxGoalsAgainst: 3.94, shotsOnGoalAgainst: 41.0, missedShotsAgainst: 8.0, blockedShotAttemptsAgainst: 22.0, shotAttemptsAgainst: 71.0, goalsAgainst: 1.0, reboundsAgainst: 3.0, reboundGoalsAgainst: 0.0, freezeAgainst: 9.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 16.0, playContinuedOutsideZoneAgainst: 20.0, savedShotsOnGoalAgainst: 40.0, savedUnblockedShotAttemptsAgainst: 48.0, penaltiesAgainst: 5.0, penalityMinutesAgainst: 13.0, faceOffsWonAgainst: 30.0, hitsAgainst: 27.0, takeawaysAgainst: 13.0, giveawaysAgainst: 10.0, lowDangerShotsAgainst: 31.0, mediumDangerShotsAgainst: 14.0, highDangerShotsAgainst: 4.0, lowDangerxGoalsAgainst: 1.15, mediumDangerxGoalsAgainst: 1.86, highDangerxGoalsAgainst: 1.28, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 71.69, unblockedShotAttemptsAgainst: 49.0, scoreAdjustedUnblockedShotAttemptsAgainst: 49.3, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.58, xGoalsFromActualReboundsOfShotsAgainst: 1.07, reboundxGoalsAgainst: 1.07, totalShotCreditAgainst: 3.8, scoreAdjustedTotalShotCreditAgainst: 3.85, scoreFlurryAdjustedTotalShotCreditAgainst: 3.78

lineId: 846946984740408476872, season: 2015, name: Umberger-Laughton-Gagner, team: PHI, position: line, situation: 5on5, games_played: 4, icetime: 798.0, iceTimeRank: 36.0, xGoalsPercentage: 0.63, corsiPercentage: 0.61, fenwickPercentage: 0.59, xOnGoalFor: 12.26, xGoalsFor: 0.78, xReboundsFor: 0.82, xFreezeFor: 2.75, xPlayStoppedFor: 0.38, xPlayContinuedInZoneFor: 7.14, xPlayContinuedOutsideZoneFor: 5.14, flurryAdjustedxGoalsFor: 0.78, scoreVenueAdjustedxGoalsFor: 0.85, flurryScoreVenueAdjustedxGoalsFor: 0.84, shotsOnGoalFor: 14.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 5.0, shotAttemptsFor: 22.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 5.0, playStoppedFor: 0.0, playContinuedInZoneFor: 5.0, playContinuedOutsideZoneFor: 6.0, savedShotsOnGoalFor: 13.0, savedUnblockedShotAttemptsFor: 16.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 7.0, hitsFor: 4.0, takeawaysFor: 3.0, giveawaysFor: 0.0, lowDangerShotsFor: 14.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.48, mediumDangerxGoalsFor: 0.31, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 23.43, unblockedShotAttemptsFor: 17.0, scoreAdjustedUnblockedShotAttemptsFor: 18.17, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.17, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.95, scoreAdjustedTotalShotCreditFor: 1.03, scoreFlurryAdjustedTotalShotCreditFor: 1.02, xOnGoalAgainst: 7.99, xGoalsAgainst: 0.46, xReboundsAgainst: 0.52, xFreezeAgainst: 1.75, xPlayStoppedAgainst: 0.25, xPlayContinuedInZoneAgainst: 5.15, xPlayContinuedOutsideZoneAgainst: 3.88, flurryAdjustedxGoalsAgainst: 0.45, scoreVenueAdjustedxGoalsAgainst: 0.43, flurryScoreVenueAdjustedxGoalsAgainst: 0.42, shotsOnGoalAgainst: 11.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 14.0, goalsAgainst: 2.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 2.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 3.0, playContinuedOutsideZoneAgainst: 5.0, savedShotsOnGoalAgainst: 9.0, savedUnblockedShotAttemptsAgainst: 10.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 8.0, hitsAgainst: 7.0, takeawaysAgainst: 0.0, giveawaysAgainst: 4.0, lowDangerShotsAgainst: 11.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.36, mediumDangerxGoalsAgainst: 0.09, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 2.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 13.5, unblockedShotAttemptsAgainst: 12.0, scoreAdjustedUnblockedShotAttemptsAgainst: 11.58, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.1, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.56, scoreAdjustedTotalShotCreditAgainst: 0.53, scoreFlurryAdjustedTotalShotCreditAgainst: 0.52
