lineId: 845959684661488474141, season: 2011, name: Brunette-Kane-Hossa, team: CHI, position: line, situation: 5on5, games_played: 21, icetime: 10576.0, iceTimeRank: 109.0, xGoalsPercentage: 0.53, corsiPercentage: 0.51, fenwickPercentage: 0.54, xOnGoalFor: 102.12, xGoalsFor: 8.45, xReboundsFor: 7.31, xFreezeFor: 22.33, xPlayStoppedFor: 3.07, xPlayContinuedInZoneFor: 57.5, xPlayContinuedOutsideZoneFor: 41.32, flurryAdjustedxGoalsFor: 8.29, scoreVenueAdjustedxGoalsFor: 8.46, flurryScoreVenueAdjustedxGoalsFor: 8.3, shotsOnGoalFor: 101.0, missedShotsFor: 39.0, blockedShotAttemptsFor: 34.0, shotAttemptsFor: 174.0, goalsFor: 9.0, reboundsFor: 8.0, reboundGoalsFor: 2.0, freezeFor: 24.0, playStoppedFor: 1.0, playContinuedInZoneFor: 42.0, playContinuedOutsideZoneFor: 56.0, savedShotsOnGoalFor: 92.0, savedUnblockedShotAttemptsFor: 131.0, penaltiesFor: 5.0, penalityMinutesFor: 10.0, faceOffsWonFor: 64.0, hitsFor: 35.0, takeawaysFor: 32.0, giveawaysFor: 29.0, lowDangerShotsFor: 101.0, mediumDangerShotsFor: 33.0, highDangerShotsFor: 6.0, lowDangerxGoalsFor: 3.1, mediumDangerxGoalsFor: 3.85, highDangerxGoalsFor: 1.5, lowDangerGoalsFor: 4.0, mediumDangerGoalsFor: 3.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 174.24, unblockedShotAttemptsFor: 140.0, scoreAdjustedUnblockedShotAttemptsFor: 140.51, dZoneGiveawaysFor: 24.0, xGoalsFromxReboundsOfShotsFor: 1.52, xGoalsFromActualReboundsOfShotsFor: 1.17, reboundxGoalsFor: 1.15, totalShotCreditFor: 8.82, scoreAdjustedTotalShotCreditFor: 8.84, scoreFlurryAdjustedTotalShotCreditFor: 8.72, xOnGoalAgainst: 87.29, xGoalsAgainst: 7.55, xReboundsAgainst: 5.97, xFreezeAgainst: 19.72, xPlayStoppedAgainst: 2.73, xPlayContinuedInZoneAgainst: 46.38, xPlayContinuedOutsideZoneAgainst: 36.65, flurryAdjustedxGoalsAgainst: 7.43, scoreVenueAdjustedxGoalsAgainst: 7.46, flurryScoreVenueAdjustedxGoalsAgainst: 7.34, shotsOnGoalAgainst: 94.0, missedShotsAgainst: 25.0, blockedShotAttemptsAgainst: 45.0, shotAttemptsAgainst: 164.0, goalsAgainst: 11.0, reboundsAgainst: 7.0, reboundGoalsAgainst: 0.0, freezeAgainst: 15.0, playStoppedAgainst: 3.0, playContinuedInZoneAgainst: 40.0, playContinuedOutsideZoneAgainst: 43.0, savedShotsOnGoalAgainst: 83.0, savedUnblockedShotAttemptsAgainst: 108.0, penaltiesAgainst: 8.0, penalityMinutesAgainst: 18.0, faceOffsWonAgainst: 100.0, hitsAgainst: 87.0, takeawaysAgainst: 28.0, giveawaysAgainst: 23.0, lowDangerShotsAgainst: 87.0, mediumDangerShotsAgainst: 26.0, highDangerShotsAgainst: 6.0, lowDangerxGoalsAgainst: 2.69, mediumDangerxGoalsAgainst: 3.21, highDangerxGoalsAgainst: 1.65, lowDangerGoalsAgainst: 4.0, mediumDangerGoalsAgainst: 6.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 162.03, unblockedShotAttemptsAgainst: 119.0, scoreAdjustedUnblockedShotAttemptsAgainst: 117.55, dZoneGiveawaysAgainst: 11.0, xGoalsFromxReboundsOfShotsAgainst: 1.25, xGoalsFromActualReboundsOfShotsAgainst: 1.36, reboundxGoalsAgainst: 1.36, totalShotCreditAgainst: 7.44, scoreAdjustedTotalShotCreditAgainst: 7.43, scoreFlurryAdjustedTotalShotCreditAgainst: 7.36

lineId: 846789984685758471338, season: 2011, name: Mitchell-Moore-Havlat, team: S.J, position: line, situation: 5on5, games_played: 1, icetime: 28.0, iceTimeRank: 26.0, xGoalsPercentage: 0.0, corsiPercentage: 0.5, fenwickPercentage: 0.0, xOnGoalFor: 0.0, xGoalsFor: 0.0, xReboundsFor: 0.0, xFreezeFor: 0.0, xPlayStoppedFor: 0.0, xPlayContinuedInZoneFor: 0.0, xPlayContinuedOutsideZoneFor: 0.0, flurryAdjustedxGoalsFor: 0.0, scoreVenueAdjustedxGoalsFor: 0.0, flurryScoreVenueAdjustedxGoalsFor: 0.0, shotsOnGoalFor: 0.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 1.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 0.0, savedUnblockedShotAttemptsFor: 0.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 0.0, hitsFor: 0.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 0.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.0, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 0.92, unblockedShotAttemptsFor: 0.0, scoreAdjustedUnblockedShotAttemptsFor: 0.0, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.0, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.0, scoreAdjustedTotalShotCreditFor: 0.0, scoreFlurryAdjustedTotalShotCreditFor: 0.0, xOnGoalAgainst: 0.0, xGoalsAgainst: 0.0, xReboundsAgainst: 0.0, xFreezeAgainst: 0.0, xPlayStoppedAgainst: 0.0, xPlayContinuedInZoneAgainst: 0.0, xPlayContinuedOutsideZoneAgainst: 0.0, flurryAdjustedxGoalsAgainst: 0.0, scoreVenueAdjustedxGoalsAgainst: 0.0, flurryScoreVenueAdjustedxGoalsAgainst: 0.0, shotsOnGoalAgainst: 0.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 1.0, shotAttemptsAgainst: 1.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 0.0, savedUnblockedShotAttemptsAgainst: 0.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 1.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 0.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.0, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 1.1, unblockedShotAttemptsAgainst: 0.0, scoreAdjustedUnblockedShotAttemptsAgainst: 0.0, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.0, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.0, scoreAdjustedTotalShotCreditAgainst: 0.0, scoreFlurryAdjustedTotalShotCreditAgainst: 0.0

lineId: 84651858467452, season: 2011, name: Mitchell-Scuderi, team: L.A, position: pairing, situation: 5on5, games_played: 22, icetime: 1074.0, iceTimeRank: 169.0, xGoalsPercentage: 0.44, corsiPercentage: 0.66, fenwickPercentage: 0.63, xOnGoalFor: 10.73, xGoalsFor: 0.59, xReboundsFor: 0.66, xFreezeFor: 2.74, xPlayStoppedFor: 0.35, xPlayContinuedInZoneFor: 6.11, xPlayContinuedOutsideZoneFor: 4.56, flurryAdjustedxGoalsFor: 0.58, scoreVenueAdjustedxGoalsFor: 0.58, flurryScoreVenueAdjustedxGoalsFor: 0.57, shotsOnGoalFor: 12.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 6.0, shotAttemptsFor: 21.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 3.0, playStoppedFor: 0.0, playContinuedInZoneFor: 9.0, playContinuedOutsideZoneFor: 3.0, savedShotsOnGoalFor: 12.0, savedUnblockedShotAttemptsFor: 15.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 7.0, hitsFor: 13.0, takeawaysFor: 1.0, giveawaysFor: 4.0, lowDangerShotsFor: 14.0, mediumDangerShotsFor: 1.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.49, mediumDangerxGoalsFor: 0.1, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 21.49, unblockedShotAttemptsFor: 15.0, scoreAdjustedUnblockedShotAttemptsFor: 15.22, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.13, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.72, scoreAdjustedTotalShotCreditFor: 0.72, scoreFlurryAdjustedTotalShotCreditFor: 0.71, xOnGoalAgainst: 6.83, xGoalsAgainst: 0.73, xReboundsAgainst: 0.49, xFreezeAgainst: 1.49, xPlayStoppedAgainst: 0.21, xPlayContinuedInZoneAgainst: 3.54, xPlayContinuedOutsideZoneAgainst: 2.53, flurryAdjustedxGoalsAgainst: 0.72, scoreVenueAdjustedxGoalsAgainst: 0.74, flurryScoreVenueAdjustedxGoalsAgainst: 0.72, shotsOnGoalAgainst: 7.0, missedShotsAgainst: 2.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 11.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 4.0, playContinuedOutsideZoneAgainst: 3.0, savedShotsOnGoalAgainst: 6.0, savedUnblockedShotAttemptsAgainst: 8.0, penaltiesAgainst: 5.0, penalityMinutesAgainst: 10.0, faceOffsWonAgainst: 3.0, hitsAgainst: 10.0, takeawaysAgainst: 2.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 5.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 2.0, lowDangerxGoalsAgainst: 0.1, mediumDangerxGoalsAgainst: 0.2, highDangerxGoalsAgainst: 0.43, lowDangerGoalsAgainst: 1.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 11.37, unblockedShotAttemptsAgainst: 9.0, scoreAdjustedUnblockedShotAttemptsAgainst: 9.33, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.11, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.21, totalShotCreditAgainst: 0.63, scoreAdjustedTotalShotCreditAgainst: 0.65, scoreFlurryAdjustedTotalShotCreditAgainst: 0.64

lineId: 846639384718568473533, season: 2011, name: Vitale-Staal-Dupuis, team: PIT, position: line, situation: 5on5, games_played: 8, icetime: 255.0, iceTimeRank: 151.0, xGoalsPercentage: 0.53, corsiPercentage: 0.63, fenwickPercentage: 0.67, xOnGoalFor: 2.86, xGoalsFor: 0.1, xReboundsFor: 0.15, xFreezeFor: 0.68, xPlayStoppedFor: 0.09, xPlayContinuedInZoneFor: 1.71, xPlayContinuedOutsideZoneFor: 1.28, flurryAdjustedxGoalsFor: 0.1, scoreVenueAdjustedxGoalsFor: 0.1, flurryScoreVenueAdjustedxGoalsFor: 0.1, shotsOnGoalFor: 3.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 5.0, goalsFor: 1.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 0.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 1.0, savedShotsOnGoalFor: 2.0, savedUnblockedShotAttemptsFor: 3.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 4.0, hitsFor: 2.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 4.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.1, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 5.29, unblockedShotAttemptsFor: 4.0, scoreAdjustedUnblockedShotAttemptsFor: 4.3, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.03, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.13, scoreAdjustedTotalShotCreditFor: 0.13, scoreFlurryAdjustedTotalShotCreditFor: 0.13, xOnGoalAgainst: 1.53, xGoalsAgainst: 0.08, xReboundsAgainst: 0.13, xFreezeAgainst: 0.26, xPlayStoppedAgainst: 0.04, xPlayContinuedInZoneAgainst: 0.89, xPlayContinuedOutsideZoneAgainst: 0.59, flurryAdjustedxGoalsAgainst: 0.08, scoreVenueAdjustedxGoalsAgainst: 0.09, flurryScoreVenueAdjustedxGoalsAgainst: 0.09, shotsOnGoalAgainst: 2.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 1.0, shotAttemptsAgainst: 3.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 1.0, playContinuedOutsideZoneAgainst: 1.0, savedShotsOnGoalAgainst: 2.0, savedUnblockedShotAttemptsAgainst: 2.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 1.0, hitsAgainst: 2.0, takeawaysAgainst: 1.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 2.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.08, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 3.28, unblockedShotAttemptsAgainst: 2.0, scoreAdjustedUnblockedShotAttemptsAgainst: 2.12, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.03, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.11, scoreAdjustedTotalShotCreditAgainst: 0.11, scoreFlurryAdjustedTotalShotCreditAgainst: 0.11

lineId: 846946684740598476454, season: 2011, name: Omark-Nugent-Hopkins-Hemsky, team: EDM, position: line, situation: 5on5, games_played: 2, icetime: 25.0, iceTimeRank: 37.0, xGoalsPercentage: 0.0, corsiPercentage: 0.0, fenwickPercentage: 0.0, xOnGoalFor: 0.0, xGoalsFor: 0.0, xReboundsFor: 0.0, xFreezeFor: 0.0, xPlayStoppedFor: 0.0, xPlayContinuedInZoneFor: 0.0, xPlayContinuedOutsideZoneFor: 0.0, flurryAdjustedxGoalsFor: 0.0, scoreVenueAdjustedxGoalsFor: 0.0, flurryScoreVenueAdjustedxGoalsFor: 0.0, shotsOnGoalFor: 0.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 0.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 0.0, savedUnblockedShotAttemptsFor: 0.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 0.0, hitsFor: 0.0, takeawaysFor: 0.0, giveawaysFor: 2.0, lowDangerShotsFor: 0.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.0, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 0.0, unblockedShotAttemptsFor: 0.0, scoreAdjustedUnblockedShotAttemptsFor: 0.0, dZoneGiveawaysFor: 2.0, xGoalsFromxReboundsOfShotsFor: 0.0, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.0, scoreAdjustedTotalShotCreditFor: 0.0, scoreFlurryAdjustedTotalShotCreditFor: 0.0, xOnGoalAgainst: 0.83, xGoalsAgainst: 0.13, xReboundsAgainst: 0.09, xFreezeAgainst: 0.11, xPlayStoppedAgainst: 0.02, xPlayContinuedInZoneAgainst: 0.41, xPlayContinuedOutsideZoneAgainst: 0.25, flurryAdjustedxGoalsAgainst: 0.13, scoreVenueAdjustedxGoalsAgainst: 0.12, flurryScoreVenueAdjustedxGoalsAgainst: 0.12, shotsOnGoalAgainst: 1.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 1.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 0.0, savedUnblockedShotAttemptsAgainst: 0.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 0.0, takeawaysAgainst: 1.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 0.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.0, mediumDangerxGoalsAgainst: 0.13, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 0.97, unblockedShotAttemptsAgainst: 1.0, scoreAdjustedUnblockedShotAttemptsAgainst: 0.97, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.02, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.15, scoreAdjustedTotalShotCreditAgainst: 0.14, scoreFlurryAdjustedTotalShotCreditAgainst: 0.14

lineId: 84674398475753, season: 2011, name: Spacek-Faulk, team: CAR, position: pairing, situation: 5on5, games_played: 21, icetime: 2730.0, iceTimeRank: 142.0, xGoalsPercentage: 0.53, corsiPercentage: 0.42, fenwickPercentage: 0.46, xOnGoalFor: 18.26, xGoalsFor: 1.17, xReboundsFor: 1.25, xFreezeFor: 4.42, xPlayStoppedFor: 0.55, xPlayContinuedInZoneFor: 10.25, xPlayContinuedOutsideZoneFor: 7.37, flurryAdjustedxGoalsFor: 1.17, scoreVenueAdjustedxGoalsFor: 1.17, flurryScoreVenueAdjustedxGoalsFor: 1.16, shotsOnGoalFor: 19.0, missedShotsFor: 6.0, blockedShotAttemptsFor: 6.0, shotAttemptsFor: 31.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 4.0, playStoppedFor: 0.0, playContinuedInZoneFor: 7.0, playContinuedOutsideZoneFor: 12.0, savedShotsOnGoalFor: 18.0, savedUnblockedShotAttemptsFor: 24.0, penaltiesFor: 2.0, penalityMinutesFor: 4.0, faceOffsWonFor: 21.0, hitsFor: 20.0, takeawaysFor: 5.0, giveawaysFor: 7.0, lowDangerShotsFor: 20.0, mediumDangerShotsFor: 5.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.6, mediumDangerxGoalsFor: 0.58, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 1.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 30.36, unblockedShotAttemptsFor: 25.0, scoreAdjustedUnblockedShotAttemptsFor: 24.76, dZoneGiveawaysFor: 4.0, xGoalsFromxReboundsOfShotsFor: 0.26, xGoalsFromActualReboundsOfShotsFor: 0.04, reboundxGoalsFor: 0.04, totalShotCreditFor: 1.39, scoreAdjustedTotalShotCreditFor: 1.38, scoreFlurryAdjustedTotalShotCreditFor: 1.37, xOnGoalAgainst: 19.79, xGoalsAgainst: 1.05, xReboundsAgainst: 1.13, xFreezeAgainst: 5.27, xPlayStoppedAgainst: 0.62, xPlayContinuedInZoneAgainst: 11.12, xPlayContinuedOutsideZoneAgainst: 9.81, flurryAdjustedxGoalsAgainst: 1.02, scoreVenueAdjustedxGoalsAgainst: 1.09, flurryScoreVenueAdjustedxGoalsAgainst: 1.06, shotsOnGoalAgainst: 20.0, missedShotsAgainst: 9.0, blockedShotAttemptsAgainst: 14.0, shotAttemptsAgainst: 43.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 5.0, playStoppedAgainst: 2.0, playContinuedInZoneAgainst: 6.0, playContinuedOutsideZoneAgainst: 15.0, savedShotsOnGoalAgainst: 20.0, savedUnblockedShotAttemptsAgainst: 29.0, penaltiesAgainst: 4.0, penalityMinutesAgainst: 8.0, faceOffsWonAgainst: 22.0, hitsAgainst: 22.0, takeawaysAgainst: 8.0, giveawaysAgainst: 8.0, lowDangerShotsAgainst: 26.0, mediumDangerShotsAgainst: 2.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.63, mediumDangerxGoalsAgainst: 0.21, highDangerxGoalsAgainst: 0.21, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 44.29, unblockedShotAttemptsAgainst: 29.0, scoreAdjustedUnblockedShotAttemptsAgainst: 29.67, dZoneGiveawaysAgainst: 6.0, xGoalsFromxReboundsOfShotsAgainst: 0.23, xGoalsFromActualReboundsOfShotsAgainst: 0.11, reboundxGoalsAgainst: 0.11, totalShotCreditAgainst: 1.17, scoreAdjustedTotalShotCreditAgainst: 1.21, scoreFlurryAdjustedTotalShotCreditAgainst: 1.18
