lineId: 846749384740688477508, season: 2014, name: Lazar-Turris-Neil, team: OTT, position: line, situation: 5on5, games_played: 1, icetime: 35.0, iceTimeRank: 8.0, xGoalsPercentage: 1.0, corsiPercentage: 1.0, fenwickPercentage: 1.0, xOnGoalFor: 0.71, xGoalsFor: 0.04, xReboundsFor: 0.04, xFreezeFor: 0.17, xPlayStoppedFor: 0.02, xPlayContinuedInZoneFor: 0.41, xPlayContinuedOutsideZoneFor: 0.32, flurryAdjustedxGoalsFor: 0.04, scoreVenueAdjustedxGoalsFor: 0.04, flurryScoreVenueAdjustedxGoalsFor: 0.04, shotsOnGoalFor: 0.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 1.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 1.0, savedShotsOnGoalFor: 0.0, savedUnblockedShotAttemptsFor: 1.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 0.0, hitsFor: 0.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 1.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.04, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 0.94, unblockedShotAttemptsFor: 1.0, scoreAdjustedUnblockedShotAttemptsFor: 0.95, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.01, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.05, scoreAdjustedTotalShotCreditFor: 0.05, scoreFlurryAdjustedTotalShotCreditFor: 0.05, xOnGoalAgainst: 0.0, xGoalsAgainst: 0.0, xReboundsAgainst: 0.0, xFreezeAgainst: 0.0, xPlayStoppedAgainst: 0.0, xPlayContinuedInZoneAgainst: 0.0, xPlayContinuedOutsideZoneAgainst: 0.0, flurryAdjustedxGoalsAgainst: 0.0, scoreVenueAdjustedxGoalsAgainst: 0.0, flurryScoreVenueAdjustedxGoalsAgainst: 0.0, shotsOnGoalAgainst: 0.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 0.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 0.0, savedUnblockedShotAttemptsAgainst: 0.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 0.0, hitsAgainst: 0.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 0.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.0, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 0.0, unblockedShotAttemptsAgainst: 0.0, scoreAdjustedUnblockedShotAttemptsAgainst: 0.0, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.0, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.0, scoreAdjustedTotalShotCreditAgainst: 0.0, scoreFlurryAdjustedTotalShotCreditAgainst: 0.0

lineId: 846954484747278475323, season: 2014, name: Sharp-Smith-Kruger, team: CHI, position: line, situation: 5on5, games_played: 14, icetime: 1554.0, iceTimeRank: 170.0, xGoalsPercentage: 0.47, corsiPercentage: 0.55, fenwickPercentage: 0.46, xOnGoalFor: 13.59, xGoalsFor: 0.82, xReboundsFor: 0.8, xFreezeFor: 2.71, xPlayStoppedFor: 0.45, xPlayContinuedInZoneFor: 7.42, xPlayContinuedOutsideZoneFor: 6.81, flurryAdjustedxGoalsFor: 0.8, scoreVenueAdjustedxGoalsFor: 0.81, flurryScoreVenueAdjustedxGoalsFor: 0.8, shotsOnGoalFor: 17.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 10.0, shotAttemptsFor: 29.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 5.0, playStoppedFor: 1.0, playContinuedInZoneFor: 5.0, playContinuedOutsideZoneFor: 8.0, savedShotsOnGoalFor: 17.0, savedUnblockedShotAttemptsFor: 19.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 18.0, hitsFor: 7.0, takeawaysFor: 2.0, giveawaysFor: 4.0, lowDangerShotsFor: 16.0, mediumDangerShotsFor: 3.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.46, mediumDangerxGoalsFor: 0.36, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 28.43, unblockedShotAttemptsFor: 19.0, scoreAdjustedUnblockedShotAttemptsFor: 18.78, dZoneGiveawaysFor: 3.0, xGoalsFromxReboundsOfShotsFor: 0.16, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.98, scoreAdjustedTotalShotCreditFor: 0.97, scoreFlurryAdjustedTotalShotCreditFor: 0.96, xOnGoalAgainst: 15.18, xGoalsAgainst: 0.94, xReboundsAgainst: 1.0, xFreezeAgainst: 3.36, xPlayStoppedAgainst: 0.46, xPlayContinuedInZoneAgainst: 9.23, xPlayContinuedOutsideZoneAgainst: 7.0, flurryAdjustedxGoalsAgainst: 0.92, scoreVenueAdjustedxGoalsAgainst: 0.98, flurryScoreVenueAdjustedxGoalsAgainst: 0.97, shotsOnGoalAgainst: 15.0, missedShotsAgainst: 7.0, blockedShotAttemptsAgainst: 2.0, shotAttemptsAgainst: 24.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 4.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 8.0, playContinuedOutsideZoneAgainst: 9.0, savedShotsOnGoalAgainst: 14.0, savedUnblockedShotAttemptsAgainst: 21.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 12.0, hitsAgainst: 14.0, takeawaysAgainst: 2.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 19.0, mediumDangerShotsAgainst: 3.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.56, mediumDangerxGoalsAgainst: 0.38, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 25.1, unblockedShotAttemptsAgainst: 22.0, scoreAdjustedUnblockedShotAttemptsAgainst: 22.97, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.2, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 1.14, scoreAdjustedTotalShotCreditAgainst: 1.19, scoreFlurryAdjustedTotalShotCreditAgainst: 1.18

lineId: 84701108474818, season: 2014, name: Daley-Benn, team: DAL, position: pairing, situation: 5on5, games_played: 37, icetime: 4251.0, iceTimeRank: 283.0, xGoalsPercentage: 0.54, corsiPercentage: 0.46, fenwickPercentage: 0.46, xOnGoalFor: 40.22, xGoalsFor: 4.12, xReboundsFor: 2.77, xFreezeFor: 8.95, xPlayStoppedFor: 1.26, xPlayContinuedInZoneFor: 21.08, xPlayContinuedOutsideZoneFor: 15.83, flurryAdjustedxGoalsFor: 3.97, scoreVenueAdjustedxGoalsFor: 4.26, flurryScoreVenueAdjustedxGoalsFor: 4.1, shotsOnGoalFor: 39.0, missedShotsFor: 15.0, blockedShotAttemptsFor: 14.0, shotAttemptsFor: 68.0, goalsFor: 4.0, reboundsFor: 5.0, reboundGoalsFor: 0.0, freezeFor: 8.0, playStoppedFor: 1.0, playContinuedInZoneFor: 13.0, playContinuedOutsideZoneFor: 23.0, savedShotsOnGoalFor: 35.0, savedUnblockedShotAttemptsFor: 50.0, penaltiesFor: 9.0, penalityMinutesFor: 18.0, faceOffsWonFor: 34.0, hitsFor: 17.0, takeawaysFor: 12.0, giveawaysFor: 12.0, lowDangerShotsFor: 37.0, mediumDangerShotsFor: 11.0, highDangerShotsFor: 6.0, lowDangerxGoalsFor: 1.23, mediumDangerxGoalsFor: 1.25, highDangerxGoalsFor: 1.64, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 2.0, highDangerGoalsFor: 2.0, scoreAdjustedShotsAttemptsFor: 70.4, unblockedShotAttemptsFor: 54.0, scoreAdjustedUnblockedShotAttemptsFor: 56.31, dZoneGiveawaysFor: 5.0, xGoalsFromxReboundsOfShotsFor: 0.57, xGoalsFromActualReboundsOfShotsFor: 1.03, reboundxGoalsFor: 1.03, totalShotCreditFor: 3.66, scoreAdjustedTotalShotCreditFor: 3.77, scoreFlurryAdjustedTotalShotCreditFor: 3.67, xOnGoalAgainst: 46.19, xGoalsAgainst: 3.54, xReboundsAgainst: 3.03, xFreezeAgainst: 10.68, xPlayStoppedAgainst: 1.51, xPlayContinuedInZoneAgainst: 25.26, xPlayContinuedOutsideZoneAgainst: 18.98, flurryAdjustedxGoalsAgainst: 3.51, scoreVenueAdjustedxGoalsAgainst: 3.57, flurryScoreVenueAdjustedxGoalsAgainst: 3.54, shotsOnGoalAgainst: 46.0, missedShotsAgainst: 17.0, blockedShotAttemptsAgainst: 16.0, shotAttemptsAgainst: 79.0, goalsAgainst: 7.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 1.0, freezeAgainst: 9.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 16.0, playContinuedOutsideZoneAgainst: 30.0, savedShotsOnGoalAgainst: 39.0, savedUnblockedShotAttemptsAgainst: 56.0, penaltiesAgainst: 1.0, penalityMinutesAgainst: 2.0, faceOffsWonAgainst: 34.0, hitsAgainst: 22.0, takeawaysAgainst: 7.0, giveawaysAgainst: 15.0, lowDangerShotsAgainst: 46.0, mediumDangerShotsAgainst: 16.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 1.37, mediumDangerxGoalsAgainst: 1.75, highDangerxGoalsAgainst: 0.41, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 3.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 79.24, unblockedShotAttemptsAgainst: 63.0, scoreAdjustedUnblockedShotAttemptsAgainst: 63.25, dZoneGiveawaysAgainst: 3.0, xGoalsFromxReboundsOfShotsAgainst: 0.62, xGoalsFromActualReboundsOfShotsAgainst: 0.41, reboundxGoalsAgainst: 0.41, totalShotCreditAgainst: 3.75, scoreAdjustedTotalShotCreditAgainst: 3.73, scoreFlurryAdjustedTotalShotCreditAgainst: 3.71

lineId: 84739918477220, season: 2014, name: Alzner-Schmidt, team: WSH, position: pairing, situation: 5on5, games_played: 9, icetime: 418.0, iceTimeRank: 65.0, xGoalsPercentage: 0.41, corsiPercentage: 0.33, fenwickPercentage: 0.5, xOnGoalFor: 1.42, xGoalsFor: 0.25, xReboundsFor: 0.12, xFreezeFor: 0.27, xPlayStoppedFor: 0.05, xPlayContinuedInZoneFor: 0.7, xPlayContinuedOutsideZoneFor: 0.61, flurryAdjustedxGoalsFor: 0.25, scoreVenueAdjustedxGoalsFor: 0.26, flurryScoreVenueAdjustedxGoalsFor: 0.26, shotsOnGoalFor: 2.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 1.0, shotAttemptsFor: 3.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 2.0, savedShotsOnGoalFor: 2.0, savedUnblockedShotAttemptsFor: 2.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 2.0, hitsFor: 2.0, takeawaysFor: 2.0, giveawaysFor: 1.0, lowDangerShotsFor: 0.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.0, mediumDangerxGoalsFor: 0.25, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 3.09, unblockedShotAttemptsFor: 2.0, scoreAdjustedUnblockedShotAttemptsFor: 2.18, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.03, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.28, scoreAdjustedTotalShotCreditFor: 0.29, scoreFlurryAdjustedTotalShotCreditFor: 0.29, xOnGoalAgainst: 1.76, xGoalsAgainst: 0.37, xReboundsAgainst: 0.16, xFreezeAgainst: 0.32, xPlayStoppedAgainst: 0.05, xPlayContinuedInZoneAgainst: 0.63, xPlayContinuedOutsideZoneAgainst: 0.47, flurryAdjustedxGoalsAgainst: 0.35, scoreVenueAdjustedxGoalsAgainst: 0.41, flurryScoreVenueAdjustedxGoalsAgainst: 0.38, shotsOnGoalAgainst: 2.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 4.0, shotAttemptsAgainst: 6.0, goalsAgainst: 0.0, reboundsAgainst: 1.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 1.0, savedShotsOnGoalAgainst: 2.0, savedUnblockedShotAttemptsAgainst: 2.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 3.0, hitsAgainst: 2.0, takeawaysAgainst: 0.0, giveawaysAgainst: 2.0, lowDangerShotsAgainst: 1.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 1.0, lowDangerxGoalsAgainst: 0.07, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.3, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 6.45, unblockedShotAttemptsAgainst: 2.0, scoreAdjustedUnblockedShotAttemptsAgainst: 2.2, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.03, xGoalsFromActualReboundsOfShotsAgainst: 0.3, reboundxGoalsAgainst: 0.3, totalShotCreditAgainst: 0.1, scoreAdjustedTotalShotCreditAgainst: 0.11, scoreFlurryAdjustedTotalShotCreditAgainst: 0.11

lineId: 84703178474207, season: 2014, name: Holden-Guenin, team: COL, position: pairing, situation: 5on5, games_played: 39, icetime: 3640.0, iceTimeRank: 336.0, xGoalsPercentage: 0.3, corsiPercentage: 0.34, fenwickPercentage: 0.33, xOnGoalFor: 20.63, xGoalsFor: 1.73, xReboundsFor: 1.23, xFreezeFor: 4.49, xPlayStoppedFor: 0.68, xPlayContinuedInZoneFor: 10.62, xPlayContinuedOutsideZoneFor: 9.25, flurryAdjustedxGoalsFor: 1.72, scoreVenueAdjustedxGoalsFor: 1.67, flurryScoreVenueAdjustedxGoalsFor: 1.67, shotsOnGoalFor: 19.0, missedShotsFor: 9.0, blockedShotAttemptsFor: 10.0, shotAttemptsFor: 38.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 1.0, freezeFor: 0.0, playStoppedFor: 2.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 21.0, savedShotsOnGoalFor: 18.0, savedUnblockedShotAttemptsFor: 27.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 31.0, hitsFor: 23.0, takeawaysFor: 9.0, giveawaysFor: 6.0, lowDangerShotsFor: 20.0, mediumDangerShotsFor: 7.0, highDangerShotsFor: 1.0, lowDangerxGoalsFor: 0.53, mediumDangerxGoalsFor: 0.81, highDangerxGoalsFor: 0.39, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 36.69, unblockedShotAttemptsFor: 28.0, scoreAdjustedUnblockedShotAttemptsFor: 27.11, dZoneGiveawaysFor: 4.0, xGoalsFromxReboundsOfShotsFor: 0.25, xGoalsFromActualReboundsOfShotsFor: 0.39, reboundxGoalsFor: 0.39, totalShotCreditFor: 1.59, scoreAdjustedTotalShotCreditFor: 1.53, scoreFlurryAdjustedTotalShotCreditFor: 1.53, xOnGoalAgainst: 41.89, xGoalsAgainst: 4.04, xReboundsAgainst: 2.99, xFreezeAgainst: 9.89, xPlayStoppedAgainst: 1.49, xPlayContinuedInZoneAgainst: 22.25, xPlayContinuedOutsideZoneAgainst: 17.33, flurryAdjustedxGoalsAgainst: 3.75, scoreVenueAdjustedxGoalsAgainst: 4.14, flurryScoreVenueAdjustedxGoalsAgainst: 3.83, shotsOnGoalAgainst: 40.0, missedShotsAgainst: 18.0, blockedShotAttemptsAgainst: 16.0, shotAttemptsAgainst: 74.0, goalsAgainst: 2.0, reboundsAgainst: 7.0, reboundGoalsAgainst: 1.0, freezeAgainst: 9.0, playStoppedAgainst: 2.0, playContinuedInZoneAgainst: 17.0, playContinuedOutsideZoneAgainst: 21.0, savedShotsOnGoalAgainst: 38.0, savedUnblockedShotAttemptsAgainst: 56.0, penaltiesAgainst: 6.0, penalityMinutesAgainst: 12.0, faceOffsWonAgainst: 22.0, hitsAgainst: 23.0, takeawaysAgainst: 10.0, giveawaysAgainst: 3.0, lowDangerShotsAgainst: 45.0, mediumDangerShotsAgainst: 7.0, highDangerShotsAgainst: 6.0, lowDangerxGoalsAgainst: 1.55, mediumDangerxGoalsAgainst: 0.71, highDangerxGoalsAgainst: 1.78, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 2.0, scoreAdjustedShotsAttemptsAgainst: 75.1, unblockedShotAttemptsAgainst: 58.0, scoreAdjustedUnblockedShotAttemptsAgainst: 58.48, dZoneGiveawaysAgainst: 2.0, xGoalsFromxReboundsOfShotsAgainst: 0.62, xGoalsFromActualReboundsOfShotsAgainst: 1.62, reboundxGoalsAgainst: 1.62, totalShotCreditAgainst: 3.04, scoreAdjustedTotalShotCreditAgainst: 3.1, scoreFlurryAdjustedTotalShotCreditAgainst: 3.04

lineId: 846204284673388475168, season: 2014, name: Tanguay-Duchene-Iginla, team: COL, position: line, situation: 5on5, games_played: 33, icetime: 12803.0, iceTimeRank: 203.0, xGoalsPercentage: 0.31, corsiPercentage: 0.35, fenwickPercentage: 0.32, xOnGoalFor: 71.21, xGoalsFor: 5.76, xReboundsFor: 4.66, xFreezeFor: 16.81, xPlayStoppedFor: 2.44, xPlayContinuedInZoneFor: 38.98, xPlayContinuedOutsideZoneFor: 31.34, flurryAdjustedxGoalsFor: 5.65, scoreVenueAdjustedxGoalsFor: 5.81, flurryScoreVenueAdjustedxGoalsFor: 5.7, shotsOnGoalFor: 75.0, missedShotsFor: 25.0, blockedShotAttemptsFor: 46.0, shotAttemptsFor: 146.0, goalsFor: 8.0, reboundsFor: 3.0, reboundGoalsFor: 1.0, freezeFor: 16.0, playStoppedFor: 2.0, playContinuedInZoneFor: 27.0, playContinuedOutsideZoneFor: 44.0, savedShotsOnGoalFor: 67.0, savedUnblockedShotAttemptsFor: 92.0, penaltiesFor: 12.0, penalityMinutesFor: 30.0, faceOffsWonFor: 114.0, hitsFor: 73.0, takeawaysFor: 23.0, giveawaysFor: 35.0, lowDangerShotsFor: 78.0, mediumDangerShotsFor: 18.0, highDangerShotsFor: 4.0, lowDangerxGoalsFor: 2.53, mediumDangerxGoalsFor: 2.12, highDangerxGoalsFor: 1.12, lowDangerGoalsFor: 4.0, mediumDangerGoalsFor: 3.0, highDangerGoalsFor: 1.0, scoreAdjustedShotsAttemptsFor: 144.81, unblockedShotAttemptsFor: 100.0, scoreAdjustedUnblockedShotAttemptsFor: 99.37, dZoneGiveawaysFor: 27.0, xGoalsFromxReboundsOfShotsFor: 0.96, xGoalsFromActualReboundsOfShotsFor: 0.68, reboundxGoalsFor: 0.68, totalShotCreditFor: 6.05, scoreAdjustedTotalShotCreditFor: 6.09, scoreFlurryAdjustedTotalShotCreditFor: 6.03, xOnGoalAgainst: 151.23, xGoalsAgainst: 12.83, xReboundsAgainst: 10.34, xFreezeAgainst: 35.68, xPlayStoppedAgainst: 5.04, xPlayContinuedInZoneAgainst: 83.26, xPlayContinuedOutsideZoneAgainst: 62.85, flurryAdjustedxGoalsAgainst: 12.13, scoreVenueAdjustedxGoalsAgainst: 13.0, flurryScoreVenueAdjustedxGoalsAgainst: 12.28, shotsOnGoalAgainst: 144.0, missedShotsAgainst: 66.0, blockedShotAttemptsAgainst: 65.0, shotAttemptsAgainst: 275.0, goalsAgainst: 9.0, reboundsAgainst: 14.0, reboundGoalsAgainst: 0.0, freezeAgainst: 44.0, playStoppedAgainst: 3.0, playContinuedInZoneAgainst: 68.0, playContinuedOutsideZoneAgainst: 72.0, savedShotsOnGoalAgainst: 135.0, savedUnblockedShotAttemptsAgainst: 201.0, penaltiesAgainst: 15.0, penalityMinutesAgainst: 38.0, faceOffsWonAgainst: 122.0, hitsAgainst: 68.0, takeawaysAgainst: 37.0, giveawaysAgainst: 16.0, lowDangerShotsAgainst: 155.0, mediumDangerShotsAgainst: 44.0, highDangerShotsAgainst: 11.0, lowDangerxGoalsAgainst: 4.68, mediumDangerxGoalsAgainst: 5.33, highDangerxGoalsAgainst: 2.82, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 5.0, highDangerGoalsAgainst: 1.0, scoreAdjustedShotsAttemptsAgainst: 279.39, unblockedShotAttemptsAgainst: 210.0, scoreAdjustedUnblockedShotAttemptsAgainst: 213.13, dZoneGiveawaysAgainst: 7.0, xGoalsFromxReboundsOfShotsAgainst: 2.15, xGoalsFromActualReboundsOfShotsAgainst: 2.51, reboundxGoalsAgainst: 2.6, totalShotCreditAgainst: 12.38, scoreAdjustedTotalShotCreditAgainst: 12.5, scoreFlurryAdjustedTotalShotCreditAgainst: 12.19
