lineId: 847017184717188473465, season: 2013, name: Mcginn-Cliche-Talbot, team: COL, position: line, situation: 5on5, games_played: 2, icetime: 104.0, iceTimeRank: 22.0, xGoalsPercentage: 1.0, corsiPercentage: 1.0, fenwickPercentage: 1.0, xOnGoalFor: 2.55, xGoalsFor: 0.09, xReboundsFor: 0.14, xFreezeFor: 1.04, xPlayStoppedFor: 0.11, xPlayContinuedInZoneFor: 1.56, xPlayContinuedOutsideZoneFor: 1.07, flurryAdjustedxGoalsFor: 0.08, scoreVenueAdjustedxGoalsFor: 0.08, flurryScoreVenueAdjustedxGoalsFor: 0.08, shotsOnGoalFor: 1.0, missedShotsFor: 3.0, blockedShotAttemptsFor: 2.0, shotAttemptsFor: 6.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 1.0, savedShotsOnGoalFor: 1.0, savedUnblockedShotAttemptsFor: 4.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 1.0, hitsFor: 2.0, takeawaysFor: 0.0, giveawaysFor: 0.0, lowDangerShotsFor: 4.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.09, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 5.79, unblockedShotAttemptsFor: 4.0, scoreAdjustedUnblockedShotAttemptsFor: 3.81, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.03, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.11, scoreAdjustedTotalShotCreditFor: 0.11, scoreFlurryAdjustedTotalShotCreditFor: 0.11, xOnGoalAgainst: 0.0, xGoalsAgainst: 0.0, xReboundsAgainst: 0.0, xFreezeAgainst: 0.0, xPlayStoppedAgainst: 0.0, xPlayContinuedInZoneAgainst: 0.0, xPlayContinuedOutsideZoneAgainst: 0.0, flurryAdjustedxGoalsAgainst: 0.0, scoreVenueAdjustedxGoalsAgainst: 0.0, flurryScoreVenueAdjustedxGoalsAgainst: 0.0, shotsOnGoalAgainst: 0.0, missedShotsAgainst: 0.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 0.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 0.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 0.0, savedUnblockedShotAttemptsAgainst: 0.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 1.0, hitsAgainst: 0.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 0.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.0, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 0.0, unblockedShotAttemptsAgainst: 0.0, scoreAdjustedUnblockedShotAttemptsAgainst: 0.0, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.0, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.0, scoreAdjustedTotalShotCreditAgainst: 0.0, scoreFlurryAdjustedTotalShotCreditAgainst: 0.0

lineId: 847025784706558473485, season: 2013, name: Steen-Backes-Stewart, team: STL, position: line, situation: 5on5, games_played: 23, icetime: 4150.0, iceTimeRank: 212.0, xGoalsPercentage: 0.44, corsiPercentage: 0.45, fenwickPercentage: 0.46, xOnGoalFor: 35.3, xGoalsFor: 2.93, xReboundsFor: 2.25, xFreezeFor: 8.37, xPlayStoppedFor: 1.15, xPlayContinuedInZoneFor: 20.03, xPlayContinuedOutsideZoneFor: 15.27, flurryAdjustedxGoalsFor: 2.89, scoreVenueAdjustedxGoalsFor: 2.99, flurryScoreVenueAdjustedxGoalsFor: 2.95, shotsOnGoalFor: 33.0, missedShotsFor: 17.0, blockedShotAttemptsFor: 17.0, shotAttemptsFor: 67.0, goalsFor: 1.0, reboundsFor: 1.0, reboundGoalsFor: 0.0, freezeFor: 4.0, playStoppedFor: 0.0, playContinuedInZoneFor: 23.0, playContinuedOutsideZoneFor: 21.0, savedShotsOnGoalFor: 32.0, savedUnblockedShotAttemptsFor: 49.0, penaltiesFor: 3.0, penalityMinutesFor: 6.0, faceOffsWonFor: 41.0, hitsFor: 28.0, takeawaysFor: 8.0, giveawaysFor: 7.0, lowDangerShotsFor: 39.0, mediumDangerShotsFor: 8.0, highDangerShotsFor: 3.0, lowDangerxGoalsFor: 1.14, mediumDangerxGoalsFor: 1.06, highDangerxGoalsFor: 0.73, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 1.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 67.65, unblockedShotAttemptsFor: 50.0, scoreAdjustedUnblockedShotAttemptsFor: 50.3, dZoneGiveawaysFor: 4.0, xGoalsFromxReboundsOfShotsFor: 0.47, xGoalsFromActualReboundsOfShotsFor: 0.14, reboundxGoalsFor: 0.14, totalShotCreditFor: 3.25, scoreAdjustedTotalShotCreditFor: 3.32, scoreFlurryAdjustedTotalShotCreditFor: 3.28, xOnGoalAgainst: 42.77, xGoalsAgainst: 3.73, xReboundsAgainst: 2.69, xFreezeAgainst: 10.43, xPlayStoppedAgainst: 1.43, xPlayContinuedInZoneAgainst: 22.48, xPlayContinuedOutsideZoneAgainst: 17.24, flurryAdjustedxGoalsAgainst: 3.68, scoreVenueAdjustedxGoalsAgainst: 3.75, flurryScoreVenueAdjustedxGoalsAgainst: 3.7, shotsOnGoalAgainst: 42.0, missedShotsAgainst: 16.0, blockedShotAttemptsAgainst: 25.0, shotAttemptsAgainst: 83.0, goalsAgainst: 6.0, reboundsAgainst: 4.0, reboundGoalsAgainst: 0.0, freezeAgainst: 8.0, playStoppedAgainst: 1.0, playContinuedInZoneAgainst: 15.0, playContinuedOutsideZoneAgainst: 24.0, savedShotsOnGoalAgainst: 36.0, savedUnblockedShotAttemptsAgainst: 52.0, penaltiesAgainst: 5.0, penalityMinutesAgainst: 10.0, faceOffsWonAgainst: 41.0, hitsAgainst: 20.0, takeawaysAgainst: 9.0, giveawaysAgainst: 7.0, lowDangerShotsAgainst: 41.0, mediumDangerShotsAgainst: 14.0, highDangerShotsAgainst: 3.0, lowDangerxGoalsAgainst: 1.2, mediumDangerxGoalsAgainst: 1.66, highDangerxGoalsAgainst: 0.87, lowDangerGoalsAgainst: 3.0, mediumDangerGoalsAgainst: 3.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 82.53, unblockedShotAttemptsAgainst: 58.0, scoreAdjustedUnblockedShotAttemptsAgainst: 57.48, dZoneGiveawaysAgainst: 4.0, xGoalsFromxReboundsOfShotsAgainst: 0.56, xGoalsFromActualReboundsOfShotsAgainst: 0.7, reboundxGoalsAgainst: 0.7, totalShotCreditAgainst: 3.59, scoreAdjustedTotalShotCreditAgainst: 3.6, scoreFlurryAdjustedTotalShotCreditAgainst: 3.58

lineId: 846947384701058474498, season: 2013, name: Winchester-Goc-Upshall, team: FLA, position: line, situation: 5on5, games_played: 8, icetime: 440.0, iceTimeRank: 100.0, xGoalsPercentage: 0.59, corsiPercentage: 0.56, fenwickPercentage: 0.56, xOnGoalFor: 3.55, xGoalsFor: 0.29, xReboundsFor: 0.23, xFreezeFor: 0.87, xPlayStoppedFor: 0.11, xPlayContinuedInZoneFor: 1.95, xPlayContinuedOutsideZoneFor: 1.56, flurryAdjustedxGoalsFor: 0.29, scoreVenueAdjustedxGoalsFor: 0.27, flurryScoreVenueAdjustedxGoalsFor: 0.27, shotsOnGoalFor: 4.0, missedShotsFor: 1.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 5.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 1.0, playStoppedFor: 1.0, playContinuedInZoneFor: 1.0, playContinuedOutsideZoneFor: 2.0, savedShotsOnGoalFor: 4.0, savedUnblockedShotAttemptsFor: 5.0, penaltiesFor: 1.0, penalityMinutesFor: 2.0, faceOffsWonFor: 3.0, hitsFor: 4.0, takeawaysFor: 1.0, giveawaysFor: 0.0, lowDangerShotsFor: 3.0, mediumDangerShotsFor: 2.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.08, mediumDangerxGoalsFor: 0.21, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 4.77, unblockedShotAttemptsFor: 5.0, scoreAdjustedUnblockedShotAttemptsFor: 4.81, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.05, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.33, scoreAdjustedTotalShotCreditFor: 0.32, scoreFlurryAdjustedTotalShotCreditFor: 0.32, xOnGoalAgainst: 2.8, xGoalsAgainst: 0.2, xReboundsAgainst: 0.19, xFreezeAgainst: 0.59, xPlayStoppedAgainst: 0.08, xPlayContinuedInZoneAgainst: 1.65, xPlayContinuedOutsideZoneAgainst: 1.29, flurryAdjustedxGoalsAgainst: 0.19, scoreVenueAdjustedxGoalsAgainst: 0.18, flurryScoreVenueAdjustedxGoalsAgainst: 0.18, shotsOnGoalAgainst: 3.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 4.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 0.0, playContinuedOutsideZoneAgainst: 3.0, savedShotsOnGoalAgainst: 3.0, savedUnblockedShotAttemptsAgainst: 4.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 4.0, hitsAgainst: 3.0, takeawaysAgainst: 0.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 3.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.09, mediumDangerxGoalsAgainst: 0.1, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 3.71, unblockedShotAttemptsAgainst: 4.0, scoreAdjustedUnblockedShotAttemptsAgainst: 3.74, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.04, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.24, scoreAdjustedTotalShotCreditAgainst: 0.22, scoreFlurryAdjustedTotalShotCreditAgainst: 0.22

lineId: 847062184736188474009, season: 2013, name: Perreault-Bonino-Perry, team: ANA, position: line, situation: 5on5, games_played: 2, icetime: 85.0, iceTimeRank: 18.0, xGoalsPercentage: 0.0, corsiPercentage: 0.0, fenwickPercentage: 0.0, xOnGoalFor: 0.0, xGoalsFor: 0.0, xReboundsFor: 0.0, xFreezeFor: 0.0, xPlayStoppedFor: 0.0, xPlayContinuedInZoneFor: 0.0, xPlayContinuedOutsideZoneFor: 0.0, flurryAdjustedxGoalsFor: 0.0, scoreVenueAdjustedxGoalsFor: 0.0, flurryScoreVenueAdjustedxGoalsFor: 0.0, shotsOnGoalFor: 0.0, missedShotsFor: 0.0, blockedShotAttemptsFor: 0.0, shotAttemptsFor: 0.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 0.0, playStoppedFor: 0.0, playContinuedInZoneFor: 0.0, playContinuedOutsideZoneFor: 0.0, savedShotsOnGoalFor: 0.0, savedUnblockedShotAttemptsFor: 0.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 2.0, hitsFor: 1.0, takeawaysFor: 0.0, giveawaysFor: 1.0, lowDangerShotsFor: 0.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.0, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 0.0, unblockedShotAttemptsFor: 0.0, scoreAdjustedUnblockedShotAttemptsFor: 0.0, dZoneGiveawaysFor: 0.0, xGoalsFromxReboundsOfShotsFor: 0.0, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.0, scoreAdjustedTotalShotCreditFor: 0.0, scoreFlurryAdjustedTotalShotCreditFor: 0.0, xOnGoalAgainst: 1.53, xGoalsAgainst: 0.04, xReboundsAgainst: 0.06, xFreezeAgainst: 0.56, xPlayStoppedAgainst: 0.04, xPlayContinuedInZoneAgainst: 0.76, xPlayContinuedOutsideZoneAgainst: 0.53, flurryAdjustedxGoalsAgainst: 0.04, scoreVenueAdjustedxGoalsAgainst: 0.04, flurryScoreVenueAdjustedxGoalsAgainst: 0.03, shotsOnGoalAgainst: 1.0, missedShotsAgainst: 1.0, blockedShotAttemptsAgainst: 0.0, shotAttemptsAgainst: 2.0, goalsAgainst: 0.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 1.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 1.0, playContinuedOutsideZoneAgainst: 0.0, savedShotsOnGoalAgainst: 1.0, savedUnblockedShotAttemptsAgainst: 2.0, penaltiesAgainst: 0.0, penalityMinutesAgainst: 0.0, faceOffsWonAgainst: 1.0, hitsAgainst: 0.0, takeawaysAgainst: 0.0, giveawaysAgainst: 1.0, lowDangerShotsAgainst: 2.0, mediumDangerShotsAgainst: 0.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.04, mediumDangerxGoalsAgainst: 0.0, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 0.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 1.7, unblockedShotAttemptsAgainst: 2.0, scoreAdjustedUnblockedShotAttemptsAgainst: 1.76, dZoneGiveawaysAgainst: 1.0, xGoalsFromxReboundsOfShotsAgainst: 0.01, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.06, scoreAdjustedTotalShotCreditAgainst: 0.05, scoreFlurryAdjustedTotalShotCreditAgainst: 0.04

lineId: 846732984684868473512, season: 2013, name: Hartnell-Giroux-Lecavalier, team: PHI, position: line, situation: 5on5, games_played: 4, icetime: 780.0, iceTimeRank: 52.0, xGoalsPercentage: 0.32, corsiPercentage: 0.47, fenwickPercentage: 0.38, xOnGoalFor: 6.67, xGoalsFor: 0.23, xReboundsFor: 0.29, xFreezeFor: 1.78, xPlayStoppedFor: 0.2, xPlayContinuedInZoneFor: 3.27, xPlayContinuedOutsideZoneFor: 3.24, flurryAdjustedxGoalsFor: 0.21, scoreVenueAdjustedxGoalsFor: 0.24, flurryScoreVenueAdjustedxGoalsFor: 0.22, shotsOnGoalFor: 7.0, missedShotsFor: 2.0, blockedShotAttemptsFor: 8.0, shotAttemptsFor: 17.0, goalsFor: 0.0, reboundsFor: 0.0, reboundGoalsFor: 0.0, freezeFor: 2.0, playStoppedFor: 0.0, playContinuedInZoneFor: 3.0, playContinuedOutsideZoneFor: 4.0, savedShotsOnGoalFor: 7.0, savedUnblockedShotAttemptsFor: 9.0, penaltiesFor: 0.0, penalityMinutesFor: 0.0, faceOffsWonFor: 7.0, hitsFor: 7.0, takeawaysFor: 1.0, giveawaysFor: 2.0, lowDangerShotsFor: 9.0, mediumDangerShotsFor: 0.0, highDangerShotsFor: 0.0, lowDangerxGoalsFor: 0.23, mediumDangerxGoalsFor: 0.0, highDangerxGoalsFor: 0.0, lowDangerGoalsFor: 0.0, mediumDangerGoalsFor: 0.0, highDangerGoalsFor: 0.0, scoreAdjustedShotsAttemptsFor: 17.44, unblockedShotAttemptsFor: 9.0, scoreAdjustedUnblockedShotAttemptsFor: 9.21, dZoneGiveawaysFor: 1.0, xGoalsFromxReboundsOfShotsFor: 0.06, xGoalsFromActualReboundsOfShotsFor: 0.0, reboundxGoalsFor: 0.0, totalShotCreditFor: 0.29, scoreAdjustedTotalShotCreditFor: 0.3, scoreFlurryAdjustedTotalShotCreditFor: 0.27, xOnGoalAgainst: 10.48, xGoalsAgainst: 0.48, xReboundsAgainst: 0.58, xFreezeAgainst: 2.78, xPlayStoppedAgainst: 0.35, xPlayContinuedInZoneAgainst: 6.33, xPlayContinuedOutsideZoneAgainst: 4.47, flurryAdjustedxGoalsAgainst: 0.48, scoreVenueAdjustedxGoalsAgainst: 0.48, flurryScoreVenueAdjustedxGoalsAgainst: 0.48, shotsOnGoalAgainst: 11.0, missedShotsAgainst: 4.0, blockedShotAttemptsAgainst: 4.0, shotAttemptsAgainst: 19.0, goalsAgainst: 1.0, reboundsAgainst: 0.0, reboundGoalsAgainst: 0.0, freezeAgainst: 3.0, playStoppedAgainst: 0.0, playContinuedInZoneAgainst: 5.0, playContinuedOutsideZoneAgainst: 6.0, savedShotsOnGoalAgainst: 10.0, savedUnblockedShotAttemptsAgainst: 14.0, penaltiesAgainst: 2.0, penalityMinutesAgainst: 4.0, faceOffsWonAgainst: 12.0, hitsAgainst: 6.0, takeawaysAgainst: 2.0, giveawaysAgainst: 0.0, lowDangerShotsAgainst: 14.0, mediumDangerShotsAgainst: 1.0, highDangerShotsAgainst: 0.0, lowDangerxGoalsAgainst: 0.35, mediumDangerxGoalsAgainst: 0.13, highDangerxGoalsAgainst: 0.0, lowDangerGoalsAgainst: 0.0, mediumDangerGoalsAgainst: 1.0, highDangerGoalsAgainst: 0.0, scoreAdjustedShotsAttemptsAgainst: 18.56, unblockedShotAttemptsAgainst: 15.0, scoreAdjustedUnblockedShotAttemptsAgainst: 14.7, dZoneGiveawaysAgainst: 0.0, xGoalsFromxReboundsOfShotsAgainst: 0.12, xGoalsFromActualReboundsOfShotsAgainst: 0.0, reboundxGoalsAgainst: 0.0, totalShotCreditAgainst: 0.6, scoreAdjustedTotalShotCreditAgainst: 0.59, scoreFlurryAdjustedTotalShotCreditAgainst: 0.59

lineId: 84701108471274, season: 2013, name: Daley-Goligoski, team: DAL, position: pairing, situation: 5on5, games_played: 59, icetime: 46335.0, iceTimeRank: 133.0, xGoalsPercentage: 0.51, corsiPercentage: 0.5, fenwickPercentage: 0.51, xOnGoalFor: 383.68, xGoalsFor: 31.85, xReboundsFor: 25.89, xFreezeFor: 91.37, xPlayStoppedFor: 12.41, xPlayContinuedInZoneFor: 213.98, xPlayContinuedOutsideZoneFor: 158.5, flurryAdjustedxGoalsFor: 30.97, scoreVenueAdjustedxGoalsFor: 32.01, flurryScoreVenueAdjustedxGoalsFor: 31.13, shotsOnGoalFor: 370.0, missedShotsFor: 164.0, blockedShotAttemptsFor: 170.0, shotAttemptsFor: 704.0, goalsFor: 38.0, reboundsFor: 26.0, reboundGoalsFor: 6.0, freezeFor: 92.0, playStoppedFor: 10.0, playContinuedInZoneFor: 163.0, playContinuedOutsideZoneFor: 205.0, savedShotsOnGoalFor: 332.0, savedUnblockedShotAttemptsFor: 496.0, penaltiesFor: 37.0, penalityMinutesFor: 77.0, faceOffsWonFor: 412.0, hitsFor: 241.0, takeawaysFor: 92.0, giveawaysFor: 117.0, lowDangerShotsFor: 404.0, mediumDangerShotsFor: 108.0, highDangerShotsFor: 22.0, lowDangerxGoalsFor: 12.51, mediumDangerxGoalsFor: 13.43, highDangerxGoalsFor: 5.91, lowDangerGoalsFor: 12.0, mediumDangerGoalsFor: 19.0, highDangerGoalsFor: 7.0, scoreAdjustedShotsAttemptsFor: 711.36, unblockedShotAttemptsFor: 534.0, scoreAdjustedUnblockedShotAttemptsFor: 538.9, dZoneGiveawaysFor: 56.0, xGoalsFromxReboundsOfShotsFor: 5.36, xGoalsFromActualReboundsOfShotsFor: 5.29, reboundxGoalsFor: 5.29, totalShotCreditFor: 31.92, scoreAdjustedTotalShotCreditFor: 32.08, scoreFlurryAdjustedTotalShotCreditFor: 31.56, xOnGoalAgainst: 369.89, xGoalsAgainst: 30.71, xReboundsAgainst: 25.2, xFreezeAgainst: 87.76, xPlayStoppedAgainst: 12.07, xPlayContinuedInZoneAgainst: 205.08, xPlayContinuedOutsideZoneAgainst: 154.18, flurryAdjustedxGoalsAgainst: 29.93, scoreVenueAdjustedxGoalsAgainst: 30.65, flurryScoreVenueAdjustedxGoalsAgainst: 29.87, shotsOnGoalAgainst: 366.0, missedShotsAgainst: 149.0, blockedShotAttemptsAgainst: 187.0, shotAttemptsAgainst: 702.0, goalsAgainst: 31.0, reboundsAgainst: 29.0, reboundGoalsAgainst: 7.0, freezeAgainst: 79.0, playStoppedAgainst: 11.0, playContinuedInZoneAgainst: 185.0, playContinuedOutsideZoneAgainst: 180.0, savedShotsOnGoalAgainst: 335.0, savedUnblockedShotAttemptsAgainst: 484.0, penaltiesAgainst: 58.0, penalityMinutesAgainst: 136.0, faceOffsWonAgainst: 423.0, hitsAgainst: 316.0, takeawaysAgainst: 87.0, giveawaysAgainst: 107.0, lowDangerShotsAgainst: 395.0, mediumDangerShotsAgainst: 90.0, highDangerShotsAgainst: 30.0, lowDangerxGoalsAgainst: 11.64, mediumDangerxGoalsAgainst: 10.82, highDangerxGoalsAgainst: 8.25, lowDangerGoalsAgainst: 13.0, mediumDangerGoalsAgainst: 10.0, highDangerGoalsAgainst: 8.0, scoreAdjustedShotsAttemptsAgainst: 693.36, unblockedShotAttemptsAgainst: 515.0, scoreAdjustedUnblockedShotAttemptsAgainst: 511.28, dZoneGiveawaysAgainst: 66.0, xGoalsFromxReboundsOfShotsAgainst: 5.21, xGoalsFromActualReboundsOfShotsAgainst: 5.53, reboundxGoalsAgainst: 5.69, totalShotCreditAgainst: 30.23, scoreAdjustedTotalShotCreditAgainst: 30.18, scoreFlurryAdjustedTotalShotCreditAgainst: 29.75
